Location id	1	2	3	4	5
Location latitude	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.999	0.999	0.999	0.996	0.992
1952	0.998	0.997	0.993	0.981	0.948
1953	0.999	0.999	0.998	0.998	0.997
1954	0.999	0.999	0.999	0.996	0.992
1955	0.999	0.999	0.998	0.993	0.972
1956	0.998	0.997	0.994	0.985	0.955
1957	0.999	0.999	0.999	0.999	0.999
1958	0.999	0.999	0.999	0.998	0.996
1959	0.999	0.999	0.999	0.998	0.996
1960	0.996	0.988	0.954	0.802	0.225
1961	0.999	0.999	0.999	0.999	0.998
1962	0.984	0.748	0	0.618	0.956
1963	0.999	0.999	0.998	0.995	0.989
1964	0.998	0.995	0.983	0.937	0.763
1965	0.999	0.998	0.999	0.999	0.998
1966	0.999	0.998	0.994	0.979	0.898
1967	0.999	0.999	0.999	0.998	0.995
1968	0.997	0.984	0.998	0.997	0.993
1969	0.997	0.991	0.969	0.949	0.986
1970	0.993	0.932	0.404	0.251	0.822
1971	0.999	0.999	0.998	0.997	0.989
1972	0.999	0.999	0.999	0.998	0.997
1973	0.998	0.996	0.99	0.965	0.877
1974	0.999	0.999	0.998	0.994	0.952
1975	0.998	0.997	0.993	0.981	0.948
1976	0.999	0.998	0.995	0.981	0.909
1977	0.999	0.999	0.999	0.999	0.998
1978	0.999	0.997	0.994	0.969	0.802
1979	0.998	0.996	0.989	0.959	0.824
1980	0.998	0.996	0.99	0.966	0.879
1981	0.999	0.999	0.999	0.998	0.995
1982	0.999	0.998	0.997	0.994	0.988
1983	0.999	0.999	0.998	0.996	0.99
1984	0.999	0.999	0.999	0.996	0.986
1985	0.998	0.996	0.982	0.876	0.276
1986	0.998	0.996	0.99	0.965	0.872
1987	0.999	0.999	0.997	0.99	0.959
1988	0.999	0.999	0.999	0.924	0.521
1989	0.999	0.999	0.999	0.999	0.998
1990	0.997	0.991	0.97	0.892	0.676
1991	0.998	0.997	0.994	0.986	0.96
1992	0.999	0.999	0.999	0.999	0.999
1993	0.998	0.997	0.992	0.976	0.921
1994	0.999	0.997	0.994	0.984	0.956
1995	0.999	0.999	0.999	0.999	0.998
1996	0.999	0.998	0.995	0.982	0.908
1997	1	0.999	0.999	0.992	0.977
1998	0.998	0.996	0.99	0.963	0.834
1999	0.998	0.995	0.98	0.882	0.293
2000	0.999	0.999	0.998	0.997	0.996
