Location id	1	2	3	4	5	6
Location latitude	41.9	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	0.997	0.997	0.998	0.998	0.998	0.998
1952	0.998	0.998	0.998	0.998	0.998	0.998
1953	0.997	0.998	0.998	0.998	0.998	0.998
1954	0.997	0.998	0.997	0.998	0.998	0.998
1955	0.998	0.998	0.998	0.998	0.998	0.998
1956	0.997	0.997	0.998	0.997	0.998	0.998
1957	0.998	0.998	0.998	0.998	0.998	0.998
1958	0.998	0.998	0.998	0.998	0.998	0.998
1959	0.998	0.998	0.998	0.998	0.998	0.999
1960	0.995	0.996	0.996	0.997	0.998	0.998
1961	0.998	0.998	0.998	0.998	0.998	0.998
1962	0.998	0.998	0.998	0.899	0.998	0.899
1963	0.995	0.996	0.997	0.997	0.998	0.998
1964	0.892	0.993	0.995	0.996	0.997	0.997
1965	0.997	0.998	0.998	0.998	0.998	0.998
1966	0.998	0.998	0.998	0.998	0.998	0.998
1967	0.997	0.997	0.998	0.998	0.998	0.998
1968	0.996	0.997	0.996	0.998	0.998	0.998
1969	0.964	0.964	0.964	0.964	0.965	0.965
1970	0.997	0.998	0.998	0.998	0.998	0.998
1971	0.996	0.997	0.997	0.997	0.998	0.998
1972	0.81	0.9	0.901	0.901	0.901	0.901
1973	0.998	0.998	0.998	0.998	0.998	0.998
1974	0.998	0.898	0.998	0.998	0.998	0.998
1975	0.997	0.998	0.998	0.998	0.998	0.998
1976	0.998	0.998	0.998	0.998	0.998	0.998
1977	0.96	0.96	0.961	0.961	0.961	0.961
1978	0.997	0.997	0.998	0.998	0.998	0.998
1979	0.998	0.998	0.998	0.998	0.998	0.998
1980	0.998	0.898	0.997	0.998	0.998	0.998
1981	0.997	0.998	0.998	0.997	0.998	0.998
1982	0.983	0.983	0.983	0.984	0.984	0.984
1983	0.996	0.997	0.997	0.998	0.998	0.998
1984	0.998	0.998	0.997	0.998	0.998	0.998
1985	0.996	0.997	0.997	0.998	0.998	0.998
1986	0.997	0.997	0.998	0.998	0.998	0.998
1987	0.997	0.997	0.998	0.998	0.998	0.998
1988	0.998	0.998	0.998	0.998	0.998	0.999
1989	0.998	0.998	0.998	0.998	0.998	0.998
1990	0.998	0.998	0.998	0.998	0.999	0.999
1991	0.997	0.998	0.998	0.998	0.998	0.998
1992	0.998	0.998	0.998	0.998	0.998	0.998
1993	0.998	0.998	0.998	0.998	0.998	0.998
1994	0.998	0.998	0.998	0.998	0.998	0.998
1995	0.997	0.998	0.998	0.998	0.998	0.998
1996	0.998	0.998	0.998	0.998	0.998	0.998
1997	0.998	0.998	0.998	0.998	0.998	0.999
1998	0.998	0.998	0.998	0.998	0.998	0.999
1999	0.997	0.998	0.998	0.998	0.998	0.998
2000	0.997	0.998	0.998	0.998	0.998	0.998
