Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	138.045	129.817	130.441	122.994	125.05	116.158	120.324	113.487	114.487	110.413
1952	129.92	109.554	124.235	107.231	119.745	105.41	112.981	103.532	108.91	102.127
1953	132.297	114.689	124.751	111.404	120.232	108.602	114.444	101.731	109.925	97.7
1954	137.378	133.883	131.712	131.001	126.992	127.41	121.151	118.815	116.101	114.733
1955	136.25	125.612	129.735	120.862	124.981	119.017	120.609	117.27	117.092	113.462
1956	137.991	131.88	131.74	127.774	127.192	124.504	122.482	118.183	116.644	113.801
1957	133.039	114.927	125.652	111.407	119.861	106.27	114.782	95.967	109.76	93.418
1958	137.04	130.581	130.907	128.812	127.671	127.095	123.957	124.532	120.517	122.047
1959	130.607	112.509	126.062	104.844	120.142	102.803	114.117	100.747	108.1	98.621
1960	132.991	126.234	128.543	120.686	123.734	112.303	116.922	109.547	111.919	103.784
1961	127.517	100.922	122.264	99.127	116.274	98.559	110.359	97.165	106.033	95.986
1962	141.111	138.822	133.772	129.214	127.683	126.439	123.971	122.945	118.983	118.358
1963	138.698	135.487	131.359	127.145	125.491	118.786	119.614	114.567	114.101	110.377
1964	134.671	127.477	129.734	123.744	125.126	118.621	120.127	116.2	115.412	112.457
1965	136.191	133.022	131.603	126.855	126.131	119.901	121.104	111.099	114.816	102.577
1966	133.748	122.987	127.561	121.258	122.656	119.044	119.362	115.893	114.854	112.767
1967	136.011	132.519	131.25	130.513	126.783	126.425	121.119	120.645	116.185	118.349
1968	136.885	122.232	129.944	116.031	124.259	112.46	118.921	111.13	113.457	109.783
1969	134.436	130.766	130.258	124.375	124.955	120.442	120.643	115.579	115.392	113.708
1970	142.473	145.99	136.398	139.817	131.279	135.011	126.584	131.276	122.55	126.701
1971	134.035	127.76	129.744	124.124	125.57	114.762	120.601	111.568	113.91	109.566
1972	138.76	129.782	130.514	124.064	125.307	119.149	120.704	110.938	113.938	101.761
1973	140.89	142.176	135.282	138.031	129.657	133.83	124.278	126.586	121.015	123.077
1974	136.69	123.481	130.58	110.232	123.832	101.982	117.199	98.82	109.844	95.974
1975	139.432	138.363	134.246	134.367	128.552	127.866	122.616	119.645	117.953	117.773
1976	136.386	129.372	130.423	127.447	126.812	124.781	122.657	117.535	116.728	111.928
1977	139.607	137.709	133.355	130.765	127.137	119.772	121.334	114.569	115.593	111.196
1978	140.232	142.879	133.805	137.351	127.336	130.42	123.02	125.084	118.472	121.672
1979	141.681	143.968	135.587	138.419	130.964	134.59	125.147	131.48	117.833	121.461
1980	141.123	144.15	134.779	137.961	129.602	132.846	124.441	127.676	119.642	121.272
1981	133.884	103.439	127.531	100.819	120.679	98.464	111.757	94.9	105.078	92.296
1982	139.916	140.073	135	136.719	130.201	134.094	123.595	131.13	118.392	122.919
1983	139.133	138.813	132.68	132.554	126.358	125.19	121.926	119.273	117.05	114.496
1984	143.774	150.665	136.904	140.574	129.655	132.713	124.405	124.633	119.476	118.893
1985	140.605	143.025	134.642	137.424	128.365	132.619	123.269	126.016	117.403	116.611
1986	140.729	141.625	136.002	138.789	130.639	136.03	125.414	131.276	121.489	126.23
1987	141.331	135.33	132.696	126.52	126.713	120.597	120.915	118.75	117.533	117.165
1988	135.754	128.776	130.359	125.968	126.125	120.366	121.546	113.784	115.792	110.599
1989	134.767	124.24	128.553	118.68	123.83	107.425	118.919	100.478	111.326	96.824
1990	132.446	123.565	127.329	121.382	123.268	118.424	120.064	112.791	114.972	104.594
1991	139.695	129.837	131.6	116.163	124.761	104.08	118.111	101.461	111.17	98.99
1992	136.606	134.322	132.013	129.144	126.8	123.863	121.347	117.036	116.075	115.444
1993	134.89	124.995	129.231	118.975	123.645	116.504	118.775	113.641	114.446	110.824
1994	134.988	122.112	128.934	118.484	123.473	113.98	119.012	111.803	114.549	109.44
1995	138.296	136.055	130.76	127.27	125.874	125.031	122.388	122.807	118.343	119.444
1996	139.77	136.049	133.472	127.637	127.233	120.443	122.004	117.87	117.448	114.586
1997	134.991	123.699	129.1	120.305	123.32	115.218	118.766	108.641	113.593	100.782
1998	134.593	130.819	130.818	129.08	126.727	124.94	121.758	118.801	116.598	116.332
1999	133.791	125.544	128.256	121.947	123.603	118.315	119.364	113.63	114.41	109.509
2000	133.389	126.628	128.923	123.735	124.76	121.587	121.184	117.68	116.194	115.016
