Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	112.019	108.49	107.634	106.076	103.286	99.948	98.176	95.495	94.96	91.502
1952	106.468	100.124	102.946	98.062	100.098	90.971	96.981	88.777	92.435	85.829
1953	107.44	92.687	101.134	90.288	96.647	88.091	92.994	85.709	90.355	83.801
1954	113.097	111.773	105.738	102.242	100.227	94.967	95.961	92.546	93.014	90.18
1955	113.542	105.381	107.974	100.775	102.421	97.225	98.892	95.106	95.815	94.079
1956	114.562	105.467	107.147	102.522	102.871	99.793	98.853	92.888	93.873	90.244
1957	105.801	86.958	98.364	84.617	94.509	81.838	91.364	80.535	87.79	79.163
1958	118.185	119.83	112.105	116.235	108.51	111.758	102.982	109.735	98.108	105.466
1959	103.487	90.345	99.263	87.548	94.8	85.089	92.539	83.368	90.454	84.494
1960	105.442	96.29	99.866	96.299	97.182	94.5	94.892	92.812	93.136	90.557
1961	101.113	86.279	97.45	84.464	95.228	85.5	92.677	83.653	90.596	81.475
1962	115.976	114.684	112.339	113.325	108.587	112.084	104.683	110.709	100.657	110.149
1963	112.338	108.851	106.922	104.8	102.105	100.395	98.222	96.838	94.532	91.835
1964	110.94	106.744	106.721	106.033	103.121	102.549	99.528	101.02	95.923	99.452
1965	111.563	96.801	104.75	93.848	99.37	91.519	95.361	89.45	92.901	87.909
1966	109.752	105.643	104.862	104.682	101.29	102.477	98.479	99.867	96.231	98.202
1967	110.738	106.008	105.322	103.673	101.688	101.107	97.682	99.448	94.357	98.738
1968	111.357	107.678	107.938	105.305	104.197	96.551	98.407	91.729	94.378	89.93
1969	112.449	104.608	105.317	99.655	100.479	98.111	97.44	95.883	94.607	94.042
1970	120.458	124.593	114.08	120.049	109.524	113.609	106.297	111.669	102.641	108.072
1971	111.285	105.852	107.109	104.281	103.463	102.458	100.496	100.251	97.734	98.668
1972	109.625	94.239	102.399	92.525	97.788	89.093	94.188	85.876	91.981	84.31
1973	119.624	121.825	114.401	119.78	108.393	117.391	102.909	113.823	97.657	106.775
1974	105.543	92.569	100.507	89.98	97.049	87.975	93.794	85.817	91.126	84.453
1975	115.076	113.485	110.748	111.616	107.045	108.976	103.142	107.783	99.096	107.031
1976	111.508	107.601	107.153	103.299	102.163	96.973	97.819	95.265	95.223	94.699
1977	112.429	101.525	106.91	91.088	100.643	84.241	94.975	81.651	91.01	80.049
1978	114.038	112.868	108.106	108.323	100.926	101.289	97.042	97.188	93.981	94.178
1979	115.015	116.205	108.415	108.419	103.334	103.843	99.751	101.002	95.646	98.794
1980	114.748	112.283	108.29	107.375	104.503	105.517	100.96	103.508	96.584	98.89
1981	102.652	87.874	98.96	86.113	94.937	83.869	91.514	82.886	88.595	81.816
1982	115.726	117.982	109.352	111.267	104.33	106.1	98.104	98.359	95.142	96.19
1983	112.83	108.899	107.71	107.016	103.087	103.503	99.234	99.154	96.727	97.704
1984	117.011	116.371	113.052	114.562	108.8	113.095	104.507	111.686	100.457	109.154
1985	112.66	111.073	108.081	108.708	102.979	105.963	98.917	101.332	96.195	97.488
1986	120.412	124.821	114.637	121.339	109.344	117.369	103.971	113.634	98.573	110.005
1987	114.949	113.541	109.902	110.14	105.937	108.694	101.517	107.54	98.281	106.181
1988	112.88	108.965	108.373	107.002	104.574	103.691	100.18	98.989	97.193	96.527
1989	107.105	89.304	100.735	88.136	96.483	86.932	92.563	86.152	89.596	85.511
1990	109.256	91.595	103.076	89.566	97.686	84.281	93.733	80.817	91.028	80.122
1991	104.836	84.405	100.284	80.343	95.582	78.806	91.989	78.203	88.843	77.181
1992	113.418	111.941	108.135	107.82	102.523	101.863	98.451	98.638	94.984	96.476
1993	112.485	109.376	107.842	104.752	102.452	99.345	98.358	95.883	95.135	90.252
1994	110.871	88.226	103.683	84.604	97.772	82.811	91.957	82.51	89.25	82.627
1995	114.737	116.406	108.618	110.486	102.895	103.054	98.592	98.985	95.751	95.881
1996	114.139	111.285	109.903	109.328	104.93	105.851	101.152	102.293	98.191	99.935
1997	108.236	91.615	101.203	87.11	97.668	83.529	93.135	80.861	90.462	77.312
1998	112.647	109.411	107.399	100.48	100.463	94.664	96.535	92.314	93.613	92.809
1999	111.126	98.979	104.355	94.397	98.477	90.884	94.449	88.11	91.78	84.974
2000	112.694	111.412	107.82	105.635	102.582	104.039	98.748	99.052	94.817	94.301
