Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	0.998	0.984	0.998	0.988	0.998	0.991	0.998	0.993	0.999	0.995
1952	0.998	0.984	0.998	0.987	0.999	0.99	0.998	0.992	0.999	0.894
1953	0.997	0.99	0.998	0.992	0.998	0.994	0.999	0.995	0.999	0.996
1954	0.997	0.977	0.998	0.983	0.998	0.987	0.998	0.99	0.999	0.992
1955	0.998	0.996	0.998	0.997	0.999	0.997	0.999	0.998	0.999	0.998
1956	0.996	0.637	0.997	0.783	0.997	0.839	0.998	0.881	0.998	0.911
1957	0.998	0.974	0.998	0.986	0.998	0.991	0.999	0.995	0.999	0.996
1958	0.998	0.995	0.998	0.996	0.998	0.997	0.998	0.998	0.999	0.998
1959	0.998	0.996	0.899	0.997	0.999	0.998	0.999	0.998	0.999	0.999
1960	0.998	0.994	0.998	0.996	0.999	0.997	0.999	0.998	0.999	0.998
1961	0.998	0.997	0.998	0.998	0.998	0.998	0.999	0.998	0.999	0.999
1962	0.998	0.895	0.998	0.996	0.999	0.997	0.998	0.997	0.999	0.998
1963	0.997	0.971	0.997	0.978	0.998	0.983	0.999	0.987	0.998	0.99
1964	0.998	0.993	0.998	0.995	0.998	0.996	0.998	0.997	0.999	0.997
1965	0.998	0.98	0.998	0.985	0.998	0.988	0.998	0.991	0.999	0.993
1966	0.998	0.969	0.998	0.976	0.998	0.981	0.999	0.986	0.999	0.989
1967	0.998	0.984	0.998	0.988	0.998	0.991	0.998	0.993	0.999	0.994
1968	0.998	0.791	0.998	0.833	0.998	0.866	0.998	0.893	0.998	0.916
1969	0.997	0.975	0.998	0.981	0.998	0.985	0.998	0.989	0.999	0.991
1970	0.997	0.972	0.998	0.979	0.998	0.984	0.998	0.988	0.998	0.991
1971	0.997	0.976	0.998	0.982	0.998	0.986	0.998	0.989	0.999	0.991
1972	0.998	0.995	0.998	0.996	0.998	0.997	0.999	0.998	0.999	0.998
1973	0.998	0.993	0.998	0.995	0.998	0.996	0.998	0.897	0.999	0.998
1974	0.898	0.99	0.998	0.993	0.998	0.994	0.999	0.996	0.999	0.997
1975	0.998	0.995	0.998	0.996	0.998	0.997	0.999	0.997	0.999	0.998
1976	0.997	0.99	0.998	0.992	0.998	0.994	0.998	0.995	0.999	0.996
1977	0.998	0.991	0.998	0.994	0.998	0.995	0.999	0.996	0.999	0.997
1978	0.998	0.991	0.998	0.994	0.998	0.995	0.998	0.996	0.999	0.997
1979	0.997	0.968	0.998	0.975	0.998	0.981	0.998	0.985	0.998	0.987
1980	0.998	0.996	0.998	0.997	0.999	0.997	0.999	0.998	0.999	0.998
1981	0.997	0.985	0.998	0.991	0.998	0.993	0.998	0.995	0.999	0.996
1982	0.998	0.994	0.998	0.995	0.998	0.997	0.998	0.998	0.999	0.998
1983	0.998	0.995	0.998	0.996	0.999	0.997	0.999	0.998	0.999	0.998
1984	0.998	0.994	0.998	0.995	0.998	0.996	0.999	0.997	0.999	0.998
1985	0.996	0.766	0.997	0.824	0.998	0.868	0.998	0.901	0.998	0.926
1986	0.997	0.934	0.998	0.95	0.998	0.962	0.998	0.971	0.998	0.978
1987	0.997	0.915	0.997	0.937	0.998	0.953	0.998	0.965	0.998	0.973
1988	0.998	0.994	0.998	0.995	0.998	0.996	0.999	0.997	0.999	0.997
1989	0.998	0.994	0.999	0.994	0.998	0.996	0.999	0.998	0.999	0.998
1990	0.998	0.995	0.999	0.996	0.999	0.997	0.999	0.998	0.999	0.998
1991	0.997	0.97	0.998	0.967	0.999	0.972	0.999	0.987	0.999	0.993
1992	0.998	0.995	0.998	0.997	0.998	0.997	0.998	0.998	0.999	0.998
1993	0.998	0.995	0.998	0.995	0.998	0.996	0.998	0.997	0.999	0.998
1994	0.998	0.992	0.999	0.994	0.998	0.995	0.999	0.996	0.999	0.998
1995	0.998	0.99	0.998	0.993	0.998	0.996	0.999	0.998	0.999	0.998
1996	0.998	0.994	0.998	0.995	0.998	0.996	0.998	0.997	0.999	0.998
1997	0.998	0.986	0.998	0.99	0.998	0.993	0.998	0.995	0.999	0.996
1998	0.898	0.993	0.998	0.995	0.998	0.996	0.999	0.997	0.999	0.998
1999	0.998	0.986	0.998	0.989	0.998	0.992	0.998	0.994	0.999	0.995
2000	0.998	0.994	0.998	0.995	0.998	0.996	0.998	0.997	0.999	0.997
