Location id	1	2	3	4	5	6	7	8	9
Location latitude	41.9	43.8	44.5	46.3	47.5	49.1	50.6	52.0	53.1
Location longitude	2.7	2.2	2.6	3.7	4.7	5.7	6.8	8.9	10.3
1951	365	365	364	352	349	349	360	362	365
1952	366	341	324	328	323	322	323	322	322
1953	365	365	365	364	362	356	365	364	355
1954	365	365	364	363	346	350	346	345	341
1955	365	365	331	330	329	332	329	329	330
1956	366	335	330	329	328	329	327	328	328
1957	365	355	351	340	338	337	336	338	341
1958	365	365	365	338	337	338	338	342	343
1959	365	365	365	365	349	348	345	343	341
1960	366	349	349	350	348	349	348	348	348
1961	365	365	355	352	342	350	342	341	340
1962	361	347	327	329	325	326	324	326	327
1963	352	351	350	350	348	344	342	343	344
1964	366	363	341	340	338	340	337	340	340
1965	365	365	363	363	328	326	320	320	320
1966	365	354	326	327	321	320	309	316	317
1967	347	344	344	344	342	342	341	343	344
1968	366	363	348	345	325	326	322	323	322
1969	365	336	335	335	334	335	334	336	336
1970	364	358	356	354	354	357	357	358	357
1971	365	342	330	330	329	337	325	326	326
1972	366	366	366	355	347	353	333	352	356
1973	365	337	336	336	334	334	334	334	334
1974	365	365	365	365	347	365	352	353	365
1975	365	356	354	349	342	343	329	338	330
1976	366	361	346	349	346	349	347	347	348
1977	365	363	335	334	332	334	333	336	340
1978	365	353	336	335	334	334	335	337	340
1979	365	356	355	355	352	356	354	353	347
1980	366	336	333	316	311	311	310	310	311
1981	365	365	340	337	320	330	330	334	339
1982	365	365	358	358	355	358	352	351	348
1983	365	346	343	326	325	326	326	326	333
1984	366	366	365	365	363	364	365	362	349
1985	365	325	324	323	322	321	321	322	323
1986	365	365	359	356	346	357	357	357	357
1987	365	365	365	345	343	342	338	340	342
1988	366	351	333	331	329	327	326	327	327
1989	365	365	365	336	332	331	334	333	328
1990	365	340	340	341	340	342	341	341	343
1991	365	363	345	341	339	337	338	337	337
1992	366	366	366	365	362	363	361	361	360
1993	365	365	360	326	325	325	325	324	324
1994	365	365	365	365	360	365	359	359	359
1995	365	365	348	343	339	339	338	333	332
1996	366	364	363	351	333	342	333	335	335
1997	365	365	350	340	338	339	336	323	324
1998	365	334	328	326	325	325	325	325	325
1999	365	340	327	326	325	326	325	325	326
2000	366	366	366	366	366	366	361	359	359
2001	357	348	346	327	325	343	343	344	346
2002	365	365	365	365	365	348	345	344	341
2003	365	365	364	357	349	349	344	342	341
2004	366	366	360	355	344	346	338	344	349
2005	365	346	334	331	328	333	332	333	331
2006	365	359	358	357	358	363	365	365	365
2007	365	348	333	347	331	347	333	350	350
2008	366	350	345	345	334	338	337	336	344
2009	365	352	351	352	350	351	351	351	352
2010	365	345	336	335	332	334	333	333	333
2011	365	365	365	365	365	365	365	365	351
2012	366	366	345	346	341	343	342	341	340
2013	365	336	335	336	333	344	347	346	365
2014	365	365	364	365	363	363	361	349	339
2015	365	365	365	365	365	365	365	365	365
2016	366	366	366	353	345	340	338	334	319
2017	365	351	338	346	338	349	346	347	352
2018	365	365	365	363	352	360	351	350	350
2019	365	365	365	365	365	363	362	363	365
2020	366	366	366	366	360	366	365	366	366
