Location id	1	2	3	4	5	6	7	8	9
Location latitude	41.9	43.8	44.5	46.3	47.5	49.1	50.6	52.0	53.1
Location longitude	2.7	2.2	2.6	3.7	4.7	5.7	6.8	8.9	10.3
1951	0	0.995	0.992	0.995	0.993	0.993	0.976	0.983	0.993
1952	0.824	0.822	0.989	0.744	0.991	0.744	0.993	0.494	0.989
1953	0.996	0.992	0.983	0.992	0.988	0.986	0.988	0.975	0.985
1954	0.996	0.995	0.989	0.992	0.987	0.987	0.99	0.989	0.989
1955	0.997	0.991	0.991	0.949	0.981	0.954	0.987	0.984	0.972
1956	0.982	0.991	0.933	0.966	0.967	0.977	0.897	0.841	0.841
1957	0.997	0.994	0.96	0.986	0.983	0.993	0.99	0.545	0.821
1958	0	0.995	0.981	0.994	0.993	0.985	0.99	0.983	0.919
1959	0.997	0.996	0.994	0.994	0.874	0.874	0.977	0.686	0.085
1960	0	0.995	0.993	0.996	0.995	0.995	0.992	0.992	0.981
1961	0.997	0.996	0.994	0.996	0.994	0.995	0.994	0.994	0.993
1962	0.493	0	0.46	0.819	0	0.786	0.978	0.911	0.992
1963	0.995	0.89	0.742	0.89	0.986	0.977	0.976	0.971	0.979
1964	0	0.995	0.994	0.995	0.893	0.994	0.992	0.993	0.993
1965	0.997	0.995	0.984	0.994	0.993	0.745	0.743	0.952	0.735
1966	0.979	0.996	0.995	0.995	0.992	0.994	0.993	0.987	0.988
1967	0.996	0.954	0.955	0.993	0.988	0.987	0.993	0.989	0.993
1968	0.996	0.995	0.987	0.992	0.984	0.881	0.992	0.976	0.986
1969	0.996	0.995	0.879	0.986	0.876	0.894	0.98	0.992	0.819
1970	0	0.995	0.992	0.994	0.992	0.987	0.991	0.987	0.983
1971	0.996	0.994	0.888	0.986	0.992	0.991	0.492	0.89	0.889
1972	0.997	0.996	0.996	0.996	0.995	0.994	0.988	0.975	0.977
1973	0	0.746	0.985	0.991	0.99	0.984	0.985	0.978	0.732
1974	0.683	0.995	0.994	0.995	0.994	0.994	0.994	0.993	0.994
1975	0.965	0.97	0.991	0.992	0.983	0.985	0.987	0.954	0.873
1976	0.722	0.944	0.985	0.929	0.981	0.91	0.987	0.988	0.98
1977	0.997	0.996	0.746	0.996	0.995	0.994	0.994	0.992	0.994
1978	0.997	0.996	0.992	0.994	0.992	0.994	0.893	0.992	0.987
1979	0	0.992	0.992	0.995	0.99	0.987	0.949	0.936	0.967
1980	0.997	0.498	0.495	0.497	0.993	0.995	0.893	0.983	0.992
1981	0.996	0.995	0.987	0.994	0.991	0.994	0.992	0.992	0.992
1982	0	0.994	0.995	0.995	0.995	0.993	0.889	0.991	0.986
1983	0.996	0.995	0.955	0.914	0	0	0.891	0.894	0.99
1984	0.916	0.994	0.995	0.995	0.995	0.995	0.995	0.995	0.994
1985	0	0	0.947	0.967	0.974	0.981	0.976	0.975	0.981
1986	0	0.792	0.985	0.987	0.989	0.992	0.986	0.972	0.964
1987	0.994	0.994	0.985	0.988	0.986	0.991	0.985	0.946	0.965
1988	0.997	0.897	0.996	0.996	0.896	0.745	0.994	0.993	0.895
1989	0.957	0.851	0.792	0.963	0.895	0.894	0.995	0.895	0.995
1990	0.793	0.997	0.997	0.996	0.996	0.996	0.994	0.995	0.995
1991	0	0	0.679	0.639	0.789	0.637	0.993	0.993	0.993
1992	0.997	0.996	0.996	0.996	0.995	0.995	0.995	0.995	0.995
1993	0.642	0.996	0.996	0.995	0.995	0.994	0.994	0.993	0.994
1994	0.554	0.996	0.993	0.996	0.993	0.994	0.994	0.993	0.993
1995	0.997	0.972	0.969	0.726	0.948	0.859	0.876	0.7	0.647
1996	0.987	0.996	0.995	0.995	0.994	0.994	0.993	0.979	0.986
1997	0.997	0.996	0.996	0.995	0.994	0.99	0.983	0.983	0.951
1998	0.824	0.896	0.995	0.995	0.994	0.993	0.993	0.993	0.994
1999	0	0.996	0.995	0.995	0.994	0.995	0.894	0.993	0.993
2000	0.599	0.994	0.995	0.995	0.991	0.994	0.996	0.996	0.996
2001	0.673	0.996	0.996	0.996	0.993	0.994	0.994	0.994	0.895
2002	0.997	0.996	0.996	0.996	0.995	0.895	0.995	0.995	0.995
2003	0	0	0.873	0.787	0.911	0.87	0.993	0.965	0.984
2004	0	0	0.995	0.995	0.994	0.995	0.995	0.995	0.995
2005	0	0.985	0.994	0.994	0.989	0.993	0.994	0.994	0.994
2006	0.599	0.982	0.988	0.977	0.994	0.993	0.994	0.994	0.992
2007	0.876	0.896	0.995	0.995	0.996	0.996	0.996	0.996	0.996
2008	0.997	0.996	0.996	0.995	0.995	0.995	0.895	0.995	0.996
2009	0	0	0.987	0.995	0.995	0.995	0.991	0.972	0.995
2010	0	0.99	0.99	0.992	0.491	0.878	0.97	0.887	0.659
2011	0.997	0.996	0.995	0.995	0.994	0.995	0.994	0.992	0.992
2012	0	0.995	0.99	0.995	0.994	0.994	0.993	0.99	0.993
2013	0.997	0	0.85	0.93	0.962	0.991	0.89	0.993	0.993
2014	0.997	0.997	0.996	0.996	0.996	0.997	0.997	0.996	0.996
2015	0	0.945	0.995	0.983	0.995	0.995	0.995	0.996	0.996
2016	0.555	0.996	0.996	0.996	0.995	0.995	0.995	0.993	0.496
2017	0.642	0.994	0.994	0.97	0.99	0.994	0.992	0.994	0.994
2018	0	0	0.598	0	0.553	0	0.995	0.995	0.649
2019	0.824	0.554	0.793	0	0.553	0.641	0.995	0.995	0.995
2020	0	0.997	0.997	0.997	0.996	0.996	0.996	0.996	0.994
