Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	301	300	300	300	299
1952	366	366	366	366	366
1953	306	305	304	298	298
1954	302	302	303	365	365
1955	365	365	365	365	365
1956	302	302	301	302	366
1957	298	296	293	287	283
1958	301	301	300	300	299
1959	365	365	365	365	315
1960	295	293	290	288	287
1961	312	308	304	295	289
1962	365	365	365	365	365
1963	302	301	301	301	300
1964	306	306	306	305	366
1965	300	299	298	295	295
1966	302	300	299	297	296
1967	301	300	300	299	298
1968	301	302	300	296	305
1969	301	300	297	297	297
1970	305	306	307	308	365
1971	298	295	294	293	292
1972	302	300	300	366	366
1973	304	365	365	365	365
1974	365	365	365	365	365
1975	302	302	307	344	301
1976	306	304	303	302	300
1977	301	301	300	365	365
1978	365	365	365	365	365
1979	304	304	305	305	307
1980	305	305	341	366	366
1981	298	297	294	288	277
1982	303	303	303	303	303
1983	304	306	307	307	308
1984	366	366	366	366	366
1985	365	365	365	365	365
1986	302	303	303	303	305
1987	306	308	308	309	365
1988	300	298	297	295	294
1989	304	302	302	300	297
1990	298	296	295	293	294
1991	365	365	365	365	365
1992	299	298	297	297	298
1993	297	296	295	292	289
1994	298	297	296	295	365
1995	301	302	302	302	302
1996	366	366	366	366	366
1997	302	302	301	302	303
1998	303	302	299	298	297
1999	300	300	298	296	295
2000	298	296	294	293	292
