Location id	1	2	3	4	5	6	7	8	9
Location latitude	41.9	43.8	44.5	46.3	47.5	49.1	50.6	52.0	53.1
Location longitude	2.7	2.2	2.6	3.7	4.7	5.7	6.8	8.9	10.3
1951	135.837	148.482	154.511	147.96	154.28	152.991	158.785	157.763	157.253
1952	117.235	128.327	136.176	131.877	137.768	135.203	140.284	144.691	145.088
1953	127.39	135.76	140.404	137.196	139.654	138.292	142.395	142.41	141.444
1954	130.662	146.358	151.226	148.341	155.06	149.211	155.346	155.371	154.134
1955	124.157	131.451	140.818	143.567	152.205	153.426	164.371	167.787	165.695
1956	131.876	139.973	148.58	147.734	150.95	150.588	156.855	156.906	155.966
1957	122.391	133.385	141.583	139.792	148.484	144.617	153.4	154.488	155.224
1958	129.249	137.687	142.092	140.88	150.977	151.043	156.453	156.84	157.205
1959	124.311	131.656	137.814	132.894	138.636	135.105	139.182	136.641	137.656
1960	125.831	133.479	137.879	134.674	139.234	137.049	143.889	148.216	149.32
1961	113.7	123.323	131.728	127.388	135.005	132.682	142.87	143.976	142.061
1962	128.073	143.829	153.183	153.386	163.214	160.23	166.251	165.563	164.56
1963	127.127	145.417	151.402	148.921	153.035	150.003	155.405	154.011	152.644
1964	125.287	133.012	138.081	137.452	143.868	142.752	147.02	147.839	148.873
1965	128.505	135.003	142.304	143.211	154.628	150.3	158.428	158.618	158.523
1966	121.726	137.165	141.479	138.214	143.385	137.89	143.115	142.473	144.312
1967	125.604	138.388	146.087	142.871	150.415	147.103	152.479	150.701	147.322
1968	126.454	137.041	146.053	144.926	151.79	148.683	152.412	150.696	148.717
1969	129.422	135.828	142.957	140.397	147.584	144.815	152.388	157.597	159.627
1970	135.763	148.58	152.624	151.337	157.784	156.504	159.604	159.179	158.512
1971	131.424	136.493	140.437	137.192	139.314	138.263	145.872	146.164	145.359
1972	130.906	146.468	153.364	148.173	155.71	151.401	156.528	155.571	153.554
1973	133.896	143.148	148.802	147.613	154.366	151.596	159.433	159.024	154.96
1974	134.117	140.465	146.157	143.542	148.81	144.322	153.015	152.468	152.558
1975	133.348	142.142	149.408	148.196	157.301	153.811	160.826	159.804	158.959
1976	132.626	140.956	145.675	139.909	146.303	145.142	153.102	154.823	156.042
1977	122.73	141.07	148.472	144.561	151.174	149.666	159.028	157.925	154.927
1978	133.087	148.667	153.146	149.47	153.35	149.997	152.786	151.238	150.156
1979	133.625	146.27	151.192	148.767	152.904	150.902	153.258	152.01	150.953
1980	133.643	150.932	156.283	154.727	158.142	154.496	159.444	159.092	158.466
1981	120.888	131.815	140.082	135.448	140.678	138.472	141.622	140.239	139.443
1982	132.267	140.895	146.349	145.847	150.619	149.034	152.413	152.078	151.229
1983	125.078	137.404	150.481	149.718	154.99	153.258	154.977	153.178	151.086
1984	135.57	150.474	159.599	156.289	164.177	161.971	167.7	161.81	155.07
1985	129.073	145.021	150.419	147.991	151.853	146.836	150.877	147.147	146.959
1986	131.492	139.781	145.127	145.09	154.21	149.691	155.08	152.018	149.642
1987	126.051	138.767	145.907	145.789	154.715	153.5	160.024	162.291	161.394
1988	126.321	137.189	142.764	136.929	144.751	139.358	146.136	146.318	146.137
1989	124.716	132.914	138.738	135.93	140.321	139.55	143.076	143.401	143.244
1990	123.752	129.712	134.261	131.918	136.584	135.529	139.945	139.38	134.705
1991	133.267	142.571	147.068	144.95	150.168	148.101	158.024	157.753	157.223
1992	124.854	136.305	138.228	137.472	142.591	141.843	145.158	145.036	144.443
1993	128.297	135.734	142.67	138.05	142.575	135.719	138.544	135.236	133.196
1994	120.286	131.399	138.07	135.059	142.071	139.195	145.428	144.902	143.664
1995	124.87	135.934	143.019	142.291	148.334	146.34	149.716	150.388	150.753
1996	128.786	138.775	146.333	144.945	151.392	151.498	157.404	157.221	156.426
1997	113.653	123.318	132.177	134.156	139.984	139.81	146.661	149.105	149.341
1998	124.411	135.588	139.298	135.083	139.152	135.971	138.584	137.64	137.591
1999	123.333	130.484	135.308	133.548	142.427	140.171	144.948	145.893	145.601
2000	123.423	131.829	136.09	134.061	136.371	133.776	134.95	133.31	132.758
