Location id	1	2	3	4	5	6	7	8	9
Location latitude	42.0	43.8	44.5	46.3	47.5	49.1	50.6	52.0	53.1
Location longitude	2.0	2.2	2.6	3.7	4.7	5.7	6.8	8.9	10.3
1952	53	54	52	53	52	52	51	51	51
1953	52	52	51	51	50	50	50	51	50
1954	53	55	54	54	53	53	52	53	53
1955	54	54	52	53	52	52	52	52	52
1956	53	54	53	54	53	53	53	53	53
1957	53	53	52	53	52	52	51	51	51
1958	53	53	52	52	51	51	51	51	51
1959	54	55	53	53	52	52	52	52	52
1960	53	54	53	54	53	53	52	52	52
1961	52	53	51	52	51	51	51	51	51
1962	54	56	54	55	54	55	54	53	53
1963	55	55	54	54	53	53	54	54	53
1964	53	53	52	53	52	52	52	52	52
1965	54	53	52	52	52	52	51	51	51
1966	52	54	52	53	52	52	51	52	52
1967	54	55	53	54	53	53	52	52	51
1968	54	55	53	53	52	52	52	52	52
1969	54	55	53	53	52	52	52	52	52
1970	52	54	53	53	53	53	53	53	54
1971	55	55	53	53	52	52	52	52	52
1972	53	54	52	52	51	51	51	51	52
1973	52	53	51	51	50	50	50	50	50
1974	53	54	52	53	52	52	51	51	51
1975	51	52	51	51	50	51	50	50	51
1976	52	53	52	52	51	52	52	52	52
1977	52	53	51	52	51	52	51	51	51
1978	53	54	52	52	52	52	51	52	52
1979	54	54	52	52	52	52	52	53	53
1980	52	54	53	53	52	52	52	52	52
1981	53	53	52	52	52	52	51	52	52
1982	54	54	52	53	51	52	52	52	52
1983	53	54	53	53	52	53	53	53	53
1984	54	55	53	53	52	52	52	52	52
1985	53	54	53	53	53	53	53	53	53
1986	55	56	55	54	53	53	53	52	52
1987	54	56	54	54	53	52	52	52	52
1988	55	57	54	55	53	53	52	51	51
1989	54	55	53	53	52	52	51	51	51
1990	54	55	53	53	52	53	52	52	52
1991	54	54	53	53	52	52	51	51	51
1992	53	54	53	53	52	53	52	52	52
1993	53	53	52	52	51	51	51	51	51
1994	52	53	52	52	51	51	50	50	50
1995	54	54	53	53	52	52	51	51	51
1996	53	55	53	53	52	52	52	53	53
1997	52	53	51	51	51	52	51	51	51
1998	54	56	54	54	52	52	52	51	51
1999	53	53	52	52	51	51	51	51	51
2000	53	55	53	54	53	53	52	53	53
2001	53	54	53	53	52	53	52	52	52
2002	54	54	52	53	52	52	52	52	52
2003	53	54	52	53	52	52	51	51	52
2004	53	54	53	53	52	52	51	51	51
2005	54	55	53	53	53	53	52	52	52
2006	53	55	53	54	53	54	53	53	53
2007	55	57	55	56	55	55	54	54	54
2008	53	53	52	52	51	51	51	51	51
2009	53	53	52	52	51	51	51	51	51
2010	54	55	54	54	53	53	52	53	53
2011	53	54	52	53	52	52	51	52	52
2012	55	57	55	55	54	53	53	53	52
2013	54	55	53	54	52	52	52	52	52
2014	54	55	53	54	52	52	52	52	52
2015	55	56	54	54	53	53	52	53	53
2016	54	55	53	53	52	52	52	52	52
2017	55	56	54	54	53	53	53	53	53
2018	54	54	52	53	52	52	51	51	52
2019	55	57	55	55	54	54	53	53	53
2020	55	56	54	55	53	54	52	52	52
