Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.997	0.998	0.996	0.988	0.932
1952	0.997	0.998	0.998	0.998	0.998
1953	0.998	0.998	0.998	0.997	0.995
1954	0.998	0.998	0.998	0.998	0.998
1955	0.998	0.998	0.998	0.997	0.997
1956	0.998	0.998	0.995	0.982	0
1957	0.997	0	0	0	0
1958	0.998	0.998	0.998	0.998	0.997
1959	0.998	0	0	0	0
1960	0.998	0	0	0	0
1961	0	0	0	0	0
1962	0.998	0.998	0.998	0.997	0.996
1963	0.998	0.997	0.997	0.996	0.992
1964	0.998	0.998	0.998	0.998	0.997
1965	0.998	0.997	0.997	0.996	0.992
1966	0.998	0	0	0	0
1967	0.998	0.997	0.997	0.998	0.996
1968	0.998	0.997	0.998	0.997	0.997
1969	0.997	0.998	0.998	0.998	0.997
1970	0.998	0.998	0.998	0.998	0.997
1971	0.998	0.998	0.998	0.997	0.997
1972	0.998	0.998	0.997	0.998	0.998
1973	0.998	0.998	0.998	0.996	0.994
1974	0.998	0.998	0.997	0.997	0
1975	0.998	0.998	0.997	0.996	0.993
1976	0.998	0.997	0.997	0.997	0.996
1977	0.998	0.998	0.998	0.998	0.997
1978	0.997	0.998	0.998	0.998	0.997
1979	0.998	0.997	0.997	0.997	0.996
1980	0.998	0.998	0.998	0.997	0.997
1981	0.978	0.978	0.977	0.976	0.971
1982	0.998	0.997	0.998	0.997	0.996
1983	0.998	0.998	0.998	0.997	0.997
1984	0.998	0.998	0.997	0.997	0.994
1985	0.998	0.997	0.998	0.998	0.998
1986	0.998	0.998	0.997	0.995	0.988
1987	0.998	0.998	0.998	0.997	0.993
1988	0.998	0.998	0.998	0	0
1989	0.997	0.998	0.998	0.997	0.997
1990	0.998	0	0	0	0
1991	0.997	0.997	0.997	0.997	0.998
1992	0.998	0.997	0.997	0.996	0.993
1993	0.998	0.998	0	0	0
1994	0.998	0.997	0.998	0.997	0.995
1995	0.998	0	0	0	0
1996	0.997	0.997	0.998	0.997	0.997
1997	0.997	0.998	0.998	0.998	0.998
1998	0.998	0.997	0.996	0	0
1999	0.998	0.998	0.997	0.998	0.997
2000	0.998	0.997	0.997	0.997	0.997
