Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	114.536	115.157	115.511	127.812	129.395
1952	109.682	108.29	112.078	117.175	116.698
1953	106.289	104.146	101.751	99.805	97.521
1954	118.799	131.11	146.038	155.139	155.633
1955	119.219	120.555	120.55	127.597	137.719
1956	115.612	118.484	124.406	144.431	340.763
1957	111.555	365	365	365	365
1958	121.921	124.097	125.029	125.461	125.418
1959	120.869	365	365	365	365
1960	127.353	366	366	366	366
1961	365	365	365	365	365
1962	119.689	125.052	125.765	125.454	124.961
1963	108.002	107.794	107.821	108.454	110.06
1964	119.285	119.726	119.124	121.15	119.934
1965	113.385	113.877	113.796	112.257	109.298
1966	123.784	365	365	365	365
1967	108.192	118.076	129.852	132.875	133.469
1968	112.557	112.636	112.413	111.753	111.125
1969	112.425	115.498	128.522	130.65	135.178
1970	119.384	123.535	125.882	127.145	128.34
1971	115.401	115.812	114.972	119.528	139.423
1972	111.799	116.064	120.202	149.573	151.782
1973	119.059	121.076	122.068	122.747	123.114
1974	112.492	113.705	151.741	155.872	332.748
1975	128.473	134.186	137.176	137.896	158.686
1976	109.67	109.357	118.401	122.893	123.11
1977	115.776	138.227	142.754	143.594	143.81
1978	113.377	122.593	127.976	130.809	132.798
1979	117.264	125.431	132.653	135.154	138.663
1980	119.158	125.243	128.763	132.207	133.054
1981	102.597	100.419	98.402	96.022	92.66
1982	116.955	123.403	129.01	133.221	136.605
1983	117.682	120.465	132.6	134.022	134.612
1984	116.894	117.906	118.831	119.644	119.406
1985	121.496	127.03	133.79	151.538	152.296
1986	116.699	120.635	122.407	124.46	127.326
1987	115.219	116.417	119.045	119.144	118.794
1988	117.092	119.937	135.399	366	366
1989	111.985	123.032	136.664	143.597	143.26
1990	130.791	365	365	365	365
1991	105.496	104.182	123.131	141.698	153.031
1992	112.374	113.015	113.083	113.597	116.253
1993	117.435	129.013	365	365	365
1994	110.369	117.227	135.823	136.938	137.046
1995	130.306	365	365	365	365
1996	114.272	115.211	117.853	117.685	117.097
1997	108.91	123.708	133.593	139.742	141.429
1998	123.823	130.147	138.392	351.232	345.632
1999	108.101	111.587	114.86	117.198	123.877
2000	111.093	112.12	113.526	117.121	121.102
