# Phenofit 4 trace file Thu Nov 16 16:16:32 CET 2023

# FitSpecies 
#   name: Quercus_robur_Global
#   leafModel: UniChill_Unimodal(-122.0;2.68;-49.93;44.22;-0.17;22.72;169.87;4.74)
#   flowerModel: UniChill_Unimodal(-122.0;2.68;-49.93;44.22;-0.17;22.72;169.87;8.74)
#   fruitMaturationModel: Fructification2phases(-0.667;6.7;73.41;5.0;48.0;3.61;0.6;3.0)
#   senescenceModel: SenDelpierre(12.3;24.0;2.0;0.0;4081.0;12.0)
#   compoundBud: 2
#   leafHabit: 1
#   TDeath: -90.0
#   leafFrostModel: LeafFrostFunction(-7.0;10.0;-16.0;-10.0;-20.0;10.0;16.0)
#   flowerFrostModel: FlowerFrostFunction(-12.0;-50.0;-7.0;10.0;-16.0;-10.0;-20.0;10.0;16.0)
#   droughtModel: LimitPrecipitationRamp(258.0;486.0;1380.0;3465.0)
#   evapotranspirationModel: null
# locId.........: 1
# phenoBirthYear: 1951
# deciduous.....: true

# speciesFileName: /Applications/Capsis/data/phenofit4/SVN_files/species/Quercus_robur_ADuputie_Chuine.species
# climateFolderName: /Users/lizzie/Documents/git/projects/treegarden/misc/climatehazards/analyses/output/phenofitsims
# climateScenario: ERA5LAND

#			[leafMemory]	[leafMemory]	[leafMemory]	[leafMemory]	[flowerMemory]	[flowerMemory]	[flowerMemory]	leaf	leaf	leaf	flower	flower	fruit	fruit			
#year	day	mode	phase	developmentState	frostState	senescenceEffect	phase	developmentState	frostState	leafDormancyBreakDate	leafUnfoldingDate	leafSenescenceDate	flowerDormancyBreakDate	floweringDate	fruitGrowthInitDate	fruitMaturationDate	leafIndex	fruitIndex	maturationIndex	pre	tmn	tmp	tmx	pet	aet	drought_index	available_water
1952	-93	mode:3	1	0.14408	1	1	1	0.14408	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-92	mode:3	1	0.149191	1	1	1	0.149191	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-91	mode:3	1	0.154415	1	1	1	0.154415	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-90	mode:3	1	0.159528	1	1	1	0.159528	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-89	mode:3	1	0.164622	1	1	1	0.164622	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-88	mode:3	1	0.169625	1	1	1	0.169625	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-87	mode:3	1	0.174803	1	1	1	0.174803	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-86	mode:3	1	0.180086	1	1	1	0.180086	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-85	mode:3	1	0.18542	1	1	1	0.18542	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-84	mode:3	1	0.190736	1	1	1	0.190736	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-83	mode:3	1	0.196097	1	1	1	0.196097	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-82	mode:3	1	0.201482	1	1	1	0.201482	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-81	mode:3	1	0.206851	1	1	1	0.206851	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-80	mode:3	1	0.212194	1	1	1	0.212194	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-79	mode:3	1	0.217351	1	1	1	0.217351	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-78	mode:3	1	0.222601	1	1	1	0.222601	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-77	mode:3	1	0.2279	1	1	1	0.2279	1	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-76	mode:3	1	0.23326	0.999999	1	1	0.23326	0.999999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-75	mode:3	1	0.238618	0.999999	1	1	0.238618	0.999999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-74	mode:3	1	0.244082	0.999999	1	1	0.244082	0.999999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-73	mode:3	1	0.249594	0.999999	1	1	0.249594	0.999999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-72	mode:3	1	0.255016	0.999999	1	1	0.255016	0.999999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-71	mode:3	1	0.260463	0.999999	1	1	0.260463	0.999999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-70	mode:3	1	0.265872	0.999998	1	1	0.265872	0.999998	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-69	mode:3	1	0.2715	0.999998	1	1	0.2715	0.999998	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-68	mode:3	1	0.277188	0.999997	1	1	0.277188	0.999997	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-67	mode:3	1	0.282811	0.999996	1	1	0.282811	0.999996	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-66	mode:3	1	0.288461	0.999994	1	1	0.288461	0.999994	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-65	mode:3	1	0.294032	0.999993	1	1	0.294032	0.999993	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-64	mode:3	1	0.29941	0.999993	1	1	0.29941	0.999993	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-63	mode:3	1	0.304869	0.999993	1	1	0.304869	0.999993	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-62	mode:3	1	0.31035	0.999992	1	1	0.31035	0.999992	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-61	mode:3	1	0.31587	0.999992	1	1	0.31587	0.999992	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-60	mode:3	1	0.321423	0.999991	1	1	0.321423	0.999991	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-59	mode:3	1	0.326881	0.999991	1	1	0.326881	0.999991	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-58	mode:3	1	0.332478	0.999991	1	1	0.332478	0.999991	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-57	mode:3	1	0.338043	0.99999	1	1	0.338043	0.99999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-56	mode:3	1	0.343412	0.99999	1	1	0.343412	0.99999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-55	mode:3	1	0.348735	0.99999	1	1	0.348735	0.99999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-54	mode:3	1	0.354088	0.99999	1	1	0.354088	0.99999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-53	mode:3	1	0.359572	0.99999	1	1	0.359572	0.99999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-52	mode:3	1	0.365111	0.99999	1	1	0.365111	0.99999	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-51	mode:3	1	0.370676	0.999989	1	1	0.370676	0.999989	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-50	mode:3	1	0.376291	0.999988	1	1	0.376291	0.999988	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-49	mode:3	1	0.381919	0.999987	1	1	0.381919	0.999987	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-48	mode:3	1	0.387615	0.999984	1	1	0.387615	0.999984	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-47	mode:3	1	0.393321	0.99998	1	1	0.393321	0.99998	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-46	mode:3	1	0.399023	0.999976	1	1	0.399023	0.999976	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-45	mode:3	1	0.40472	0.999972	1	1	0.40472	0.999972	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-44	mode:3	1	0.410293	0.999971	1	1	0.410293	0.999971	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-43	mode:3	1	0.415734	0.999971	1	1	0.415734	0.999971	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-42	mode:3	1	0.421378	0.99997	1	1	0.421378	0.99997	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-41	mode:3	1	0.427009	0.99997	1	1	0.427009	0.99997	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-40	mode:3	1	0.43265	0.999968	1	1	0.43265	0.999968	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-39	mode:3	1	0.438363	0.999966	1	1	0.438363	0.999966	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-38	mode:3	1	0.444069	0.999963	1	1	0.444069	0.999963	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-37	mode:3	1	0.449647	0.999962	1	1	0.449647	0.999962	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-36	mode:3	1	0.455213	0.99996	1	1	0.455213	0.99996	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-35	mode:3	1	0.460863	0.999958	1	1	0.460863	0.999958	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-34	mode:3	1	0.466632	0.999955	1	1	0.466632	0.999955	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-33	mode:3	1	0.472422	0.999948	1	1	0.472422	0.999948	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-32	mode:3	1	0.478233	0.999936	1	1	0.478233	0.999936	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-31	mode:3	1	0.484032	0.999925	1	1	0.484032	0.999925	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-30	mode:3	1	0.489809	0.999916	1	1	0.489809	0.999916	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-29	mode:3	1	0.495576	0.999913	1	1	0.495576	0.999913	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-28	mode:3	1	0.501343	0.99991	1	1	0.501343	0.99991	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-27	mode:3	1	0.507157	0.999897	1	1	0.507157	0.999897	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-26	mode:3	1	0.512958	0.999886	1	1	0.512958	0.999886	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-25	mode:3	1	0.518694	0.999884	1	1	0.518694	0.999884	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-24	mode:3	1	0.524478	0.999879	1	1	0.524478	0.999879	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-23	mode:3	1	0.530267	0.999875	1	1	0.530267	0.999875	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-22	mode:3	1	0.53606	0.999867	1	1	0.53606	0.999867	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-21	mode:3	1	0.541801	0.999863	1	1	0.541801	0.999863	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-20	mode:3	1	0.54759	0.999857	1	1	0.54759	0.999857	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-19	mode:3	1	0.553383	0.999853	1	1	0.553383	0.999853	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-18	mode:3	1	0.55912	0.99985	1	1	0.55912	0.99985	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-17	mode:3	1	0.564845	0.999848	1	1	0.564845	0.999848	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-16	mode:3	1	0.570594	0.999844	1	1	0.570594	0.999844	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-15	mode:3	1	0.576399	0.999836	1	1	0.576399	0.999836	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-14	mode:3	1	0.582195	0.999832	1	1	0.582195	0.999832	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-13	mode:3	1	0.587985	0.999826	1	1	0.587985	0.999826	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-12	mode:3	1	0.593773	0.999818	1	1	0.593773	0.999818	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-11	mode:3	1	0.599515	0.999817	1	1	0.599515	0.999817	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-10	mode:3	1	0.605138	0.999817	1	1	0.605138	0.999817	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-9	mode:3	1	0.610716	0.999817	1	1	0.610716	0.999817	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-8	mode:3	1	0.616389	0.999816	1	1	0.616389	0.999816	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-7	mode:3	1	0.622125	0.999815	1	1	0.622125	0.999815	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-6	mode:3	1	0.627901	0.99981	1	1	0.627901	0.99981	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-5	mode:3	1	0.633678	0.999807	1	1	0.633678	0.999807	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-4	mode:3	1	0.63949	0.999801	1	1	0.63949	0.999801	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-3	mode:3	1	0.645323	0.999791	1	1	0.645323	0.999791	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-2	mode:3	1	0.651111	0.999789	1	1	0.651111	0.999789	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	-1	mode:3	1	0.656939	0.999782	1	1	0.656939	0.999782	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	0	mode:3	1	0.66267	0.999779	1	1	0.66267	0.999779	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896								
1952	1	mode:3	1	0.668442	0.999776	1	1	0.668442	0.999776	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	9.995	4.346494	8.776985	13.20748	0.904475	0.904475	1	273.461
1952	2	mode:3	1	0.67429	0.999765	1	1	0.67429	0.999765	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.045	0.673494	6.222485	11.77148	0.848111	0.848111	1	272.657889
1952	3	mode:3	1	0.680137	0.999758	1	1	0.680137	0.999758	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.007	1.828494	6.334985	10.84148	0.861782	0.861782	1	271.803107
1952	4	mode:3	1	0.686005	0.999744	1	1	0.686005	0.999744	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.044	-0.032506	5.133485	10.29948	0.766718	0.766718	1	271.080389
1952	5	mode:3	1	0.691881	0.999733	1	1	0.691881	0.999733	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.393	0.462494	4.546985	8.631476	0.795698	0.795698	1	270.677691
1952	6	mode:3	1	0.69773	0.999722	1	1	0.69773	0.999722	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0	0.445494	6.230485	12.01548	1.127496	1.127496	1	269.550195
1952	7	mode:3	1	0.703561	0.999716	1	1	0.703561	0.999716	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0	2.394494	6.916985	11.43948	0.958629	0.958629	1	268.591566
1952	8	mode:3	1	0.709398	0.999707	1	1	0.709398	0.999707	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.002	0.813494	6.724985	12.63648	0.912422	0.912422	1	267.681145
1952	9	mode:3	1	0.715233	0.999698	1	1	0.715233	0.999698	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.001	1.017494	6.806985	12.59648	0.874808	0.874808	1	266.807336
1952	10	mode:3	1	0.721076	0.999692	1	1	0.721076	0.999692	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.957	1.895494	6.461985	11.02848	0.897959	0.897959	1	266.866378
1952	11	mode:3	1	0.72683	0.999689	1	1	0.72683	0.999689	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0	3.819494	9.230485	14.64148	1.178253	1.178253	1	265.688125
1952	12	mode:3	1	0.732592	0.999687	1	1	0.732592	0.999687	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	6.327	4.958494	9.065985	13.17348	0.890549	0.890549	1	271.124576
1952	13	mode:3	1	0.738425	0.999683	1	1	0.738425	0.999683	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	4.821	3.189494	6.838485	10.48748	2.131698	2.131698	1	273.461
1952	14	mode:3	1	0.7443	0.99966	1	1	0.7443	0.99966	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.003	-1.522506	4.693485	10.90948	1.18369	1.18369	1	272.28031
1952	15	mode:3	1	0.750125	0.999648	1	1	0.750125	0.999648	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.001	0.227494	7.169485	14.11148	1.170681	1.170681	1	271.110629
1952	16	mode:3	1	0.755954	0.99964	1	1	0.755954	0.99964	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.395	1.223494	7.022985	12.82248	0.96104	0.96104	1	270.54459
1952	17	mode:3	1	0.761743	0.999637	1	1	0.761743	0.999637	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.448	4.331494	8.319985	12.30848	0.905662	0.905662	1	270.086927
1952	18	mode:3	1	0.767601	0.999627	1	1	0.767601	0.999627	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	1.434	0.649494	5.752985	10.85648	1.180737	1.180737	1	270.340191
1952	19	mode:3	1	0.773484	0.999612	1	1	0.773484	0.999612	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0	-0.505506	3.770985	8.047476	1.611766	1.611766	1	268.728425
1952	20	mode:3	1	0.779368	0.999594	1	1	0.779368	0.999594	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.001	-1.086506	3.773485	8.633476	1.192763	1.192763	1	267.536661
1952	21	mode:3	1	0.785253	0.999582	1	1	0.785253	0.999582	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0	-0.013506	3.400985	6.815476	1.498482	1.498482	1	266.03818
1952	22	mode:3	1	0.791135	0.99957	1	1	0.791135	0.99957	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.133	0.057494	3.952985	7.848476	1.674527	1.674527	1	264.496653
1952	23	mode:3	1	0.796992	0.999565	1	1	0.796992	0.999565	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.574	2.060494	5.817485	9.574476	1.466933	1.466933	1	263.60372
1952	24	mode:3	1	0.802862	0.999556	1	1	0.802862	0.999556	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	1.405	0.951494	4.983985	9.016476	0.998207	0.998207	1	264.010513
1952	25	mode:3	1	0.80872	0.99955	1	1	0.80872	0.99955	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.429	1.941494	5.776985	9.612476	0.938609	0.938609	1	263.500904
1952	26	mode:3	1	0.814585	0.999543	1	1	0.814585	0.999543	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.631	1.406494	5.347985	9.289476	1.150338	1.150338	1	262.981566
1952	27	mode:3	1	0.82046	0.999537	1	1	0.82046	0.999537	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	6.237	1.947494	4.624485	7.301476	0.872664	0.872664	1	268.345902
1952	28	mode:3	1	0.826346	0.999518	1	1	0.826346	0.999518	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	1.166	-1.184506	3.385485	7.955476	0.939716	0.939716	1	268.572186
1952	29	mode:3	1	0.832231	0.9995	1	1	0.832231	0.9995	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.002	-1.157506	3.337985	7.833476	0.978941	0.978941	1	267.595245
1952	30	mode:3	1	0.838103	0.999488	1	1	0.838103	0.999488	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.001	0.007494	4.945985	9.884476	1.096518	1.096518	1	266.499727
1952	31	mode:3	1	0.84398	0.999477	1	1	0.84398	0.999477	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.074	0.059494	4.446485	8.833476	1.110324	1.110324	1	265.463403
1952	32	mode:3	1	0.849776	0.999471	1	1	0.849776	0.999471	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	0.548	1.987757	8.102123	14.21649	1.194943	1.194943	1	264.81646
1952	33	mode:3	1	0.855577	0.999468	1	1	0.855577	0.999468	58	88.664481	318	58	108.630251	182	278	0.999003	0.999132	0.998896	2.885	3.895757	7.984623	12.07349	0.796392	0.796392	1	266.905067
