Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	116.877	118.012	122.125	123.428	130.1
1952	120.599	124.083	124.989	123.083	366
1953	109.491	106.92	103.595	101.179	96.327
1954	122.238	125.345	130.253	143.37	146.24
1955	122.731	124.278	124.809	125.029	124.966
1956	124.001	125.803	130.608	144.377	147.17
1957	119.81	137.101	365	365	365
1958	125.528	128.369	130.334	132.073	133.311
1959	110.719	107.942	116.69	140.05	365
1960	117.202	120.457	130.135	133.581	139.97
1961	115.358	129.279	365	365	365
1962	119.973	123.697	125.913	126.869	126.95
1963	116.542	116.299	117.087	118.302	125.229
1964	121.365	122.656	123.311	122.29	120.588
1965	121.519	123.111	124.122	124.526	124.482
1966	115.197	114.969	113.969	123.492	126.119
1967	113.791	113.68	130.639	136.079	144.209
1968	114.903	113.848	112.869	112.122	111.455
1969	122.734	124.242	125.684	126.97	129.423
1970	123.508	125.525	126.928	128.141	128.891
1971	122.586	125.49	128.553	142.182	344.944
1972	117.578	120.56	121.777	133.507	153.809
1973	121.085	123.704	126.907	129.117	131.629
1974	116.322	119.083	122.608	162.094	350.312
1975	125.042	136.246	140.349	358.636	358.699
1976	121.632	124.007	129.556	130.314	130.781
1977	118.065	119.756	121.857	140.765	143.253
1978	119.485	119.431	125.705	134.186	136.86
1979	122.503	125.972	128.698	133.039	134.495
1980	121.6	124.132	127.36	130.244	133.564
1981	115.226	114.254	111.796	107.307	102.652
1982	118.283	120.256	123.125	130.206	134.97
1983	119.288	121.126	132.534	135.461	136.232
1984	122.2	123.865	125.373	126.97	129.349
1985	120.609	122.313	126.117	130.199	133.201
1986	122.026	123.531	124.298	125.03	125.867
1987	123.186	125.598	127.689	129.241	137.333
1988	123.279	126.389	129.053	131.858	134.809
1989	115.037	120.877	138.236	365	365
1990	116.715	134.989	365	365	365
1991	115.46	114.205	112.814	113.871	142.279
1992	116.29	116.939	118.634	133.994	137.509
1993	117.772	117.866	117.454	116.906	119.082
1994	115.471	116.425	116.261	115.933	116.785
1995	123.947	128.897	137.217	144.473	145.66
1996	118.888	119.301	119.112	118.916	119.781
1997	116.28	117.311	117.963	130.348	135.904
1998	115.912	122.173	127.323	134.103	136.183
1999	114.259	114.49	114.885	114.697	118.704
2000	117.128	117.853	119.448	121.635	123.965
