Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	143	144	144	144	144
1952	142	141	143	142	142
1953	141	141	140	139	139
1954	146	147	148	149	152
1955	145	145	146	147	150
1956	148	150	152	152	155
1957	142	141	139	137	135
1958	141	140	140	140	140
1959	139	137	135	133	132
1960	140	138	137	137	136
1961	138	136	134	132	127
1962	147	148	152	157	162
1963	149	150	152	153	153
1964	142	141	143	142	143
1965	145	145	146	147	148
1966	140	138	137	135	135
1967	142	141	140	140	140
1968	146	147	148	148	149
1969	144	145	145	144	144
1970	147	148	149	152	152
1971	140	139	139	138	138
1972	145	145	146	146	146
1973	147	148	149	150	151
1974	142	142	143	143	142
1975	144	144	145	147	149
1976	144	144	144	143	142
1977	144	144	144	144	144
1978	147	149	151	153	154
1979	147	148	149	149	150
1980	146	147	148	149	150
1981	144	144	143	144	144
1982	144	145	145	146	147
1983	148	150	152	154	156
1984	150	153	156	162	165
1985	147	148	150	151	152
1986	148	149	153	155	164
1987	151	153	156	159	161
1988	141	140	139	140	141
1989	141	140	139	139	139
1990	138	136	135	135	134
1991	149	150	151	152	152
1992	143	142	141	141	141
1993	141	140	139	137	140
1994	142	141	141	141	142
1995	144	143	144	145	148
1996	147	148	151	152	153
1997	141	140	139	138	138
1998	141	140	140	139	139
1999	143	141	141	141	140
2000	141	139	137	137	136
