Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	120.973	120.227	119.286	120.102	119.055
1952	122.017	122.731	124.123	124.805	125.647
1953	121.722	121.363	120.938	120.807	120.228
1954	123.411	123.945	125.139	128.124	131.042
1955	121.549	121.095	122.177	122.548	125.436
1956	127.051	130.55	133.346	135.342	138.024
1957	118.605	116.754	114.998	113.29	112.254
1958	122.733	122.84	123.4	123.342	124.924
1959	118.078	115.845	113.72	111.991	110.628
1960	119.831	117.965	115.901	114.367	113.723
1961	115.878	112.647	110.281	109.11	107.905
1962	123.345	123.805	125.707	127.073	129.685
1963	126.078	127.73	129.359	131.289	132.846
1964	122.442	122.865	125.059	125.839	127.045
1965	123.381	123.838	124.231	126.272	127.938
1966	119.737	118.291	117.162	115.922	115.14
1967	120.258	119.136	118.563	118.673	118.189
1968	121.626	120.988	120.252	119.511	119.015
1969	123.746	124.409	125.032	124.88	124.641
1970	125.055	126.314	127.44	130.114	131.196
1971	122.06	121.821	123.761	124.17	125.773
1972	120.94	119.997	118.855	117.508	115.99
1973	125.241	126.767	128.417	131.431	134.424
1974	118.775	116.622	115.308	114.061	112.915
1975	121.373	120.785	120.94	122.287	126.872
1976	123.673	124.136	125.263	125.583	125.828
1977	120.435	119.241	117.913	116.604	115.396
1978	123.703	124.321	126.114	130.054	134.272
1979	125.35	127.157	128.794	130.827	132.63
1980	122.687	122.654	122.563	123.328	124.105
1981	121.153	120.463	119.693	119.413	118.377
1982	122.648	122.804	122.921	125.923	129.369
1983	123.17	123.559	124.539	126.012	131.586
1984	124.731	125.733	126.671	132.373	137.485
1985	125.379	126.74	129.159	132.344	135.917
1986	128.058	130.79	133.768	136.886	140.108
1987	126.546	128.529	130.451	134.1	136.307
1988	121.551	120.919	120.749	123.129	124.208
1989	120.15	118.754	117.152	118.764	118.123
1990	119.263	117.914	117.955	118.642	118.717
1991	123.356	123.881	124.366	125.789	127.058
1992	122.832	122.908	122.948	123.737	124.509
1993	120.608	119.688	118.767	117.92	120.151
1994	120.723	119.896	119.786	119.812	120.998
1995	121.452	120.692	121.554	121.94	125.172
1996	124.125	124.921	127.854	128.489	129.063
1997	120.131	118.847	117.603	116.4	116.554
1998	121.988	121.764	122.362	123.105	123.761
1999	122.035	121.852	121.616	121.602	121.677
2000	122.575	122.225	121.852	122.459	122.023
