Location id	1	2	3	4	5
Location latitude	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.997	0.996	0.991	0.98	0.947
1952	0.998	0.997	0.996	0.995	0.992
1953	0.997	0.996	0.994	0.991	0.985
1954	0.997	0.994	0.99	0.979	0.945
1955	0.998	0.998	0.996	0.994	0.989
1956	0.996	0.992	0.981	0.954	0.91
1957	0.998	0.997	0.997	0.994	0.981
1958	0.998	0.997	0.995	0.989	0.973
1959	0.998	0.998	0.997	0.998	0.997
1960	0.996	0.989	0.954	0.803	0
1961	0.997	0.997	0.996	0.994	0.991
1962	0.997	0.997	0.997	0.995	0.994
1963	0.995	0.986	0.946	0.778	0
1964	0.996	0.981	0.883	0	0
1965	0.997	0.996	0.994	0.987	0.973
1966	0.998	0.998	0.997	0.996	0.993
1967	0.997	0.995	0.99	0.974	0.921
1968	0.996	0.993	0.98	0.93	0.756
1969	0.997	0.996	0.99	0.974	0.929
1970	0.998	0.996	0.995	0.99	0.977
1971	0.996	0.992	0.976	0.921	0.657
1972	0.998	0.998	0.997	0.996	0.993
1973	0.997	0.998	0.997	0.994	0.987
1974	0.997	0.998	0.997	0.994	0.99
1975	0.998	0.996	0.988	0.937	0
1976	0.998	0.997	0.996	0.994	0.988
1977	0.998	0.998	0.997	0.992	0.975
1978	0.998	0.997	0.994	0.989	0.979
1979	0.997	0.997	0.996	0.995	0.99
1980	0.998	0.997	0.996	0.994	0.99
1981	0.997	0.996	0.992	0.983	0.952
1982	0.998	0.998	0.998	0.996	0.993
1983	0.996	0.987	0.948	0.809	0
1984	0.998	0.997	0.996	0.994	0.989
1985	0.997	0.992	0.969	0.872	0
1986	0.996	0.994	0.989	0.973	0.941
1987	0.997	0.994	0.987	0.962	0.886
1988	0.998	0.997	0.997	0.995	0.993
1989	0.997	0.997	0.996	0.994	0.987
1990	0.998	0.998	0.997	0.996	0.992
1991	0.998	0.996	0.995	0.985	0.877
1992	0.997	0.997	0.996	0.994	0.985
1993	0.998	0.997	0.996	0.995	0.992
1994	0.998	0.997	0.997	0.995	0.992
1995	0.997	0.998	0.997	0.996	0.995
1996	0.997	0.997	0.996	0.993	0.988
1997	0.998	0.997	0.997	0.996	0.995
1998	0.998	0.998	0.996	0.989	0.953
1999	0.998	0.997	0.996	0.993	0.986
2000	0.998	0.997	0.996	0.994	0.988
