Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	0.997	0.985	0.998	0.988	0.998	0.892	0.999	0.993	0.999	0.994
1952	0.998	0.995	0.998	0.996	0.998	0.997	0.998	0.997	0.999	0.998
1953	0.997	0.945	0.998	0.959	0.998	0.969	0.998	0.977	0.998	0.982
1954	0.997	0.976	0.997	0.981	0.998	0.985	0.998	0.989	0.998	0.991
1955	0.997	0.955	0.998	0.966	0.998	0.974	0.998	0.98	0.999	0.984
1956	0.896	0	0.996	0	0.997	0	0.997	0.614	0.998	0.682
1957	0.998	0.982	0.998	0.984	0.998	0.993	0.999	0.996	0.999	0.997
1958	0.997	0.96	0.998	0.969	0.998	0.976	0.998	0.982	0.998	0.986
1959	0.697	0.746	0.697	0.753	0.775	0.758	0.775	0.762	0.775	0.765
1960	0.998	0.994	0.998	0.995	0.999	0.996	0.998	0.997	0.999	0.998
1961	0.998	0.98	0.998	0.985	0.998	0.988	0.998	0.991	0.999	0.993
1962	0.997	0.988	0.998	0.991	0.998	0.993	0.999	0.994	0.999	0.995
1963	0.996	0.896	0.996	0.92	0.998	0.938	0.998	0.953	0.998	0.963
1964	0.997	0.987	0.998	0.99	0.998	0.992	0.998	0.994	0.998	0.995
1965	0.998	0.993	0.998	0.994	0.998	0.995	0.998	0.996	0.999	0.997
1966	0.997	0.935	0.998	0.951	0.998	0.963	0.998	0.972	0.999	0.978
1967	0.998	0.995	0.999	0.996	0.998	0.997	0.999	0.998	0.999	0.998
1968	0.997	0.904	0.998	0.926	0.998	0.943	0.998	0.957	0.998	0.967
1969	0.997	0.986	0.998	0.989	0.998	0.992	0.998	0.993	0.998	0.995
1970	0.996	0.804	0.997	0.918	0.997	0.937	0.998	0.951	0.998	0.963
1971	0.997	0.941	0.998	0.956	0.998	0.967	0.999	0.974	0.998	0.98
1972	0.997	0.98	0.998	0.984	0.999	0.988	0.998	0.99	0.999	0.992
1973	0.998	0.995	0.998	0.996	0.998	0.998	0.999	0.998	0.999	0.998
1974	0.998	0.991	0.998	0.993	0.998	0.995	0.999	0.996	0.999	0.997
1975	0.998	0.996	0.998	0.997	0.998	0.998	0.999	0.998	0.999	0.998
1976	0.997	0.987	0.998	0.99	0.998	0.992	0.999	0.994	0.999	0.995
1977	0.998	0.984	0.998	0.987	0.999	0.99	0.998	0.992	0.999	0.994
1978	0.998	0.897	0.998	0.914	0.998	0.941	0.998	0.957	0.998	0.967
1979	0.996	0	0.997	0	0.997	0.649	0.998	0.785	0.998	0.836
1980	0.898	0.987	0.998	0.989	0.998	0.992	0.999	0.994	0.998	0.995
1981	0.997	0.97	0.998	0.969	0.998	0.967	0.998	0.985	0.999	0.991
1982	0.897	0.929	0.997	0.946	0.998	0.958	0.998	0.968	0.998	0.976
1983	0.998	0.99	0.998	0.992	0.998	0.994	0.998	0.995	0.999	0.996
1984	0.998	0.994	0.998	0.996	0.998	0.996	0.998	0.998	0.999	0.998
1985	0.996	0.869	0.997	0.901	0.998	0.925	0.998	0.943	0.998	0.956
1986	0.996	0	0.996	0	0.998	0	0.998	0	0.998	0.502
1987	0.995	0	0.996	0.586	0.997	0.657	0.998	0.792	0.998	0.839
1988	0.998	0.995	0.999	0.996	0.998	0.997	0.999	0.997	0.999	0.998
1989	0.998	0.995	0.999	0.996	0.998	0.997	0.999	0.998	0.999	0.998
1990	0.998	0.994	0.998	0.995	0.998	0.996	0.999	0.997	0.999	0.998
1991	0.997	0	0.998	0.981	0.998	0.978	0.998	0.981	0.999	0.992
1992	0.998	0.995	0.998	0.996	0.998	0.997	0.998	0.997	0.999	0.998
1993	0.997	0.991	0.998	0.993	0.998	0.995	0.998	0.996	0.999	0.997
1994	0.997	0.983	0.998	0.987	0.998	0.99	0.998	0.992	0.999	0.994
1995	0.998	0.994	0.998	0.995	0.998	0.996	0.998	0.998	0.999	0.998
1996	0.997	0.971	0.997	0.978	0.998	0.982	0.998	0.986	0.998	0.989
1997	0.997	0.832	0.997	0.784	0.998	0.901	0.998	0.924	0.998	0.942
1998	0.998	0.99	0.998	0.993	0.999	0.994	0.998	0.995	0.999	0.996
1999	0.997	0.992	0.998	0.994	0.998	0.995	0.998	0.996	0.999	0.997
2000	0.998	0.996	0.999	0.997	0.999	0.997	0.999	0.998	0.999	0.998
