Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	0.999	0.997	1	0.998	1	0.998	1	0.999	1	0.999
1952	1	0.999	1	0.999	1	0.999	1	1	1	1
1953	0.999	0.998	1	0.999	1	0.999	1	0.999	1	1
1954	1	0.997	1	0.998	1	0.998	1	0.999	1	0.999
1955	1	0.999	1	0.999	1	0.999	1	1	1	1
1956	0.999	0.996	1	0.997	1	0.998	1	0.998	1	0.999
1957	1	0.999	1	0.999	1	0.999	1	1	1	1
1958	1	0.999	1	0.999	1	0.999	1	1	1	1
1959	1	1	1	1	1	1	1	1	1	1
1960	0.999	0.978	1	0.983	1	0.987	1	0.991	1	0.993
1961	1	0.999	1	0.999	1	0.999	1	1	1	1
1962	1	0.999	1	0.999	1	1	1	1	1	1
1963	0.999	0.985	0.999	0.989	1	0.991	1	0.994	1	0.995
1964	0.999	0.918	1	0.939	1	0.955	1	0.967	1	0.976
1965	1	0.998	1	0.999	1	0.999	1	0.999	1	1
1966	1	0.999	1	0.999	1	1	1	1	1	1
1967	0.999	0.996	1	0.997	1	0.998	1	0.998	1	0.999
1968	0.999	0.988	1	0.991	1	0.994	1	0.995	1	0.997
1969	1	0.996	1	0.997	1	0.998	1	0.999	1	0.999
1970	1	0.998	1	0.999	1	0.999	1	0.999	1	1
1971	0.999	0.991	1	0.993	1	0.995	1	0.996	1	0.997
1972	1	0.999	1	0.999	1	0.999	1	1	1	1
1973	1	0.999	1	0.999	1	0.999	1	1	1	1
1974	1	0.999	1	0.999	1	1	1	1	1	1
1975	1	0.997	1	0.998	1	0.999	1	0.999	1	0.999
1976	1	0.999	1	0.999	1	0.999	1	1	1	1
1977	1	0.997	1	0.999	1	0.999	1	1	1	1
1978	1	0.998	1	0.999	1	0.999	1	0.999	1	1
1979	1	0.999	1	0.999	1	0.999	1	1	1	1
1980	1	0.999	1	0.999	1	0.999	1	1	1	1
1981	0.999	0.997	1	0.998	1	0.999	1	0.999	1	0.999
1982	1	0.999	1	0.999	1	1	1	1	1	1
1983	0.999	0.989	1	0.991	1	0.994	1	0.995	1	0.996
1984	1	0.999	1	0.999	1	0.999	1	1	1	1
1985	0.999	0.984	1	0.989	1	0.992	1	0.994	1	0.995
1986	0.999	0.996	1	0.997	1	0.998	1	0.999	1	0.999
1987	0.999	0.995	1	0.996	1	0.997	1	0.998	1	0.998
1988	1	0.999	1	0.999	1	1	1	1	1	1
1989	1	0.998	1	0.999	1	0.999	1	0.999	1	1
1990	1	0.997	1	0.999	1	1	1	1	1	1
1991	1	0.99	1	0.995	1	0.998	1	0.999	1	0.999
1992	1	0.999	1	0.999	1	0.999	1	1	1	1
1993	1	0.999	1	0.999	1	1	1	1	1	1
1994	1	0.999	1	0.999	1	1	1	1	1	1
1995	1	0.999	1	0.999	1	1	1	1	1	1
1996	1	0.999	1	0.999	1	0.999	1	1	1	1
1997	1	0.999	1	1	1	1	1	1	1	1
1998	1	0.998	1	0.999	1	0.999	1	0.999	1	1
1999	1	0.998	1	0.999	1	0.999	1	0.999	1	1
2000	1	0.998	1	0.999	1	0.999	1	0.999	1	1
