Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	94.891	91.571	92.698	86.809	90.344	85.4	89.035	84.299	89.125	87.354
1952	90.395	84.059	88.636	83.431	88.287	83.997	88.515	84.833	88.656	85.251
1953	93.786	93.435	92.494	92.105	91.159	91.114	90.885	91.019	90.888	91.032
1954	93.514	92.355	92.086	89.992	90.279	88.338	89.709	87.932	89.678	89.128
1955	94.989	91.737	92.859	88.119	91.284	86.558	89.844	86.384	89.494	87.404
1956	95.239	95.853	92.8	93.125	91.001	92.585	90.644	90.882	90.524	90.515
1957	90.39	83.46	88.408	81.441	86.909	81.362	87.076	82.391	87.552	83.828
1958	95.498	94.027	92.901	92.624	91.958	90.874	90.956	88.802	90.163	87.798
1959	92.23	91.539	91.57	90.199	91.115	90.565	90.942	90.622	91.034	92.37
1960	93.357	91.992	91.322	89.785	90.66	89.514	90.318	90.796	90.82	90.983
1961	90.529	84.458	89.291	82.041	87.698	81.441	87.543	80.75	88.079	84.252
1962	96.212	98.309	94.261	95.525	93.037	95.304	92.732	94.762	92.847	93.867
1963	93.826	89.967	91.096	87.59	89.049	86.613	88.826	87.665	89.688	89.114
1964	96.173	94.759	93.3	90.883	92.178	89.117	90.126	85.836	88.663	84.757
1965	93.995	90.875	91.611	88.988	90.337	87.773	88.78	86.326	88.363	85.819
1966	94.948	95.909	92.887	94.421	91.76	92.587	91.279	92.18	91.389	92.124
1967	91.898	85.621	90.86	86.197	88.885	87.681	89.356	91.115	90.166	92.309
1968	95.495	95.189	93.106	92.563	91.485	91.096	90.576	90.209	90.387	90.858
1969	96.512	99.198	94.013	97.314	92.736	96.6	92.347	98.417	92.88	100.626
1970	99.252	105.484	96.325	103.096	93.647	100.277	92.358	96.737	91.357	93.057
1971	99.489	103.345	97.094	100.814	94.454	99.015	92.966	97.52	92.435	97.026
1972	94.154	93.156	92.269	91.688	90.561	89.738	89.848	89.099	89.689	88.993
1973	96.591	103.411	94.275	96.733	92.425	95.307	92.088	95.433	91.645	94.772
1974	94.086	90.982	91.558	89.063	90.138	87.508	88.724	86.723	89.4	86.788
1975	100.26	106.331	97.451	105.265	95.102	104.38	94.224	103.612	93.937	103.562
1976	95.214	95.992	92.825	93.718	91.775	91.61	91.329	91.298	91.161	91.004
1977	91.464	80.906	89.171	79.177	89.278	83.755	89.929	85.625	90.631	89.521
1978	94.583	93.592	91.975	91.01	90.883	88.432	89.455	89.427	91.339	92.365
1979	95.088	95.328	92.178	92.111	91.34	90.958	90.835	91.624	91.286	94.764
1980	94.732	94.754	92.823	92.028	91.423	91.198	91.038	90.864	90.933	90.678
1981	90.092	83.557	88.707	82.917	86.989	82.349	87.165	82.336	88.273	83.82
1982	97.291	100.284	95.367	98.696	94.107	97.431	93.311	97.291	93.37	97.431
1983	95.633	95.964	92.831	90.399	90.083	87.123	89.564	86.979	89.797	88.728
1984	99.947	106.25	97.187	102.897	95.362	101.337	93.787	99.179	92.886	97.586
1985	95.437	97.138	94.229	95.466	92.592	94.33	91.966	93.154	91.913	93.052
1986	95.336	104.748	93.832	100.333	92.07	94.283	91.364	92.911	91.179	92.698
1987	96.922	98.839	95.163	97.328	93.352	96.995	92.928	96.736	92.847	96.292
1988	95.381	89.824	92.531	87.84	90.896	87.41	90.267	88.462	90.412	94.991
1989	90.964	86.643	90.03	85.683	88.506	85.306	88.179	86.45	88.815	88.648
1990	92.496	81.896	89.906	81.726	88.563	82.89	88.811	89.398	90.046	92.872
1991	92.813	88.375	90.851	86.302	89.059	85.718	89.254	86.86	89.627	88.323
1992	95.025	93.82	92.781	91.52	90.901	90.054	90.492	88.872	90.382	88.512
1993	95.648	95.105	92.688	89.967	90.232	88.08	89.526	86.804	89.159	85.328
1994	89.44	82.756	87.428	82.036	86.972	81.621	86.159	82.223	87.526	83.075
1995	95.122	95.965	93.578	94.24	91.878	92.909	91.219	92.349	91.12	92.73
1996	97.166	100.029	94.179	97.072	92.3	92.286	90.664	90.94	90.32	90.108
1997	89.023	79.663	86.855	78.387	86.856	80.575	86.904	81.616	87.223	82.523
1998	92.722	90.537	91.231	91.312	90.939	90.495	90.772	89.53	90.523	91.827
1999	93.138	90.848	91.192	88.987	90.037	86.387	88.238	83.574	88.507	83.241
2000	93.479	86.899	91	83.944	89.769	83.295	88.105	84.494	90.701	90.064
