Location id	1	2	3	4	5	6	7	8	9
Location latitude	42.0	43.8	44.5	46.3	47.5	49.1	50.6	52.0	53.1
Location longitude	2.0	2.2	2.6	3.7	4.7	5.7	6.8	8.9	10.3
1952	11	15	13	14	13	11	11	11	11
1953	11	12	11	11	11	11	11	11	11
1954	11	17	11	12	11	11	11	11	11
1955	12	16	12	11	11	11	11	11	11
1956	12	17	16	15	14	12	11	11	11
1957	11	11	11	11	11	11	11	11	11
1958	11	11	11	11	11	11	11	11	12
1959	11	12	11	11	11	11	11	11	11
1960	11	11	11	11	11	11	11	11	11
1961	11	12	11	12	11	12	11	11	11
1962	11	11	11	12	11	11	11	11	11
1963	11	13	11	11	11	11	11	11	11
1964	11	16	14	16	13	14	11	11	11
1965	11	11	11	11	11	11	11	11	11
1966	12	14	13	13	11	11	11	11	11
1967	11	14	11	13	11	11	11	11	11
1968	11	15	13	11	11	11	11	11	11
1969	14	16	14	14	15	14	14	14	14
1970	11	12	11	12	11	11	11	11	12
1971	11	11	11	12	12	12	11	11	11
1972	11	11	11	11	11	11	11	11	11
1973	11	15	12	11	11	11	11	11	11
1974	11	15	12	12	11	11	11	11	11
1975	11	12	11	12	11	12	11	11	11
1976	11	13	11	11	11	11	11	11	11
1977	11	11	11	11	11	11	11	11	11
1978	12	13	11	13	12	13	12	12	12
1979	11	13	11	11	11	11	11	11	11
1980	11	11	11	11	11	11	11	11	11
1981	11	11	11	11	11	11	11	11	11
1982	13	13	12	11	11	11	11	11	11
1983	11	16	12	13	11	11	11	11	11
1984	11	18	11	11	11	11	11	11	11
1985	12	22	17	15	11	11	11	11	11
1986	14	14	14	13	11	12	11	11	11
1987	11	17	12	12	11	11	11	11	11
1988	11	15	11	12	11	11	11	11	11
1989	13	21	11	11	11	11	11	11	11
1990	14	19	13	16	15	14	11	11	11
1991	13	12	11	11	11	11	11	11	11
1992	11	13	12	12	11	11	11	11	11
1993	11	11	11	11	11	11	11	11	11
1994	11	15	12	12	11	11	11	11	11
1995	11	17	13	16	14	12	12	11	11
1996	11	13	11	13	12	11	11	11	11
1997	11	11	11	11	11	11	11	11	12
1998	11	15	12	12	11	11	11	11	11
1999	11	11	11	11	11	11	11	11	11
2000	13	15	13	13	12	12	12	11	11
2001	11	13	11	11	11	11	11	11	11
2002	13	13	13	13	12	12	12	12	12
2003	12	12	12	12	11	11	11	11	11
2004	11	15	12	13	11	11	11	11	11
2005	11	12	11	11	11	11	11	11	11
2006	13	15	15	15	14	14	14	14	13
2007	14	21	17	16	13	13	13	13	12
2008	11	12	11	11	11	11	11	11	11
2009	11	11	11	11	11	11	11	11	11
2010	14	19	11	14	11	11	11	11	11
2011	11	14	11	15	12	14	12	12	11
2012	13	23	14	15	13	13	13	11	12
2013	11	13	11	11	11	11	11	11	11
2014	14	14	11	13	12	12	11	11	11
2015	15	24	17	16	11	13	14	15	13
2016	13	24	17	17	14	15	15	14	13
2017	11	15	12	12	11	11	11	11	11
2018	11	16	11	11	11	11	11	11	11
2019	11	18	15	14	12	12	11	11	11
2020	13	16	12	13	11	11	11	11	11
