Location id	1	2	3	4	5	6	7	8	9
Location latitude	41.9	43.8	44.5	46.3	47.5	49.1	50.6	52.0	53.1
Location longitude	2.7	2.2	2.6	3.7	4.7	5.7	6.8	8.9	10.3
1951	14	12	11	11	11	11	11	11	11
1952	16	15	13	14	13	11	11	11	11
1953	14	12	11	11	11	11	11	11	11
1954	11	17	11	12	11	11	11	11	11
1955	22	16	12	11	11	11	11	11	11
1956	17	17	16	15	14	12	11	11	11
1957	11	11	11	11	11	11	11	11	11
1958	12	11	11	11	11	11	11	11	12
1959	13	12	11	11	11	11	11	11	11
1960	11	11	11	11	11	11	11	11	11
1961	13	12	11	12	11	12	11	11	11
1962	18	11	11	12	11	11	11	11	11
1963	13	13	11	11	11	11	11	11	11
1964	20	16	14	16	13	14	11	11	11
1965	12	11	11	11	11	11	11	11	11
1966	17	14	13	13	11	11	11	11	11
1967	15	14	11	13	11	11	11	11	11
1968	19	15	13	11	11	11	11	11	11
1969	15	16	14	14	15	14	14	14	14
1970	14	12	11	12	11	11	11	11	12
1971	18	11	11	12	12	12	11	11	11
1972	12	11	11	11	11	11	11	11	11
1973	20	15	12	11	11	11	11	11	11
1974	16	15	12	12	11	11	11	11	11
1975	13	12	11	12	11	12	11	11	11
1976	13	13	11	11	11	11	11	11	11
1977	11	11	11	11	11	11	11	11	11
1978	19	13	11	13	12	13	12	12	12
1979	12	13	11	11	11	11	11	11	11
1980	11	11	11	11	11	11	11	11	11
1981	15	11	11	11	11	11	11	11	11
1982	19	13	12	11	11	11	11	11	11
1983	16	16	12	13	11	11	11	11	11
1984	19	18	11	11	11	11	11	11	11
1985	22	22	17	15	11	11	11	11	11
1986	17	14	14	13	11	12	11	11	11
1987	17	17	12	12	11	11	11	11	11
1988	21	15	11	12	11	11	11	11	11
1989	22	21	11	11	11	11	11	11	11
1990	21	19	13	16	15	14	11	11	11
1991	13	12	11	11	11	11	11	11	11
1992	14	13	12	12	11	11	11	11	11
1993	12	11	11	11	11	11	11	11	11
1994	15	15	12	12	11	11	11	11	11
1995	20	17	13	16	14	12	12	11	11
1996	22	13	11	13	12	11	11	11	11
1997	14	11	11	11	11	11	11	11	12
1998	17	15	12	12	11	11	11	11	11
1999	12	11	11	11	11	11	11	11	11
2000	16	15	13	13	12	12	12	11	11
