Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	164.596	162.635	160.89	160.169	160.196
1952	153.037	149.394	146.22	142.242	138.335
1953	161.915	158.453	154.945	147.506	144.892
1954	173.009	174.708	174.407	172.98	171.626
1955	166.117	165.953	166.646	167.739	168.172
1956	167.301	165.899	165.439	164.637	162.602
1957	166.553	163.888	158.491	151.865	145.986
1958	165.914	164.956	162.702	159.733	158.245
1959	162.074	158.805	153.527	145.754	140.498
1960	165.174	161.035	156.103	151.067	153.754
1961	160.917	157.047	150.089	135.592	134.21
1962	169.735	174.521	177.437	178.981	180.33
1963	170.436	171.738	170.779	167.889	164.543
1964	163.267	160.877	158.004	155.82	152.745
1965	168.768	169.398	169.098	167.625	166.491
1966	163.923	160.838	156.972	156.686	155.53
1967	168.74	168.596	168.861	170.888	172.524
1968	168.594	167.371	164.683	163.504	163.397
1969	165.68	167.195	168.837	166.75	164.624
1970	166.245	165.759	165.714	165.905	166.085
1971	161.268	159.713	159.09	158.534	158.021
1972	172.184	174.418	175.412	176.313	177.852
1973	168.354	169.369	169.247	168.439	167.312
1974	169.056	165.745	159.753	155.638	154.516
1975	168.871	172.049	174.826	176.295	177.76
1976	166.456	165.598	166.258	165.92	162.848
1977	172.371	173.499	170.393	166.477	165.848
1978	172.648	176.371	179.413	184.188	191.005
1979	173.664	173.717	173.642	174.068	173.975
1980	171.344	172.77	174.228	176.98	183.528
1981	163.261	158.764	156.095	154.048	152.648
1982	172.612	174.198	173.996	173.393	172.751
1983	172.66	175.903	178.772	180.75	180.591
1984	173.316	176.471	180.761	186.358	189.502
1985	169.143	169.796	171.532	173.564	177.135
1986	169.807	173.962	177.341	179.821	181.458
1987	171.604	171.743	172.687	174.804	176.894
1988	163.824	161.968	161.577	161.961	161.869
1989	165.873	164.654	164.889	162.795	161.205
1990	164.518	160.619	156.114	152.6	151.959
1991	176.799	176.339	175.515	176.384	182.336
1992	166.423	165.879	165.462	165.271	165.207
1993	160.343	156.819	154.209	152.025	150.738
1994	164.867	163.536	162.595	157.418	152.185
1995	170.845	171.203	173.954	177.789	180.287
1996	170.176	170.799	170.312	170.189	170.294
1997	168.045	166.17	163.077	158.415	156.235
1998	166.489	165.188	164.336	161.512	160.802
1999	163.904	160.867	157.066	153.762	151.904
2000	165.897	166.319	166.28	164.429	161.882
