Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	218	217	217	216	214
1952	210	205	199	194	188
1953	211	209	205	201	200
1954	219	219	219	219	219
1955	218	217	215	212	209
1956	218	218	216	216	214
1957	214	210	207	203	198
1958	217	216	213	212	210
1959	210	206	203	200	196
1960	212	209	206	204	202
1961	209	203	198	190	184
1962	223	224	226	225	226
1963	220	220	220	220	219
1964	214	212	210	207	206
1965	217	216	215	212	212
1966	213	210	208	206	205
1967	217	216	214	213	211
1968	219	219	217	213	209
1969	216	214	212	211	212
1970	223	224	225	225	226
1971	213	210	209	207	206
1972	220	219	220	220	219
1973	221	221	221	221	220
1974	217	215	214	212	210
1975	220	220	221	219	218
1976	217	214	212	211	208
1977	219	219	218	217	217
1978	221	222	222	223	224
1979	222	222	223	222	223
1980	222	223	225	226	228
1981	214	212	208	203	198
1982	220	220	220	220	219
1983	222	224	224	224	225
1984	226	228	230	233	235
1985	220	221	220	221	222
1986	220	220	221	222	223
1987	222	223	222	222	221
1988	216	213	212	210	209
1989	214	212	211	209	206
1990	212	209	206	203	201
1991	221	220	220	218	217
1992	216	214	212	211	211
1993	215	213	211	208	205
1994	215	213	211	209	206
1995	219	219	219	219	219
1996	221	221	220	219	219
1997	214	212	210	209	208
1998	214	212	209	208	208
1999	215	213	210	208	205
2000	213	211	208	207	207
