Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.998	0.997	0.995	0.991	0.981
1952	0.998	0.997	0.885	0.992	0.983
1953	0.998	0.52	0.971	0.993	0.896
1954	0.998	0.997	0.527	0.882	0.967
1955	0.865	0.998	0.998	0.997	0.996
1956	0.996	0.981	0.973	0.902	0.608
1957	0.998	0.998	0.996	0.99	0.932
1958	0.991	0.921	0.544	0.997	0.995
1959	0.999	0.998	0.998	0.994	0.996
1960	0.999	0.996	0.997	0.997	0.995
1961	0.999	0.999	0.631	0.998	0.997
1962	0.998	0.998	0.997	0.996	0.994
1963	0.997	0.995	0.865	0.982	0.963
1964	0.998	0.998	0.997	0.995	0.671
1965	0.603	0.997	0.995	0.99	0.976
1966	0.998	0.997	0.919	0.986	0.96
1967	0.851	0.997	0.996	0.991	0.981
1968	0.998	0.673	0.665	0.938	0.377
1969	0.998	0.997	0.994	0.952	0.928
1970	0.998	0.705	0.993	0.986	0.966
1971	0.998	0.997	0.994	0.835	0.969
1972	0.807	0.998	0.945	0.793	0.994
1973	0.559	0.998	0.997	0.996	0.993
1974	0.691	0.998	0.615	0.994	0.987
1975	0.999	0.998	0.998	0.531	0.995
1976	0.998	0.997	0.996	0.993	0.988
1977	0.999	0.998	0.997	0.996	0.752
1978	0.998	0.998	0.997	0.995	0.991
1979	0.998	0.996	0.993	0.555	0.961
1980	0.999	0.998	0.998	0.997	0.994
1981	0.796	0.997	0.995	0.991	0.982
1982	0.919	0.634	0.997	0.637	0.89
1983	0.998	0.998	0.998	0.997	0.996
1984	0.998	0.998	0.997	0.996	0.786
1985	0.619	0.992	0.672	0.92	0.691
1986	0.997	0.995	0.626	0.97	0.916
1987	0.997	0.994	0.987	0.965	0.892
1988	0.999	0.998	0.998	0.996	0.993
1989	0.999	0.998	0.998	0.997	0.995
1990	0.999	0.984	0.998	0.997	0.649
1991	0.998	0.997	0.995	0.99	0.981
1992	0.998	0.998	0.791	0.996	0.995
1993	0.998	0.998	0.997	0.996	0.994
1994	0.69	0.998	0.997	0.994	0.991
1995	0.999	0.999	0.813	0.997	0.994
1996	0.998	0.998	0.997	0.996	0.994
1997	0.998	0.997	0.996	0.992	0.986
1998	0.841	0.998	0.997	0.996	0.993
1999	0.998	0.837	0.996	0.666	0.982
2000	0.897	0.998	0.997	0.996	0.992
