Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	46	48	51	54	58
1952	46	48	50	53	57
1953	46	47	49	51	54
1954	49	52	56	61	67
1955	47	49	52	56	61
1956	47	51	57	64	71
1957	46	47	50	53	58
1958	47	49	53	57	62
1959	45	46	48	50	52
1960	46	48	50	53	61
1961	46	47	49	52	58
1962	47	49	52	57	62
1963	47	49	53	58	64
1964	48	50	53	58	64
1965	44	44	45	47	49
1966	47	50	54	60	67
1967	47	49	52	57	62
1968	48	51	55	59	62
1969	48	52	56	60	64
1970	48	51	54	59	65
1971	47	49	52	56	60
1972	46	47	49	52	55
1973	45	46	47	49	51
1974	45	45	47	50	53
1975	43	44	45	47	51
1976	44	45	46	47	49
1977	46	46	48	50	53
1978	48	51	55	60	66
1979	47	50	53	57	62
1980	46	48	50	53	57
1981	45	46	47	49	53
1982	45	46	48	50	53
1983	46	48	50	53	57
1984	45	46	47	50	53
1985	50	54	59	65	71
1986	46	48	51	56	63
1987	48	52	56	61	67
1988	47	48	51	54	58
1989	47	49	52	55	58
1990	48	51	56	63	70
1991	49	52	55	60	67
1992	44	45	45	47	49
1993	44	45	46	49	52
1994	44	45	47	49	52
1995	48	51	55	60	66
1996	48	51	54	58	63
1997	46	48	50	54	58
1998	45	46	48	50	55
1999	45	47	49	52	55
2000	46	47	49	51	54
