Location id	1	2	3	4	5	6
Location latitude	41.9	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	121.286	114.605	110.173	106.825	103.83	103.214
1952	108.63	105.907	103.29	101.655	100.845	99.798
1953	119.7	114.533	110.988	107.318	104.671	101.907
1954	121.374	116.39	112.772	106.434	104.267	103.134
1955	116.688	112.225	106.808	103.028	100.964	100.023
1956	125.749	119.522	113.61	108.914	106.403	104.83
1957	112.976	108.834	103.574	100.051	98.555	97.524
1958	124.31	120.307	116.616	112.898	109.988	107.046
1959	114.378	109.349	107.126	104.712	103.605	103.251
1960	114.692	112.215	107.791	105.417	103.035	102.9
1961	105.778	102.099	99.074	97.502	95.938	96.222
1962	122.856	119.186	116.244	113.729	112.071	110.123
1963	118.305	113.511	109.881	106.594	105.037	104.713
1964	119.827	116.302	112.685	109.618	106.484	103.439
1965	121.797	115.756	108.811	104.833	101.673	99.862
1966	116.068	111.645	108.338	105.569	103.99	102.859
1967	114.731	111.067	107.922	106.536	105.434	104.684
1968	119.416	115.409	112.193	109.588	107.076	105.293
1969	122.219	117.702	114.398	111.867	110.49	110.061
1970	128.741	122.048	115.628	112.304	109.018	107.157
1971	126.596	121.063	116.404	111.71	108.272	106.039
1972	123.44	117.156	110.027	105.669	102.439	100.47
1973	126.746	122.883	119.393	116.686	113.342	109.813
1974	126.623	119.391	112.758	106.551	103.149	101.17
1975	124.951	120.058	116.126	114.394	112.3	111.071
1976	126.573	122.157	114.923	111.194	108.068	105.188
1977	115.246	112.134	108.823	107.571	106.616	105.942
1978	127.157	121.888	117.178	112.483	110.045	109.425
1979	128.763	121.144	114.259	111.383	108.778	107.769
1980	128.399	122.73	117.673	112.586	109.49	107.144
1981	108.453	103.424	100.547	98.769	97.106	97.274
1982	125.924	120.853	116.651	112.27	109.788	108.542
1983	119.936	115.235	110.958	107.651	104.758	104.36
1984	127.983	123.22	118.591	115.679	112.855	110.136
1985	121.689	117.586	113.052	108.896	106.465	104.956
1986	128.65	124.942	121.214	117.82	113.663	111.501
1987	120.665	116.896	113.561	110.276	108.698	107.352
1988	120.062	113.506	109.357	106.969	105.212	104.864
1989	119.256	113.088	109.031	104.426	101.362	101.947
1990	120.052	114.645	106.824	104.407	103.812	104.817
1991	126.426	118.324	111.522	106.824	105.172	104.015
1992	119.126	115.749	112.681	109.688	107.45	104.886
1993	123.884	117.269	111.286	107.373	103.93	101.115
1994	116.744	111.975	106.395	101.475	99.182	98.344
1995	121.289	115.855	109.781	106.138	103.422	103.022
1996	123.815	118.094	114.052	110.155	106.794	104.765
1997	108.143	103.497	100.136	98.579	96.361	96.314
1998	119.2	114.205	112.492	110.721	107.476	105.219
1999	119.226	113.604	109.808	104.499	100.66	99.43
2000	120.021	114.833	111.44	108.026	105.684	105.775
