Location id	1	2	3	4	5	6
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	114.198	110.259	107.271	102.814	97.494	94.373
1952	105.039	102.548	100.462	98.024	93.368	88.922
1953	107.307	100.205	95.163	91.906	88.828	86.641
1954	117.311	112.23	104.431	98.505	93.772	92.094
1955	117.183	111.369	105.487	100.864	97.408	95.072
1956	118.884	112.56	105.104	101.744	96.598	91.445
1957	100.536	94.198	91.008	87.321	85.068	82.685
1958	122.909	119.872	114.903	111.329	108.059	102.676
1959	101.277	95.495	92.95	90.859	87.28	86.975
1960	101.251	98.164	95.511	94.053	93.293	92.309
1961	96.841	94.715	92.72	89.672	88.722	85.59
1962	121.248	115.537	113.634	111.587	109.363	107.211
1963	116.142	110.783	106.092	101.646	97.842	94.251
1964	112.491	108.144	105.909	103.316	100.197	97.308
1965	114.819	105.881	98.912	95.035	92.576	90.447
1966	112.26	107.225	104.226	100.977	98.941	97.183
1967	115.545	107.717	104.063	101.651	98.07	94.91
1968	111.573	109.691	107.058	103.545	96.022	92.107
1969	115.336	110.52	101.901	99.149	96.762	94.237
1970	127.709	123.876	118.113	113.083	109.725	107.104
1971	112.11	109.405	105.512	103.277	100.873	98.735
1972	111.15	100.929	96.493	93.353	91.214	88.213
1973	123.991	121.46	118.757	114.732	108.478	102.623
1974	102.309	98.499	94.997	92.282	89.787	87.613
1975	118.703	114.634	111.988	108.673	106.577	104.211
1976	113.017	109.378	105.927	100.115	96.392	94.701
1977	114.868	109.608	103.615	94.096	87.494	84.048
1978	119.314	113.856	108.481	99.844	96.5	93.941
1979	128.31	116.69	109.542	104.029	100.573	98.133
1980	121.852	114.298	108.003	105.393	102.831	98.023
1981	99.423	95.619	91.676	88.242	86.236	83.889
1982	124.646	117.594	111.001	105.749	98.59	96.015
1983	117.794	111.647	107.313	104.027	99.466	97.532
1984	123.188	117.312	114.571	112.382	109.616	105.26
1985	120.173	111.53	108.794	104.817	99.556	97.066
1986	127.925	123.096	119.491	114.386	110.197	105.124
1987	117.967	114.65	111.116	107.782	105.433	103.373
1988	115.75	110.956	107.861	105.021	100.265	97.299
1989	105.14	98.588	92.535	89.679	88.137	86.951
1990	110.743	102.328	95.825	91.526	89.337	85.099
1991	102.642	98.29	92.136	86.15	83.509	80.221
1992	116.5	112.849	108.555	101.761	98.66	95.474
1993	114.716	110.931	107.35	101.879	97.676	93.959
1994	112.343	103.378	92.344	88.455	85.634	84.121
1995	120.844	115.747	110.239	103.318	98.848	96.061
1996	117.511	112.531	110.089	106.217	102.467	99.444
1997	108.549	99.827	95.201	90.553	88.15	85.036
1998	115.744	111.376	105.417	97.683	94.338	92.209
1999	115.295	108.452	99.13	94.638	91.228	89.14
2000	116.33	112.03	107.531	101.985	99.316	95.347
