Location id	1	2	3	4	5	6
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	217	210	201	196	189	186
1952	199	194	188	183	181	178
1953	205	198	192	186	183	177
1954	219	210	205	201	194	189
1955	215	206	200	195	192	190
1956	216	210	203	200	194	189
1957	207	198	193	188	183	177
1958	213	207	203	201	198	195
1959	203	199	191	184	178	177
1960	206	203	198	190	186	183
1961	198	189	184	177	175	172
1962	226	216	209	201	198	193
1963	220	212	203	197	191	186
1964	210	205	200	196	191	187
1965	215	209	203	197	192	184
1966	208	203	197	194	191	187
1967	214	207	204	201	194	190
1968	217	206	199	192	187	185
1969	212	207	202	196	192	188
1970	225	219	212	208	203	199
1971	209	204	201	197	189	185
1972	220	211	203	196	191	184
1973	221	216	211	206	199	196
1974	214	207	200	190	181	176
1975	221	214	209	203	196	192
1976	212	205	202	200	195	188
1977	218	213	207	200	192	187
1978	222	216	210	202	198	193
1979	223	217	212	207	203	195
1980	225	216	210	206	200	195
1981	208	201	190	181	177	173
1982	220	214	210	207	201	195
1983	224	214	208	199	195	190
1984	230	222	213	206	199	193
1985	220	216	210	205	198	192
1986	221	216	212	207	203	198
1987	222	216	205	199	194	191
1988	212	206	202	198	192	187
1989	211	203	198	194	186	179
1990	206	201	197	195	191	186
1991	220	212	203	193	185	178
1992	212	209	205	199	193	189
1993	211	204	199	193	190	186
1994	211	204	197	193	189	186
1995	219	212	204	200	196	193
1996	220	212	206	200	193	190
1997	210	205	198	193	189	182
1998	209	206	203	200	194	189
1999	210	203	199	195	191	185
2000	208	204	200	196	193	190
