Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.996	0.996	0.994	0.99	0.98
1952	0.985	0.997	0.994	0.986	0.976
1953	0.993	0.99	0.98	0.948	0.842
1954	0.997	0.993	0.981	0.935	0.805
1955	0.984	0.961	0.901	0.883	0.433
1956	0.993	0.977	0.888	0.478	0
1957	0.401	0.25	0.658	0.918	0.819
1958	0.993	0.99	0.98	0.954	0.879
1959	0.984	0.961	0.897	0.968	0.967
1960	0.998	0.996	0.989	0.959	0.845
1961	0.997	0.995	0.997	0.994	0.978
1962	0.997	0.996	0.994	0.967	0.956
1963	0.987	0.966	0.889	0.641	0.159
1964	0.998	0.996	0.992	0.982	0.949
1965	0.775	0.956	0.769	0.102	0.336
1966	0.995	0.991	0.972	0.877	0.274
1967	0.932	0.759	0.268	0.849	0.993
1968	0.995	0.99	0.96	0.813	0.485
1969	0.94	0.888	0.668	0.737	0.391
1970	0.995	0.991	0.967	0.838	0.227
1971	0.995	0.975	0.903	0.461	0.089
1972	0.997	0.995	0.986	0.944	0.936
1973	0.627	0.296	0	0.886	0.901
1974	0.998	0.998	0.997	0.994	0.989
1975	0.985	0.954	0.918	0.441	0.778
1976	0.983	0.982	0.97	0.939	0.834
1977	0.996	0.995	0.991	0.972	0.905
1978	0.998	0.997	0.993	0.976	0.913
1979	0.997	0.993	0.977	0.896	0.523
1980	0.996	0.988	0.975	0.929	0.877
1981	0.997	0.995	0.993	0.989	0.974
1982	0.989	0.984	0.97	0.942	0.851
1983	0.968	0.97	0.945	0.749	0.06
1984	0.998	0.997	0.995	0.988	0.97
1985	0.99	0.971	0.918	0.911	0.831
1986	0.994	0.992	0.973	0.877	0.041
1987	0.99	0.905	0.79	0.628	0.51
1988	0.989	0.949	0.663	0.279	0.511
1989	0.97	0.942	0.882	0.699	0.113
1990	0.998	0.998	0.997	0.996	0.994
1991	0.979	0.952	0.889	0.495	0.91
1992	0.978	0.894	0.688	0.97	0.849
1993	0.998	0.997	0.987	0.899	0.183
1994	0.992	0.985	0.963	0.894	0.385
1995	0.962	0.918	0.954	0.841	0.671
1996	0.997	0.995	0.991	0.948	0.951
1997	0.955	0.974	0.951	0.576	0
1998	0.991	0.992	0.997	0.995	0.991
1999	0.994	0.987	0.96	0.849	0.465
2000	0.999	0.999	0.998	0.998	0.998
