Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	44	45	47	50	53
1952	44	45	46	48	51
1953	44	45	47	49	53
1954	49	53	57	63	70
1955	47	49	53	58	64
1956	47	50	57	63	69
1957	45	47	51	56	63
1958	47	49	52	56	63
1959	45	46	48	50	52
1960	46	47	49	52	56
1961	45	47	49	53	59
1962	46	48	51	55	59
1963	48	52	57	64	71
1964	47	49	52	56	60
1965	44	44	46	48	50
1966	45	48	51	56	63
1967	45	46	47	50	53
1968	47	50	53	56	60
1969	47	49	52	55	59
1970	50	55	61	68	75
1971	46	48	50	54	58
1972	46	48	52	56	61
1973	44	45	46	48	51
1974	43	43	45	47	51
1975	43	44	46	50	55
1976	44	45	46	48	51
1977	45	46	48	50	53
1978	47	49	53	58	64
1979	49	53	58	64	69
1980	46	48	51	54	58
1981	45	47	49	53	58
1982	46	48	51	54	59
1983	45	47	50	53	58
1984	45	46	48	51	54
1985	49	53	58	63	69
1986	45	47	50	58	66
1987	49	52	57	63	71
1988	45	46	49	52	55
1989	44	45	47	50	54
1990	47	49	54	60	68
1991	47	49	52	55	59
1992	44	45	46	48	51
1993	43	44	45	48	51
1994	42	43	44	47	50
1995	45	46	49	52	57
1996	49	53	59	65	71
1997	47	50	53	58	63
1998	43	44	46	50	57
1999	45	46	49	52	56
2000	44	45	47	49	52
