Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.998	0.998	0.996	0.994	0.987
1952	0.998	0.998	0.998	0.995	0.98
1953	0.997	0.996	0.992	0.98	0.94
1954	0.998	0.997	0.995	0.99	0.978
1955	0.997	0.996	0.991	0.975	0.827
1956	0.997	0.992	0.968	0.848	0
1957	0.998	0.995	0.968	0.684	0
1958	0.998	0.996	0.985	0.875	0.302
1959	0.998	0.997	0.995	0.99	0.972
1960	0.998	0.998	0.996	0.982	0.881
1961	0.998	0.998	0.997	0.993	0.983
1962	0.998	0.998	0.996	0.994	0.989
1963	0.997	0.995	0.988	0.969	0.907
1964	0.998	0.997	0.996	0.994	0.99
1965	0.998	0.996	0.989	0.952	0.772
1966	0.998	0.996	0.993	0.984	0.955
1967	0.998	0.998	0.997	0.995	0.997
1968	0.998	0.996	0.992	0.975	0.912
1969	0.996	0.989	0.961	0.823	0.264
1970	0.997	0.995	0.99	0.973	0.914
1971	0.998	0.997	0.993	0.983	0.951
1972	0.998	0.997	0.993	0.968	0.78
1973	0.998	0.996	0.992	0.967	0.79
1974	0.998	0.998	0.997	0.995	0.99
1975	0.998	0.998	0.996	0.991	0.986
1976	0.997	0.996	0.991	0.974	0.903
1977	0.998	0.998	0.997	0.994	0.988
1978	0.998	0.997	0.992	0.974	0.865
1979	0.997	0.993	0.976	0.887	0.486
1980	0.998	0.997	0.996	0.993	0.879
1981	0.998	0.997	0.996	0.992	0.981
1982	0.997	0.996	0.991	0.977	0.928
1983	0.998	0.997	0.996	0.993	0.987
1984	0.998	0.998	0.997	0.996	0.989
1985	0.997	0.995	0.987	0.961	0.874
1986	0.997	0.992	0.972	0.872	0.436
1987	0.997	0.993	0.975	0.895	0.537
1988	0.998	0.998	0.997	0.991	0.901
1989	0.998	0.998	0.997	0.996	0.993
1990	0.998	0.998	0.998	0.996	0.985
1991	0.998	0.997	0.996	0.993	0.988
1992	0.998	0.997	0.997	0.995	0.992
1993	0.998	0.998	0.997	0.995	0.991
1994	0.998	0.997	0.996	0.991	0.964
1995	0.997	0.993	0.952	0.491	0
1996	0.997	0.996	0.993	0.975	0.863
1997	0.997	0.995	0.986	0.864	0
1998	0.998	0.998	0.997	0.994	0.98
1999	0.998	0.997	0.996	0.991	0.953
2000	0.998	0.998	0.998	0.998	0.997
