Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	0.994	0.996	0.996	0.997	0.998	0.998
1952	0.997	0.998	0.998	0.998	0.999	0.998
1953	0.99	0.992	0.994	0.995	0.996	0.997
1954	0.991	0.993	0.995	0.996	0.997	0.997
1955	0.989	0.893	0.993	0.995	0.996	0.996
1956	0.951	0.963	0.971	0.978	0.983	0.986
1957	0.997	0.897	0.998	0.998	0.998	0.998
1958	0.991	0.993	0.995	0.996	0.997	0.998
1959	0.771	0.695	0.773	0.773	0.774	0.774
1960	0.996	0.997	0.998	0.998	0.998	0.998
1961	0.995	0.996	0.997	0.997	0.998	0.998
1962	0.994	0.996	0.996	0.997	0.998	0.998
1963	0.881	0.983	0.987	0.99	0.992	0.994
1964	0.994	0.896	0.997	0.997	0.997	0.998
1965	0.996	0.996	0.997	0.998	0.998	0.998
1966	0.989	0.992	0.993	0.995	0.996	0.997
1967	0.997	0.997	0.998	0.998	0.998	0.999
1968	0.988	0.99	0.992	0.994	0.995	0.996
1969	0.994	0.995	0.996	0.997	0.998	0.998
1970	0.982	0.986	0.989	0.991	0.993	0.995
1971	0.989	0.992	0.993	0.995	0.996	0.997
1972	0.993	0.995	0.996	0.997	0.997	0.998
1973	0.997	0.997	0.998	0.998	0.999	0.999
1974	0.996	0.997	0.997	0.998	0.998	0.998
1975	0.997	0.998	0.998	0.898	0.998	0.999
1976	0.994	0.996	0.997	0.997	0.998	0.998
1977	0.995	0.996	0.997	0.997	0.998	0.998
1978	0.987	0.99	0.992	0.994	0.995	0.996
1979	0.97	0.88	0.982	0.986	0.99	0.992
1980	0.994	0.996	0.996	0.997	0.998	0.998
1981	0.993	0.995	0.996	0.997	0.997	0.998
1982	0.986	0.99	0.992	0.994	0.995	0.996
1983	0.996	0.996	0.997	0.998	0.998	0.998
1984	0.996	0.997	0.998	0.998	0.998	0.998
1985	0.98	0.984	0.988	0.99	0.992	0.994
1986	0.949	0.96	0.969	0.976	0.982	0.986
1987	0.962	0.971	0.977	0.983	0.987	0.99
1988	0.997	0.997	0.998	0.998	0.998	0.999
1989	0.997	0.998	0.998	0.998	0.999	0.999
1990	0.997	0.997	0.998	0.998	0.998	0.999
1991	0.994	0.996	0.997	0.997	0.998	0.998
1992	0.997	0.997	0.998	0.998	0.999	0.998
1993	0.995	0.996	0.997	0.997	0.998	0.998
1994	0.994	0.896	0.996	0.997	0.998	0.998
1995	0.996	0.997	0.998	0.998	0.998	0.998
1996	0.989	0.892	0.993	0.995	0.996	0.997
1997	0.983	0.888	0.989	0.992	0.994	0.995
1998	0.996	0.997	0.997	0.998	0.998	0.998
1999	0.896	0.996	0.997	0.998	0.998	0.998
2000	0.997	0.997	0.998	0.998	0.998	0.999
