Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	0.995	0.996	0.997	0.998	0.93	0.998
1952	0.892	0.998	0.998	0.609	0.999	1
1953	0.99	0.993	0.759	0.996	0.997	0.998
1954	0.992	0.994	0.995	0.997	0.532	0.998
1955	0.99	0.552	0.801	0.996	0.996	0.916
1956	0.951	0.963	0.972	0.979	0.983	0.987
1957	0.995	0.621	0.998	0.861	0.999	1
1958	0.992	0.899	0.521	0.997	0.998	0.998
1959	0.994	0.704	0.997	0.947	0.998	0.999
1960	0.997	0.998	0.998	0.999	0.999	0.999
1961	0.515	0.997	0.998	0.998	0.999	0.999
1962	0.995	0.996	0.997	0.998	0.966	0.999
1963	0.584	0.984	0.988	0.991	0.993	0.995
1964	0.995	0.707	0.997	0.998	0.999	0.882
1965	0.996	0.997	0.998	0.999	0.999	0.999
1966	0.547	0.992	0.994	0.995	0.997	0.998
1967	0.996	0.998	0.999	0.999	1	1
1968	0.988	0.991	0.993	0.995	0.996	0.997
1969	0.994	0.76	0.997	0.998	0.998	0.999
1970	0.982	0.987	0.99	0.705	0.994	0.995
1971	0.989	0.992	0.994	0.565	0.997	0.998
1972	0.927	0.995	0.997	0.998	0.998	0.999
1973	0.997	0.998	0.999	0.999	0.516	1
1974	0.997	0.998	0.998	0.999	0.999	0.999
1975	0.99	0.813	0.999	0.656	0.999	1
1976	0.994	0.995	0.997	0.545	0.998	0.999
1977	0.938	0.995	0.996	0.997	0.998	0.999
1978	0.986	0.99	0.993	0.995	0.996	0.997
1979	0.971	0.696	0.983	0.55	0.991	0.993
1980	0.994	0.996	0.997	0.998	0.998	0.999
1981	0.981	0.99	0.995	0.997	0.998	0.999
1982	0.987	0.842	0.993	0.994	0.725	0.997
1983	0.996	0.997	0.998	0.998	0.999	0.999
1984	0.997	0.997	0.998	0.999	0.999	0.999
1985	0.98	0.902	0.988	0.991	0.993	0.995
1986	0.949	0.579	0.81	0.977	0.983	0.987
1987	0.963	0.971	0.978	0.504	0.988	0.991
1988	0.996	0.93	0.982	0.999	0.887	0.999
1989	0.997	0.998	0.999	0.999	1	1
1990	0.996	0.997	0.778	0.65	0.999	1
1991	0.98	0.988	0.994	0.997	0.998	0.999
1992	0.893	0.997	0.998	0.999	0.999	1
1993	0.996	0.997	0.997	0.998	0.999	0.999
1994	0.994	0.518	0.997	0.998	0.998	0.999
1995	0.997	0.998	0.998	0.999	0.725	0.999
1996	0.989	0.665	0.922	0.954	0.609	0.998
1997	0.982	0.67	0.989	0.992	0.994	0.996
1998	0.752	0.909	0.91	0.999	0.999	0.999
1999	0.662	0.997	0.905	0.999	0.698	0.999
2000	0.834	0.998	0.999	0.999	0.999	1
