Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	289	292	295	299	306	312
1952	285	287	289	293	296	305
1953	297	304	309	314	321	328
1954	285	294	300	307	313	319
1955	292	297	301	304	306	313
1956	290	296	301	304	306	311
1957	285	292	296	306	313	319
1958	295	301	306	309	314	320
1959	291	298	303	308	312	316
1960	291	294	299	305	313	316
1961	303	307	310	313	317	321
1962	292	296	300	304	309	316
1963	291	296	301	305	313	322
1964	288	292	295	299	304	310
1965	293	296	299	306	311	316
1966	299	301	303	305	307	311
1967	300	304	309	313	317	323
1968	293	297	302	311	313	317
1969	297	303	309	312	319	325
1970	291	294	297	302	310	313
1971	289	294	300	304	312	315
1972	281	285	289	293	296	305
1973	287	290	293	296	301	306
1974	283	286	289	292	297	302
1975	291	295	299	302	306	313
1976	295	300	303	307	312	319
1977	289	292	301	308	318	323
1978	291	294	299	304	311	316
1979	290	295	298	301	303	307
1980	290	293	297	303	307	308
1981	290	292	296	299	304	311
1982	298	303	308	311	318	321
1983	294	297	301	304	312	317
1984	291	296	302	309	315	320
1985	296	299	301	304	307	312
1986	290	294	298	303	308	314
1987	290	295	299	304	310	316
1988	293	298	302	305	309	311
1989	292	301	308	312	317	321
1990	294	297	301	306	309	313
1991	295	297	300	303	305	311
1992	289	291	294	297	300	304
1993	289	291	293	296	299	304
1994	283	286	290	292	297	306
1995	296	302	305	308	311	315
1996	285	291	296	301	311	317
1997	289	293	295	298	300	303
1998	285	289	293	299	304	309
1999	293	294	300	307	313	317
2000	292	297	304	309	315	322
