Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	0.998	0.795	0.005	0	0	0
1952	0.998	0.998	0.998	0.998	0.761	0.375
1953	0.555	0.035	0.089	0	0.998	0
1954	0.998	0.998	0.998	0.464	0.132	0.02
1955	0.761	0.419	0.685	0.333	0.158	0.109
1956	0.998	0.998	0.998	0.795	0.035	0
1957	0.996	0.985	0.967	0.998	0.947	0
1958	0.998	0.998	0.643	0.057	0	0
1959	0.975	0.998	0.998	0.998	0	0
1960	0.998	0.998	0.998	0.958	0.187	0.008
1961	0.998	0.998	0.998	0.998	0.998	0
1962	0.998	0.998	0.998	0.998	0.998	0.998
1963	0.998	0.995	0.825	0.057	0.027	0
1964	0.998	0.998	0.998	0.333	0.008	0
1965	0.998	0.998	0.998	0.998	0.998	0.995
1966	0.998	0.998	0.998	0.853	0.089	0
1967	0.998	0.998	0.998	0.934	0.072	0
1968	0.998	0.998	0.998	0.999	0.994	0.6
1969	0.51	0.158	0	0	0	0
1970	0.998	0.998	0.934	0.333	0.089	0.005
1971	0.999	0.998	0.998	0.761	0.109	0.002
1972	0.998	0.998	0.998	0.998	0.998	0.999
1973	0.934	0	0	0	0.015	0.008
1974	0.998	0.998	0.998	0.998	0.998	0.998
1975	0.464	0.187	0.02	0.464	0	0
1976	0.985	0.853	0.419	0.333	0.057	0
1977	0.998	0.998	0.998	0.998	0.853	0.011
1978	0.998	0.998	0.998	0.998	0.375	0
1979	0.998	0.998	0.998	0.6	0.008	0
1980	0.998	0.998	0.998	0.985	0	0
1981	0.998	0.998	0.998	0.998	0.685	0
1982	0.98	0.761	0.643	0.008	0	0
1983	0.998	0.998	0.998	0.998	0.072	0
1984	0.998	0.998	0.998	0.998	0.998	0.219
1985	0.998	0.998	0.998	0.999	0.51	0.005
1986	0.998	0.998	0.997	0.989	0.934	0.254
1987	0.998	0.998	0.998	0.998	0.998	0.998
1988	0.998	0.998	0.985	0.51	0.027	0.002
1989	0.998	0.998	0.998	0.998	0.643	0.001
1990	0.999	0.998	0.998	0.998	0.643	0.015
1991	0.991	0.998	0.998	0.998	0.998	0.035
1992	0.998	0.958	0.795	0.187	0.027	0.004
1993	0.998	0.998	0.998	0.998	0.998	0.724
1994	0.998	0.998	0.998	0.998	0.998	0.132
1995	0.761	0.643	0.419	0.419	0	0
1996	0.998	0.998	0.998	0.998	0.795	0.375
1997	0.918	0.51	0.158	0	0.015	0
1998	0.998	0.998	0.998	0.998	0.994	0.6
1999	0.998	0.998	0.998	0.967	0.008	0
2000	0.998	0.998	0.999	0.998	0.998	0.057
