Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.998	0.997	0.995	0.991	0.981
1952	0.998	0.998	0.998	0.997	0.995
1953	0.997	0.996	0.991	0.975	0.925
1954	0.997	0.996	0.992	0.985	0.969
1955	0.997	0.995	0.99	0.977	0.941
1956	0.995	0.987	0.952	0.79	0
1957	0.998	0.998	0.997	0.995	0.984
1958	0.998	0.996	0.992	0.982	0.948
1959	0.998	0.997	0.994	0.985	0.95
1960	0.998	0.998	0.997	0.995	0.993
1961	0.998	0.998	0.996	0.991	0.976
1962	0.998	0.997	0.995	0.992	0.984
1963	0.996	0.991	0.98	0.95	0.864
1964	0.998	0.997	0.995	0.992	0.984
1965	0.998	0.998	0.997	0.995	0.992
1966	0.997	0.996	0.99	0.974	0.915
1967	0.998	0.998	0.998	0.997	0.995
1968	0.998	0.995	0.989	0.964	0.876
1969	0.997	0.996	0.994	0.99	0.981
1970	0.996	0.992	0.983	0.954	0.861
1971	0.998	0.996	0.99	0.975	0.923
1972	0.998	0.997	0.994	0.988	0.974
1973	0.998	0.998	0.998	0.997	0.995
1974	0.998	0.998	0.997	0.995	0.989
1975	0.998	0.998	0.998	0.997	0.995
1976	0.998	0.997	0.995	0.991	0.983
1977	0.998	0.997	0.996	0.992	0.98
1978	0.997	0.995	0.988	0.963	0.86
1979	0.996	0.991	0.971	0.87	0.422
1980	0.998	0.997	0.995	0.991	0.982
1981	0.998	0.997	0.994	0.987	0
1982	0.997	0.994	0.988	0.968	0.908
1983	0.998	0.998	0.996	0.994	0.988
1984	0.998	0.998	0.997	0.996	0.994
1985	0.996	0.992	0.981	0.945	0.828
1986	0.996	0.988	0.95	0.762	0.088
1987	0.995	0.989	0.963	0.858	0.252
1988	0.998	0.998	0.998	0.997	0.995
1989	0.999	0.998	0.998	0.997	0.995
1990	0.999	0.998	0.998	0.997	0.994
1991	0.998	0.997	0.995	0.992	0.907
1992	0.998	0.998	0.997	0.996	0.994
1993	0.998	0.997	0.996	0.994	0.989
1994	0.998	0.997	0.995	0.99	0.979
1995	0.998	0.998	0.997	0.996	0.993
1996	0.996	0.994	0.99	0.981	0.961
1997	0.997	0.994	0.983	0.943	0.78
1998	0.998	0.998	0.996	0.994	0.987
1999	0.998	0.997	0.996	0.995	0.991
2000	0.998	0.998	0.998	0.997	0.996
