Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	122.324	121.898	120.792	118.808	116.36
1952	116.545	111.655	108.103	105.771	104.378
1953	116.83	112.557	107.365	101.739	95.696
1954	123.858	124.08	124.006	123.688	123.184
1955	124.6	124.319	123.38	121.833	120.67
1956	126.674	127.205	127.334	127.2	127.007
1957	119.374	117.047	113.709	108.641	105.109
1958	127.509	128.692	129.24	129.576	129.643
1959	113.379	106.054	103.393	98.771	91.638
1960	122.022	118.863	114.016	110.389	108.062
1961	112.712	107.446	102.974	96.785	92.619
1962	124.667	124.17	122.603	117.493	115.075
1963	122.793	121.443	119.616	117.639	114.012
1964	122.857	120.745	118.485	116.202	113.37
1965	123.598	123.657	123.249	122.429	121.388
1966	120.449	117.847	116.168	114.218	113.166
1967	121.138	118.835	114.291	108.108	104.528
1968	117.709	113.479	111.646	110.165	108.479
1969	126.52	127.542	128.343	128.74	128.434
1970	127.112	128.016	128.315	128.339	128.228
1971	124.363	124.387	124.325	123.351	121.508
1972	121.529	120.351	116.924	112.433	107.96
1973	124.073	124.206	124.138	123.894	123.382
1974	119.63	117.355	112.583	109.23	104.055
1975	124.271	124.38	124.222	122.626	120.793
1976	126.391	126.978	127.346	127.388	127.134
1977	122.582	121.981	119.867	117.591	114.697
1978	122.379	120.99	119.411	116.38	112.005
1979	127.64	129.477	131.779	132.847	133.227
1980	126.625	127.954	128.834	129.894	130.592
1981	120.796	116.608	108.473	101.481	97.892
1982	124.991	126.137	127.316	127.982	128.019
1983	120.953	118.789	116.328	114.655	112.362
1984	125.66	126.009	126.228	125.958	125.646
1985	125.344	125.833	126.002	126.068	125.743
1986	124.921	124.94	124.715	124.365	123.958
1987	124.665	124.704	124.027	121.882	120.454
1988	123.564	123.124	122.284	121.546	120.37
1989	120.034	114.758	108.734	103.242	101.277
1990	118.462	113.626	110.323	103.82	102.043
1991	121.109	117.72	110.777	103.042	99.753
1992	122.706	121.236	118.648	117.001	115.93
1993	118.9	117.014	115.682	114.712	113.925
1994	121.037	118.806	117.186	115.526	114.122
1995	122.63	121.891	121.066	119.139	116.444
1996	126.126	126.268	124.631	122.402	118.712
1997	123.327	122.851	122.204	121.117	119.03
1998	119.805	117.415	114.843	112.866	109.982
1999	120.508	117.89	115.77	113.75	111.881
2000	119.802	118.179	116.875	114.819	113.414
