Location id	1	2	3	4	5	6
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	0.943	0.966	0.979	0.986	0.992	0.994
1952	0	0.954	0.974	0.983	0.989	0.994
1953	0.959	0.973	0.983	0.988	0.993	0.995
1954	0.876	0.915	0.952	0.972	0.985	0.99
1955	0.982	0.99	0.993	0.996	0.997	0.998
1956	0	0	0	0	0.674	0.864
1957	0.96	0.974	0.983	0.989	0.993	0.995
1958	0.973	0.984	0.991	0.994	0.997	0.997
1959	0.988	0.993	0.995	0.996	0.998	0.998
1960	0.984	0.991	0.994	0.996	0.997	0.997
1961	0.992	0.995	0.997	0.997	0.998	0.999
1962	0.974	0.984	0.991	0.995	0.997	0.998
1963	0.856	0.902	0.937	0.958	0.975	0.984
1964	0.977	0.986	0.991	0.994	0.996	0.997
1965	0.711	0.861	0.915	0.951	0.972	0.985
1966	0.907	0.935	0.956	0.971	0.98	0.986
1967	0.951	0.967	0.978	0.986	0.99	0.993
1968	0	0.671	0.814	0.866	0.905	0.933
1969	0.8	0.858	0.901	0.938	0.962	0.978
1970	0	0.832	0.886	0.941	0.967	0.985
1971	0.863	0.91	0.944	0.965	0.979	0.987
1972	0.985	0.991	0.994	0.996	0.997	0.998
1973	0.963	0.978	0.988	0.992	0.995	0.997
1974	0.973	0.983	0.99	0.993	0.995	0.996
1975	0.975	0.987	0.993	0.997	0.998	0.999
1976	0.956	0.971	0.982	0.989	0.993	0.996
1977	0.966	0.981	0.989	0.994	0.996	0.998
1978	0.949	0.97	0.985	0.99	0.993	0.996
1979	0.899	0.932	0.956	0.971	0.981	0.987
1980	0.987	0.992	0.995	0.997	0.998	0.998
1981	0.965	0.979	0.986	0.992	0.995	0.996
1982	0.98	0.989	0.993	0.995	0.997	0.998
1983	0.98	0.988	0.993	0.996	0.997	0.998
1984	0.974	0.985	0.992	0.995	0.996	0.998
1985	0	0	0	0.812	0.87	0.911
1986	0	0	0.773	0.856	0.907	0.947
1987	0.766	0.839	0.891	0.926	0.95	0.966
1988	0.934	0.961	0.977	0.987	0.993	0.996
1989	0.985	0.992	0.996	0.997	0.998	0.998
1990	0.987	0.993	0.995	0.997	0.998	0.998
1991	0.903	0.938	0.96	0.976	0.987	0.992
1992	0.982	0.989	0.993	0.996	0.997	0.997
1993	0.972	0.983	0.99	0.994	0.996	0.997
1994	0.982	0.989	0.994	0.996	0.997	0.998
1995	0.985	0.991	0.995	0.997	0.997	0.998
1996	0.976	0.986	0.991	0.994	0.996	0.998
1997	0.963	0.976	0.984	0.99	0.993	0.995
1998	0.97	0.984	0.991	0.995	0.997	0.998
1999	0.938	0.959	0.973	0.983	0.989	0.994
2000	0.98	0.987	0.992	0.995	0.996	0.998
