Location id	1	2	3	4	5	6
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	275	275	272	272	274	281
1952	366	296	299	300	303	308
1953	280	283	283	283	289	293
1954	281	279	279	280	285	289
1955	289	284	283	290	296	316
1956	366	366	366	366	310	297
1957	270	267	265	265	269	274
1958	270	268	271	274	279	285
1959	289	292	296	303	310	319
1960	265	266	269	273	275	285
1961	271	267	273	281	289	299
1962	294	289	289	289	299	315
1963	286	283	282	279	280	282
1964	290	292	295	299	303	308
1965	292	276	271	273	276	280
1966	267	266	264	265	269	294
1967	270	271	274	277	278	278
1968	366	292	274	267	271	273
1969	289	278	274	276	278	282
1970	365	289	282	283	286	292
1971	274	272	274	277	282	288
1972	268	267	263	262	264	268
1973	282	283	283	286	291	294
1974	271	271	273	276	281	284
1975	275	274	275	280	284	291
1976	293	293	296	298	301	306
1977	268	267	265	264	265	266
1978	276	278	284	282	287	290
1979	278	277	277	278	284	290
1980	272	269	269	270	273	279
1981	269	269	271	272	272	276
1982	277	279	281	284	289	294
1983	286	285	285	285	294	298
1984	281	280	280	280	283	284
1985	365	365	365	307	304	306
1986	365	365	301	290	288	291
1987	301	290	287	286	285	284
1988	267	266	268	270	274	280
1989	274	277	277	278	282	287
1990	264	266	270	274	281	289
1991	291	292	291	293	296	300
1992	272	273	275	279	281	284
1993	266	267	269	275	282	293
1994	273	272	274	273	276	279
1995	272	272	272	279	285	303
1996	278	279	279	280	283	287
1997	270	270	274	276	277	281
1998	274	275	277	280	285	291
1999	274	272	272	273	278	284
2000	264	265	266	269	273	276
