Location id	1	2	3	4	5	6
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	0.944	0.968	0.98	0.988	0.993	0.995
1952	0.924	0.955	0.975	0.984	0.99	0.994
1953	0.96	0.974	0.984	0.99	0.994	0.996
1954	0.878	0.917	0.953	0.973	0.986	0.991
1955	0.983	0.991	0.995	0.997	0.999	0.999
1956	0	0	0.156	0.492	0.75	0.865
1957	0.961	0.975	0.984	0.99	0.994	0.996
1958	0.974	0.985	0.992	0.996	0.998	0.999
1959	0.99	0.994	0.996	0.998	0.999	0.999
1960	0.986	0.992	0.995	0.997	0.998	0.999
1961	0.994	0.996	0.998	0.999	0.999	1
1962	0.975	0.986	0.992	0.996	0.998	0.999
1963	0.857	0.904	0.938	0.96	0.976	0.985
1964	0.978	0.986	0.992	0.995	0.997	0.998
1965	0.791	0.862	0.916	0.953	0.973	0.986
1966	0.908	0.937	0.957	0.972	0.981	0.987
1967	0.952	0.969	0.98	0.987	0.992	0.995
1968	0.656	0.746	0.815	0.867	0.906	0.934
1969	0.801	0.859	0.902	0.94	0.964	0.98
1970	0.718	0.834	0.887	0.943	0.968	0.986
1971	0.864	0.911	0.945	0.967	0.98	0.988
1972	0.987	0.992	0.995	0.997	0.998	0.999
1973	0.964	0.979	0.988	0.994	0.997	0.998
1974	0.974	0.984	0.991	0.994	0.997	0.998
1975	0.977	0.988	0.994	0.997	0.999	0.999
1976	0.957	0.973	0.983	0.99	0.994	0.997
1977	0.968	0.982	0.99	0.995	0.998	0.999
1978	0.95	0.972	0.986	0.991	0.995	0.997
1979	0.9	0.933	0.957	0.972	0.982	0.988
1980	0.989	0.993	0.996	0.998	0.999	0.999
1981	0.966	0.98	0.988	0.993	0.996	0.997
1982	0.981	0.99	0.994	0.997	0.998	0.999
1983	0.981	0.989	0.994	0.997	0.998	0.999
1984	0.975	0.986	0.993	0.996	0.998	0.999
1985	0	0.511	0.713	0.812	0.871	0.912
1986	0	0.596	0.774	0.857	0.908	0.948
1987	0.766	0.84	0.892	0.926	0.951	0.967
1988	0.935	0.962	0.979	0.988	0.994	0.997
1989	0.986	0.993	0.997	0.998	0.999	0.999
1990	0.989	0.994	0.997	0.998	0.999	0.999
1991	0.904	0.939	0.962	0.977	0.989	0.993
1992	0.983	0.99	0.994	0.997	0.998	0.999
1993	0.973	0.984	0.991	0.995	0.998	0.999
1994	0.983	0.99	0.995	0.997	0.998	0.999
1995	0.986	0.993	0.996	0.998	0.999	0.999
1996	0.977	0.987	0.992	0.996	0.998	0.999
1997	0.964	0.977	0.986	0.991	0.994	0.996
1998	0.971	0.985	0.992	0.996	0.998	0.999
1999	0.938	0.96	0.974	0.984	0.99	0.995
2000	0.981	0.988	0.993	0.996	0.997	0.998
