Location id	1	2	3	4	5
Location latitude	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	122.45	122.032	121.286	119.319	116.774
1952	115.235	111.317	108.63	106.481	105.044
1953	121.402	120.697	119.7	118.446	117.422
1954	121.893	121.944	121.374	120.898	119.965
1955	120.318	118.815	116.688	114.846	112.312
1956	124.405	125.141	125.749	126.498	126.838
1957	118.467	115.473	112.976	110.602	109.163
1958	123.72	124.062	124.31	124.152	123.806
1959	118.072	116.28	114.378	112.139	110.176
1960	119.462	116.873	114.692	113.993	113.797
1961	113.413	109.32	105.778	102.175	99.241
1962	123.194	123.361	122.856	122.118	121.22
1963	120.482	119.319	118.305	117.254	116.02
1964	121.879	120.976	119.827	119.249	118.205
1965	122.197	121.883	121.797	120.874	120.082
1966	119.251	117.681	116.068	114.868	113.022
1967	119.553	117.938	114.731	113.102	111.303
1968	121.754	120.554	119.416	118.395	117.506
1969	122.472	122.661	122.219	121.966	121.539
1970	125.453	127.004	128.741	130.205	131.032
1971	124.923	125.731	126.596	127.062	127.246
1972	123.36	123.466	123.44	123.285	123.265
1973	124.854	126.122	126.746	127.9	128.994
1974	124.291	125.442	126.623	128.421	129.14
1975	124.143	124.986	124.951	124.657	123.597
1976	124.84	125.758	126.573	127.278	127.858
1977	118.829	116.689	115.246	113.709	112.381
1978	124.618	125.824	127.157	129.108	129.829
1979	125.06	126.725	128.763	129.912	130.701
1980	125.775	127.205	128.399	129.686	130.878
1981	118.155	113.308	108.453	104.645	101.603
1982	123.637	124.17	125.924	128.091	130.41
1983	121.59	120.891	119.936	119.451	118.179
1984	125.753	126.812	127.983	128.887	129.333
1985	122.232	122.026	121.689	121.224	120.624
1986	125.368	127.043	128.65	129.504	130.76
1987	121.204	120.963	120.665	119.467	119.387
1988	122.308	121.567	120.062	118.066	115.174
1989	121.28	120.87	119.256	117.988	116.672
1990	121.677	120.751	120.052	118.737	117.262
1991	123.763	125.038	126.426	127.597	129.884
1992	121.849	120.825	119.126	118.095	117.55
1993	123.438	123.789	123.884	123.702	123.222
1994	119.68	118.205	116.744	114.831	112.549
1995	121.798	121.772	121.289	121.002	120.463
1996	123.637	123.859	123.815	124.191	123.411
1997	115.993	112.833	108.143	104.464	101.51
1998	121.921	120.715	119.2	117.726	115.54
1999	121.022	120.26	119.226	117.989	116.287
2000	121.987	121.211	120.021	119.037	117.281
