Location id	1	2	3	4	5	6	7	8	9
Location latitude	42.0	43.8	44.5	46.3	47.5	49.1	50.6	52.0	53.1
Location longitude	2.0	2.2	2.6	3.7	4.7	5.7	6.8	8.9	10.3
1952	121.964	366	111.022	109.724	111.472	111.173	115.825	119.016	122.244
1953	113.148	112.439	113.822	111.047	111.868	110.667	113.576	113.285	113.015
1954	144.509	365	128.082	126.251	125.956	121.249	129.608	130.654	130.867
1955	365	365	124.36	123.765	124.565	125.024	129.542	130.949	129.898
1956	129.789	366	129.508	128.753	127.992	126.467	130.993	132.268	133.481
1957	104.342	365	109.197	145.583	112.528	116.6	118.689	121.963	127.351
1958	123.532	128.318	125.448	126.483	127.127	128.145	130.405	132.8	134.179
1959	365	365	365	124.663	107.832	109.14	108.537	107.043	108.356
1960	132.712	366	150.543	352.298	125.045	125.655	116.542	119.906	124.363
1961	365	365	365	365	125.168	127.229	127.533	117.772	116.38
1962	126.593	365	128.368	128.102	127.543	127.345	130.37	127.768	127.098
1963	111.4	115.055	116.8	113.476	117.904	117.791	124.613	125.701	126.564
1964	132.129	366	126.233	122.936	119.42	118.534	123.201	124.8	126.892
1965	117.87	118.894	117.329	115.795	122.096	122.101	127.326	128.132	128.19
1966	365	365	365	365	129.747	125.695	123.429	117.358	119.699
1967	105.311	155.354	110.748	130.704	116.193	116.343	119.48	119.313	118.506
1968	119.824	135.556	118.864	115.197	112.997	113.789	115.055	115.123	115.446
1969	132.633	365	134.805	123.355	119.25	119.458	124.205	128.116	130.302
1970	121.237	136.752	130.687	129.528	129.715	128.123	129.36	129.897	129.821
1971	128.463	365	124.054	123.157	121.85	123.495	127.165	128.014	128.708
1972	113.717	366	123.364	119.452	116.788	119.993	121.991	121.691	122.995
1973	128.209	131.079	129.349	125.213	126.499	123.768	128.114	128.171	126.509
1974	127.329	365	125.47	124.887	118.712	116.405	120.624	119.76	120.556
1975	133.189	365	137.905	138.742	134.695	136.447	137.197	136.708	137.066
1976	127.008	144.254	120.197	111.428	116.527	120.606	126.114	126.827	127.991
1977	143.312	365	147.241	145.324	123.542	128.078	120.598	121.272	120.434
1978	141.091	365	137.138	135.323	121.33	119.301	122.283	121.531	123.431
1979	141.372	365	142.523	135.969	131.371	127.202	133.037	133.681	133.449
1980	132.331	357.921	132.165	132.1	129.449	128.1	130.94	128.847	128.857
1981	103.982	104.811	104.078	101.511	103.263	102.891	109.129	112.605	116.337
1982	365	365	135.318	135.026	128.718	124.634	130.276	129.245	127.992
1983	130.404	365	124.238	135.765	125.846	127.782	126.03	124.375	123.279
1984	126.808	139.779	124.344	123.371	125.244	124.817	131.245	129.236	127.422
1985	159.538	365	136.999	134.789	135.808	129.793	132.84	128.501	127.511
1986	117.953	127.764	124.761	124.568	129.344	125.793	128.508	126.69	125.908
1987	130.632	365	125.176	121.277	120.595	120.677	128.842	131.695	129.932
1988	366	366	134.441	366	123.718	123.862	127.24	128.139	128.185
1989	365	365	128.399	120.798	115.633	118.729	123.298	121.615	122.643
1990	365	365	365	365	137.59	137.915	135.192	134.105	130.652
1991	114.53	160.05	115.716	142.912	108.167	109.653	113.113	114.274	115.508
1992	113.233	345.467	115.925	115.304	116.062	116.562	118.053	116.575	117.868
1993	365	365	365	365	122.396	127.621	118.843	118.16	117.879
1994	145.504	365	138.6	141.973	116.233	116.393	117.132	116.906	117.279
1995	365	365	365	365	148.258	365	139.882	133.814	131.98
1996	366	366	158.223	125.298	119.755	119.061	122.782	122.651	122.233
1997	365	365	365	365	115.071	124.338	117.059	119.016	119.628
1998	365	365	365	365	131.039	130.181	128.765	126.789	125.263
1999	128.874	365	117.105	118.949	116.158	117.12	116.759	115.7	115.447
2000	366	366	121.44	121.316	116.656	117.399	117.669	117.718	118.378
2001	365	365	365	365	145.599	145.764	133.22	129.333	129.518
2002	365	365	132.973	132.643	119.185	123.326	125.108	127.222	126.407
2003	365	365	365	365	124.031	131.933	122.491	117.948	118.519
2004	366	366	138.454	136.661	126.498	123.294	122.875	121.829	121.089
2005	114.923	117.228	116.285	115.849	117.718	116.826	117.495	117.922	120.308
2006	109.001	111.46	112.468	111.947	115.396	115.878	122.355	123.037	123.418
2007	365	365	365	365	365	365	365	365	365
2008	366	366	125.521	130.152	121.758	127.078	127.247	127.05	128.076
2009	117.658	128.847	113.497	112.129	112.234	109.953	111.657	109.237	110.718
2010	136.907	365	120.223	119.962	120.867	121.825	124.022	120.501	120.957
2011	118.898	365	111.142	110.03	108.726	109.605	111.822	113.198	113.827
2012	366	366	148.465	366	130.448	129.228	124.94	119.69	120.084
2013	365	365	126.674	127.297	123.698	125.353	127.685	127.809	127.833
2014	365	365	365	365	113.433	114.762	114.064	114.474	126.97
2015	365	365	129.942	338.261	120.461	122.238	123.787	124.318	123.664
2016	366	366	366	366	145.836	153.545	140.319	132.383	131.947
2017	365	365	365	365	111.302	111.023	111.574	110.3	112.429
2018	123.69	365	116.165	121.136	112.718	113.281	113.627	113.207	116.892
2019	365	365	365	365	142.423	144.204	131.721	126.28	125.325
2020	366	366	366	366	127.668	366	129.781	127.779	134.048
