Location id	1	2	3	4	5	6	7	8	9
Location latitude	41.9	43.8	44.5	46.3	47.5	49.1	50.6	52.0	53.1
Location longitude	2.7	2.2	2.6	3.7	4.7	5.7	6.8	8.9	10.3
1951	0	0.996	0.988	0.994	0.989	0.992	0.99	0.985	0.992
1952	0	0	0.997	0.997	0.996	0.997	0.997	0.997	0.997
1953	0	0.997	0.997	0.997	0.996	0.996	0.996	0.994	0.996
1954	0	0	0.997	0.997	0.997	0.997	0.997	0.997	0.997
1955	0	0	0.997	0.998	0.997	0.997	0.996	0.997	0.997
1956	0	0	0.997	0.995	0.988	0.995	0.996	0.996	0.996
1957	0	0	0.994	0.997	0.994	0.996	0.992	0.992	0.994
1958	0	0.998	0.997	0.997	0.997	0.998	0.997	0.998	0.997
1959	0	0	0	0.997	0.996	0.997	0.997	0.997	0.805
1960	0	0	0.982	0	0.997	0.997	0.995	0.996	0.997
1961	0	0	0	0	0.997	0.997	0.998	0.997	0.998
1962	0	0	0.997	0.998	0.997	0.997	0.997	0.997	0.997
1963	0	0.997	0.997	0.996	0.996	0.996	0.997	0.997	0.997
1964	0	0	0.998	0.998	0.997	0.997	0.997	0.997	0.998
1965	0	0.94	0.819	0.971	0.996	0.996	0.996	0.997	0.997
1966	0	0	0	0	0.998	0.997	0.997	0.997	0.996
1967	0	0.998	0.997	0.998	0.995	0.994	0.991	0.992	0.991
1968	0	0.998	0.998	0.998	0.997	0.997	0.997	0.997	0.997
1969	0	0	0.963	0.997	0.996	0.996	0.997	0.997	0.997
1970	0	0.997	0.998	0.998	0.997	0.997	0.997	0.997	0.998
1971	0	0	0.949	0.997	0.998	0.997	0.997	0.997	0.995
1972	0	0	0.997	0.997	0.996	0.997	0.996	0.996	0.996
1973	0	0.998	0.997	0.998	0.996	0.997	0.996	0.996	0.996
1974	0	0	0.942	0.996	0.996	0.997	0.996	0.996	0.996
1975	0	0	0.996	0.997	0.996	0.997	0.997	0.997	0.998
1976	0	0.998	0.996	0.997	0.996	0.995	0.994	0.994	0.995
1977	0	0	0.978	0.997	0.996	0.997	0.995	0.993	0.995
1978	0	0	0.998	0.998	0.997	0.996	0.997	0.996	0.996
1979	0	0	0.89	0.997	0.995	0.995	0.996	0.996	0.997
1980	0	0	0.99	0.997	0.997	0.997	0.996	0.996	0.996
1981	0	0.979	0.894	0.98	0.976	0.995	0.989	0.991	0.988
1982	0	0	0.998	0.998	0.997	0.996	0.997	0.995	0.996
1983	0	0	0.997	0.998	0.997	0.998	0.998	0.998	0.998
1984	0	0.997	0.979	0.997	0.997	0.996	0.996	0.996	0.996
1985	0	0	0.997	0.998	0.997	0.997	0.997	0.997	0.997
1986	0	0.997	0.981	0.997	0.996	0.996	0.996	0.997	0.997
1987	0	0	0.997	0.998	0.997	0.997	0.997	0.997	0.997
1988	0	0	0.998	0	0.998	0.998	0.997	0.997	0.997
1989	0	0	0.998	0.997	0.996	0.997	0.996	0.997	0.997
1990	0	0	0	0	0.997	0.998	0.998	0.998	0.998
1991	0	0.998	0.995	0.998	0.99	0.993	0.984	0.986	0.984
1992	0	0	0.996	0.997	0.997	0.997	0.997	0.996	0.995
1993	0	0	0	0	0.997	0.997	0.997	0.996	0.996
1994	0	0	0.896	0.998	0.996	0.997	0.996	0.995	0.993
1995	0	0	0	0	0.998	0	0.997	0.997	0.996
1996	0	0	0.989	0.998	0.997	0.997	0.997	0.997	0.997
1997	0	0	0	0	0.996	0.997	0.994	0.995	0.995
1998	0	0	0	0	0.995	0.995	0.991	0.98	0.986
1999	0	0	0.979	0.998	0.997	0.997	0.997	0.997	0.997
2000	0	0	0.998	0.998	0.997	0.997	0.998	0.997	0.997
