Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	122.125	127.343	365	365	365	365
1952	124.989	366	366	366	366	366
1953	103.595	101.14	115.998	365	365	365
1954	130.253	365	365	365	365	365
1955	124.809	123.182	127.382	365	365	365
1956	130.608	140.738	366	366	366	366
1957	365	365	365	365	365	365
1958	130.334	129.837	131.715	365	365	365
1959	116.69	365	365	365	365	365
1960	130.135	366	366	366	366	366
1961	365	365	365	365	365	365
1962	125.913	126.202	365	365	365	365
1963	117.087	112.575	110.062	107.843	106.377	365
1964	123.311	121.053	120.471	366	366	366
1965	124.122	122.822	365	365	365	365
1966	113.969	123.766	365	365	365	365
1967	130.639	365	365	365	365	365
1968	112.869	113.256	366	366	366	366
1969	125.684	124.767	124.12	123.928	365	365
1970	126.928	124.929	121.665	119.052	117.266	352.45
1971	128.553	365	365	365	365	365
1972	121.777	352.956	366	366	366	366
1973	126.907	141.904	365	365	365	365
1974	122.608	365	365	365	365	365
1975	140.349	365	365	365	365	365
1976	129.556	129.598	366	366	366	366
1977	121.857	140.374	365	365	365	365
1978	125.705	132.329	365	365	365	365
1979	128.698	125.3	123.115	124.451	365	365
1980	127.36	129.558	366	366	366	366
1981	111.796	107.5	138.085	365	365	365
1982	123.125	119.858	131.887	365	365	365
1983	132.534	365	365	365	365	365
1984	125.373	125.234	126.894	366	366	366
1985	126.117	126.469	126.011	365	365	365
1986	124.298	122.626	122.654	365	365	365
1987	127.689	124.414	122.928	365	365	365
1988	129.053	366	366	366	366	366
1989	138.236	365	365	365	365	365
1990	365	365	365	365	365	365
1991	112.814	139.417	365	365	365	365
1992	118.634	142.771	366	366	366	366
1993	117.454	122.256	365	365	365	365
1994	116.261	116.17	365	365	365	365
1995	137.217	365	365	365	365	365
1996	119.112	115.168	113.42	112.881	113.45	366
1997	117.963	131.933	137.459	365	365	365
1998	127.323	365	365	365	365	365
1999	114.885	119.191	365	365	365	365
2000	119.448	129.509	366	366	366	366
