Location id	1	2	3	4	5
Location latitude	41.9	41.9	41.9	41.9	41.9
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.998	0.998	0.997	0.996	0.994
1952	0.998	0.998	0.998	0.997	0.997
1953	0.998	0.998	0.997	0.997	0.996
1954	0.997	0.998	0.997	0.996	0.994
1955	0.998	0.998	0.998	0.998	0.997
1956	0.998	0.997	0.997	0.996	0.993
1957	0.998	0.998	0.998	0.997	0.997
1958	0.998	0.998	0.998	0.997	0.997
1959	0.998	0.998	0.998	0.998	0.998
1960	0.998	0.997	0.995	0.989	0.969
1961	0.998	0.998	0.998	0.997	0.997
1962	0.998	0.998	0.998	0.998	0.997
1963	0.998	0.997	0.995	0.99	0.979
1964	0.997	0.996	0.992	0.972	0.888
1965	0.998	0.998	0.997	0.997	0.996
1966	0.998	0.998	0.998	0.998	0.997
1967	0.998	0.998	0.997	0.996	0.993
1968	0.998	0.997	0.996	0.992	0.983
1969	0.964	0.964	0.964	0.962	0.96
1970	0.998	0.998	0.997	0.997	0.996
1971	0.998	0.997	0.996	0.993	0.986
1972	0.9	0.9	0.81	0.9	0.899
1973	0.997	0.998	0.998	0.997	0.897
1974	0.998	0.998	0.998	0.997	0.997
1975	0.998	0.998	0.997	0.897	0.894
1976	0.998	0.998	0.998	0.997	0.997
1977	0.96	0.96	0.96	0.959	0.956
1978	0.998	0.998	0.997	0.997	0.996
1979	0.998	0.998	0.998	0.898	0.997
1980	0.998	0.998	0.998	0.997	0.996
1981	0.998	0.998	0.997	0.996	0.993
1982	0.983	0.983	0.983	0.983	0.982
1983	0.998	0.997	0.996	0.993	0.984
1984	0.998	0.998	0.998	0.997	0.996
1985	0.998	0.997	0.996	0.992	0.877
1986	0.998	0.898	0.997	0.996	0.993
1987	0.998	0.998	0.997	0.995	0.992
1988	0.997	0.998	0.998	0.998	0.997
1989	0.998	0.998	0.998	0.997	0.996
1990	0.998	0.998	0.998	0.998	0.996
1991	0.998	0.998	0.997	0.995	0.985
1992	0.998	0.998	0.998	0.997	0.997
1993	0.997	0.998	0.998	0.997	0.997
1994	0.998	0.998	0.998	0.898	0.997
1995	0.998	0.998	0.997	0.998	0.998
1996	0.998	0.998	0.998	0.998	0.897
1997	0.998	0.998	0.998	0.998	0.998
1998	0.998	0.998	0.998	0.997	0.995
1999	0.998	0.998	0.997	0.997	0.996
2000	0.998	0.998	0.997	0.997	0.996
