Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	329	359	-999	365	365	365
1952	293	297	303	310	360	-999
1953	364	-999	-999	365	298	365
1954	307	315	339	-999	-999	-999
1955	360	-999	362	-999	-999	-999
1956	325	332	337	359	-999	366
1957	338	343	347	318	352	365
1958	316	333	363	-999	365	365
1959	349	318	325	326	365	365
1960	304	315	334	352	-999	-999
1961	282	266	265	268	324	365
1962	298	303	304	300	301	309
1963	317	337	356	-999	-999	365
1964	302	308	339	-999	-999	366
1965	301	302	317	306	310	343
1966	314	325	330	356	-999	365
1967	332	327	333	352	-999	365
1968	309	317	336	330	343	365
1969	-999	-999	365	365	365	365
1970	314	329	350	-999	-999	-999
1971	298	299	317	360	-999	-999
1972	302	296	298	295	289	326
1973	352	365	365	365	-999	-999
1974	301	294	283	282	292	291
1975	-999	-999	-999	-999	365	365
1976	342	354	-999	-999	-999	366
1977	308	320	317	328	356	-999
1978	299	300	303	318	-999	365
1979	304	316	331	364	-999	365
1980	305	306	312	347	366	366
1981	290	294	308	321	362	365
1982	347	359	363	-999	365	365
1983	327	323	334	322	-999	365
1984	297	297	300	306	339	-999
1985	306	297	297	314	-999	-999
1986	317	334	340	345	352	-999
1987	318	314	297	291	290	297
1988	311	326	348	-999	-999	-999
1989	316	311	310	330	362	-999
1990	287	285	289	298	363	-999
1991	343	338	322	300	297	-999
1992	338	350	359	-999	-999	-999
1993	285	290	297	305	340	360
1994	329	306	308	299	307	-999
1995	355	359	-999	-999	365	365
1996	302	299	303	319	356	-999
1997	353	-999	-999	365	-999	365
1998	292	295	297	303	344	364
1999	306	301	322	349	-999	365
2000	291	294	297	307	318	-999
