Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	155.215	147.096	139.288	130.739	123.837	117.792
1952	133.786	131.068	127.683	125.636	125.927	124.807
1953	145.986	139.343	125.973	116.647	108.897	105.414
1954	155.896	149.922	144.199	138.426	130.331	128.02
1955	164.497	154.471	145.973	136.234	131.2	126.082
1956	158.816	154.072	147.35	139.031	132.302	126.95
1957	156.534	144.511	134.445	119.933	117.626	132.057
1958	152.79	149.498	146.759	142.454	137.268	132.97
1959	135.661	121.764	107.577	104.118	111.717	108.891
1960	149.107	143.848	137.876	130.955	123.463	117.524
1961	124.815	119.02	114.849	111.057	120.512	123.784
1962	160.275	147.173	141.764	136.962	131.089	125.285
1963	150.746	143.461	136.116	129.602	121.395	113.308
1964	144.635	138.332	133.817	131.454	130.126	128.329
1965	156.516	148.49	137.376	127.842	118.995	112.705
1966	143.113	137.375	131.574	129.398	126.121	124.937
1967	153.077	145.889	136.314	129.095	125.502	121.815
1968	145.796	131.219	127.088	124.413	121.571	117.974
1969	155.535	148.08	143.245	138.637	135.417	132.073
1970	156.236	150.164	146.137	143.466	139.479	134.244
1971	151.048	144.257	137.754	131.84	124.862	120.953
1972	155.187	146.99	136.892	124.107	111.96	108.654
1973	160.687	155.179	147.846	139.272	129.801	123.009
1974	151.559	139.928	131.111	120.4	111.487	107.566
1975	163.972	156.793	141.577	133.063	135.235	133.829
1976	156.689	149.287	142.654	135.469	131.878	128.755
1977	155.454	143.758	135.367	128.566	122.907	125.366
1978	156.954	150.771	144.441	138.54	133.746	126.314
1979	157.831	153.762	149.812	144.384	137.961	130.844
1980	163.211	158.037	152.683	146.174	138.108	130.606
1981	145.729	139.724	132.643	125.02	104.154	103.089
1982	161.586	157.509	150.189	139.982	130.227	122.088
1983	150.626	141.062	134.407	128.509	127.258	128.493
1984	154.755	150.612	147.032	141.615	136.003	130.605
1985	153.577	150.033	144.517	138.564	132.416	126.299
1986	153.173	146.562	142.125	137.73	132.181	125.771
1987	164.08	154.506	143.437	131.381	124.749	120.837
1988	150.192	146.317	142.094	136.294	130.352	125.121
1989	146.293	140.198	134.145	127.52	125.955	123.882
1990	137.386	132.448	127.519	124.875	129.676	133.559
1991	166.305	152.413	140.439	129.344	116.587	127.393
1992	157.521	152.158	144.002	131.544	121.465	121.61
1993	144.58	141.494	135.691	127.927	120.514	115.595
1994	146.455	141.137	136.035	130.728	123.923	115.965
1995	160.101	155.795	150.48	143.057	134.494	128.426
1996	161.211	155.397	149.958	143.287	137.88	133.27
1997	161.574	155.094	146.931	138.068	131.837	132.55
1998	145.421	135.461	128.038	124.337	121.944	116.948
1999	147.69	139.708	131.96	127.187	122.687	119.473
2000	142.478	137.812	134.299	130.346	125.603	121.216
