Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	0.995	0.264	0.997	0.628	0.998	0.81	0.999	0.895	0.999	0.937
1952	0.993	0	0.996	0.72	0.998	0.826	0.999	0.902	0.999	0.95
1953	0.995	0.83	0.997	0.888	0.998	0.93	0.999	0.956	0.999	0.973
1954	0.993	0.248	0.995	0.659	0.997	0.764	0.998	0.836	0.999	0.886
1955	0.996	0.968	0.998	0.984	0.999	0.991	0.999	0.995	1	0.997
1956	0.957	0	0.973	0	0.985	0	0.991	0	0.995	0
1957	0.996	0.757	0.998	0.865	0.999	0.916	0.999	0.945	0.999	0.964
1958	0.996	0.916	0.998	0.96	0.999	0.978	0.999	0.99	1	0.994
1959	0.997	0.978	0.998	0.987	0.999	0.992	0.999	0.995	1	0.997
1960	0.997	0.963	0.998	0.979	0.999	0.987	0.999	0.992	1	0.995
1961	0.998	0.989	0.999	0.995	0.999	0.997	1	0.999	1	0.999
1962	0.996	0.69	0.998	0.82	0.999	0.893	0.999	0.936	1	0.962
1963	0.989	0	0.993	0	0.996	0.475	0.998	0.729	0.999	0.819
1964	0.996	0.942	0.997	0.964	0.999	0.978	0.999	0.987	0.999	0.992
1965	0.993	0	0.996	0	0.998	0.037	0.999	0.409	0.999	0.709
1966	0.995	0	0.997	0.092	0.998	0.555	0.999	0.676	0.999	0.766
1967	0.996	0.406	0.997	0.779	0.998	0.851	0.999	0.898	0.999	0.931
1968	0.992	0	0.995	0	0.997	0	0.998	0	0.999	0
1969	0.992	0	0.995	0	0.997	0	0.998	0	0.999	0.791
1970	0.991	0	0.995	0	0.997	0	0.998	0.546	0.999	0.836
1971	0.993	0	0.996	0	0.997	0.568	0.998	0.74	0.999	0.85
1972	0.997	0.965	0.998	0.981	0.999	0.99	0.999	0.994	1	0.997
1973	0.995	0.863	0.997	0.93	0.998	0.963	0.999	0.979	1	0.989
1974	0.997	0.859	0.998	0.913	0.999	0.944	0.999	0.964	1	0.977
1975	0.997	0.901	0.999	0.954	0.999	0.983	1	0.993	1	0.997
1976	0.995	0.797	0.997	0.888	0.998	0.928	0.999	0.954	0.999	0.977
1977	0.997	0	0.998	0.674	0.999	0.903	0.999	0.952	1	0.993
1978	0.995	0.804	0.997	0.876	0.998	0.93	0.999	0.955	1	0.974
1979	0.993	0	0.996	0	0.997	0.598	0.998	0.725	0.999	0.813
1980	0.997	0.978	0.998	0.988	0.999	0.993	0.999	0.996	1	0.997
1981	0.995	0.861	0.997	0.916	0.998	0.947	0.999	0.967	0.999	0.979
1982	0.997	0.944	0.998	0.969	0.999	0.983	0.999	0.99	1	0.995
1983	0.996	0.969	0.998	0.985	0.999	0.992	0.999	0.995	1	0.997
1984	0.996	0.935	0.998	0.965	0.999	0.98	0.999	0.989	1	0.994
1985	0.981	0	0.988	0	0.993	0	0.995	0	0.997	0
1986	0.982	0	0.989	0	0.993	0	0.996	0	0.998	0
1987	0.988	0	0.992	0	0.995	0	0.997	0	0.998	0.103
1988	0.996	0	0.998	0.734	0.999	0.899	0.999	0.956	1	0.986
1989	0.997	0.925	0.999	0.973	0.999	0.989	1	0.995	1	0.998
1990	0.997	0.969	0.999	0.983	0.999	0.992	1	0.996	1	0.998
1991	0.993	0	0.996	0.678	0.997	0.824	0.998	0.892	0.999	0.939
1992	0.996	0.952	0.998	0.977	0.999	0.988	0.999	0.994	1	0.996
1993	0.996	0.927	0.998	0.967	0.999	0.983	0.999	0.99	1	0.994
1994	0.997	0.925	0.998	0.957	0.999	0.978	0.999	0.989	1	0.994
1995	0.997	0.929	0.998	0.973	0.999	0.991	1	0.996	1	0.997
1996	0.996	0.942	0.998	0.969	0.999	0.984	0.999	0.992	1	0.996
1997	0.995	0.845	0.997	0.902	0.998	0.936	0.999	0.959	0.999	0.973
1998	0.997	0.57	0.998	0.822	0.999	0.928	0.999	0.97	1	0.987
1999	0.995	0	0.997	0.703	0.998	0.843	0.999	0.918	0.999	0.955
2000	0.996	0.939	0.998	0.96	0.999	0.976	0.999	0.985	1	0.991
