Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	114.115	113.445	112.788	113.495	112.881
1952	115.608	116.669	118.562	119.519	120.399
1953	115.237	115.004	114.732	114.753	114.386
1954	116.811	117.238	118.193	120.658	124.745
1955	115.51	115.365	116.839	117.356	119.73
1956	120.927	124.994	127.625	129.254	132.035
1957	112.229	110.616	108.924	107.243	106.12
1958	116.357	116.602	117.466	117.528	119.525
1959	111.167	108.684	106.318	104.676	103.828
1960	112.501	110.955	109.374	108.047	107.446
1961	109.268	106.294	103.92	102.845	101.95
1962	116.572	116.896	118.873	120.952	124.242
1963	119.607	121.185	122.907	124.88	126.488
1964	115.916	116.508	118.766	119.503	120.659
1965	116.752	117.253	117.669	119.792	121.54
1966	113.173	111.911	110.901	109.458	108.717
1967	113.126	111.717	110.805	110.77	109.934
1968	114.84	114.281	113.713	113.164	112.869
1969	117.479	118.286	119.037	118.903	118.672
1970	118.548	120.065	121.36	124.005	124.925
1971	115.081	114.691	116.637	116.933	118.932
1972	113.619	112.454	111.203	109.693	108.054
1973	119.491	121.008	122.324	124.424	127.386
1974	111.402	109.19	107.834	106.498	105.211
1975	114.796	114.338	114.626	115.969	119.049
1976	116.656	116.979	118.072	118.268	118.374
1977	113.528	112.438	111.402	110.297	108.901
1978	117.195	117.888	119.727	123.559	126.823
1979	118.121	119.377	120.574	122.758	125.605
1980	115.71	115.565	115.347	116.118	116.853
1981	113.791	112.751	111.609	111.005	109.661
1982	115.725	115.745	115.719	118.338	121.32
1983	116.595	116.999	118.018	119.576	124.879
1984	118.129	119.163	120.172	124.974	129.519
1985	118.596	119.861	122.186	125.458	129.11
1986	121.937	124.588	127.757	130.928	135.048
1987	120.085	121.623	123.747	127.225	128.662
1988	114.631	113.933	113.81	116.606	117.834
1989	112.728	111.15	109.455	110.784	109.99
1990	112.351	110.943	111.036	111.897	112.062
1991	116.358	116.588	116.702	117.52	118.105
1992	116.096	116.169	116.202	116.733	117.227
1993	114.342	113.74	113.156	112.558	115.039
1994	114.273	113.581	113.681	113.919	115.679
1995	114.822	114.002	115.145	115.714	119.751
1996	117.592	118.254	121.087	121.651	122.204
1997	113.366	112.142	110.689	109.068	109.239
1998	115.174	114.905	115.468	116.141	116.727
1999	115.774	115.771	115.698	115.881	116.152
2000	116.228	116.046	115.82	116.626	116.342
