Location id	1	2	3	4	5
Location latitude	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	289	289	290	291	292
1952	284	283	282	281	280
1953	289	290	291	293	294
1954	286	286	286	286	286
1955	288	288	289	289	290
1956	288	288	288	289	289
1957	285	285	284	283	282
1958	290	292	293	295	296
1959	291	294	296	299	301
1960	286	286	285	285	284
1961	294	298	302	306	310
1962	289	290	291	292	293
1963	286	285	285	284	284
1964	290	291	292	293	294
1965	285	285	284	284	283
1966	291	293	295	298	300
1967	287	287	287	287	288
1968	287	287	287	287	287
1969	288	289	290	290	291
1970	289	290	291	292	293
1971	287	287	287	287	287
1972	284	283	281	279	278
1973	288	289	290	291	291
1974	284	283	282	281	280
1975	287	287	287	287	287
1976	287	287	287	287	287
1977	285	284	283	282	281
1978	285	284	283	281	280
1979	288	289	289	290	291
1980	287	287	288	288	288
1981	287	287	287	287	287
1982	288	289	289	290	291
1983	288	289	289	290	291
1984	285	284	283	282	281
1985	289	291	292	294	295
1986	286	285	285	284	283
1987	290	292	294	295	297
1988	287	287	286	286	286
1989	286	286	286	285	285
1990	286	285	284	284	283
1991	290	291	292	293	294
1992	286	286	286	285	285
1993	285	283	282	281	280
1994	285	284	283	282	282
1995	284	283	281	279	278
1996	283	281	279	277	276
1997	288	289	290	290	291
1998	284	283	282	282	281
1999	289	290	291	291	292
2000	287	287	287	287	287
