Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	123.216	119.022	115.129	113.132	110.927	108.87
1952	122.05	118.045	117.073	116.952	117.136	123.593
1953	120.332	116.534	112.647	108.87	106.045	103.859
1954	130.814	127.074	125.393	127.941	127.81	126.356
1955	132.131	128.431	125.72	123.465	123.001	126.978
1956	135.254	133.32	131.002	130.279	127.86	127.594
1957	118.264	115.067	110.887	109.482	110.915	123.03
1958	131.206	128.272	126.063	125.087	122.632	122.48
1959	117.511	113.88	109.742	106.145	104.313	104.51
1960	124.997	120.211	115.542	111.414	109.512	111.111
1961	114.913	112.733	110.619	110.078	109.435	110.124
1962	125.475	121.619	117.757	116.24	115.443	118.283
1963	134.555	130.61	127.72	124.788	121.349	117.989
1964	128.173	125.114	122.684	120.522	123.462	123.523
1965	127.154	122.97	120.599	119.996	121.373	122.317
1966	124.803	121.393	118.25	115.823	113.893	112.336
1967	118.108	113.103	108.463	104.566	102.562	102.587
1968	121.204	117.529	113.951	112.075	110.098	111.247
1969	134.18	131.087	127.407	123.875	121.94	119.899
1970	136.787	133.289	130.578	128.158	125.519	125.175
1971	125.01	123.258	118.779	117.874	114.364	117.903
1972	124.856	122.941	120.123	116.771	113.351	114.158
1973	124.687	121.307	119.305	118.754	118.109	117.631
1974	116.093	111.387	108.168	108.233	105.336	105.775
1975	123.466	119.874	116.941	118.438	118.97	129.085
1976	130.007	126.516	123.38	121.817	120.145	118.819
1977	123.409	119.39	115.359	111.418	109.482	112.736
1978	128.603	125.857	125.211	123.028	121.518	119.77
1979	135.95	132.451	131.073	129.365	127.237	125.993
1980	131.499	126.863	122.844	120.269	119.729	118.248
1981	126.406	123.83	119.803	116.699	114.152	113.413
1982	128.865	123.854	119.628	117.532	116.015	114.539
1983	124.646	121.781	121.021	118.623	116.859	119.557
1984	130.108	126.172	124.458	124.642	122.911	121.34
1985	133.337	129.724	126.971	123.752	120.618	122.539
1986	133.012	129.859	128.095	125.306	123.228	123.111
1987	137.036	132.785	128.844	126.98	125.205	125.55
1988	124.062	120.328	116.72	115.3	120.742	124.413
1989	117.604	112.829	109.404	105.997	103.576	110.847
1990	113.774	111.256	109.36	108.14	109.352	107.859
1991	128.089	122.978	119.148	117.483	117.261	115.194
1992	123.456	118.89	115.717	112.533	109.277	108.273
1993	121.545	118.459	116.111	114.604	115.291	119.451
1994	124.479	120.146	116.729	114.116	110.918	109.274
1995	123.515	120.925	119.76	119.284	118.103	124.716
1996	138.108	133.735	129.179	124.702	123.621	121.448
1997	125.826	121.794	118.505	115.981	115.087	113.008
1998	119.559	115.65	112.819	110.813	110.642	110.113
1999	123.184	118.702	115.386	112.392	111.296	110.295
2000	120.956	118.215	115.931	113.625	112.065	110.978
