Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.998	0.999	0.998	0.998	0.998
1952	0.998	0.999	0.998	0.998	0.998
1953	0.825	0.643	0.555	0.464	0.419
1954	0.998	0.999	0.998	0.998	0.998
1955	0.998	0.934	0.761	0.6	0
1956	0.998	0.998	0.998	0.998	0
1957	0.998	0.997	0.996	0.997	0.996
1958	0.998	0.998	0.998	0.998	0.998
1959	0.761	0.6	0.975	0.998	0.998
1960	0.998	0.998	0.998	0.999	0.998
1961	0.998	0.998	0.998	0.998	0.998
1962	0.998	0.998	0.998	0.998	0.998
1963	0.998	0.998	0.998	0.998	0.998
1964	0.998	0.998	0.998	0.998	0.998
1965	0.998	0.998	0.998	0.998	0.998
1966	0.998	0.998	0.998	0.998	0.998
1967	0.998	0.998	0.998	0.998	0.998
1968	0.998	0.998	0.998	0.998	0.998
1969	0.994	0.878	0.51	0.254	0.158
1970	0.998	0.998	0.998	0.998	0.998
1971	0.999	0.998	0.999	0.998	0.998
1972	0.998	0.998	0.998	0.998	0.998
1973	0.989	0.967	0.934	0.918	0.899
1974	0.998	0.998	0.998	0.998	0.998
1975	0.795	0.643	0.464	0.464	0
1976	0.995	0.991	0.985	0.985	0.985
1977	0.998	0.998	0.998	0.998	0.998
1978	0.998	0.998	0.998	0.998	0.998
1979	0.998	0.998	0.998	0.998	0.998
1980	0.998	0.998	0.998	0.998	0.998
1981	0.998	0.998	0.998	0.998	0.998
1982	0.989	0.98	0.98	0.98	0.967
1983	0.998	0.998	0.998	0.998	0.991
1984	0.998	0.998	0.998	0.998	0.998
1985	0.998	0.998	0.998	0.998	0.998
1986	0.998	0.998	0.998	0.998	0.947
1987	0.998	0.998	0.998	0.998	0.998
1988	0.998	0.998	0.998	0.998	0.998
1989	0.998	0.998	0.998	0.998	0.998
1990	0.998	0.998	0.999	0.998	0.998
1991	0.998	0.991	0.991	0.997	0.996
1992	0.998	0.997	0.998	0.998	0.998
1993	0.998	0.998	0.998	0.998	0.998
1994	0.998	0.998	0.998	0.998	0.998
1995	0.98	0.918	0.761	0.555	0
1996	0.998	0.998	0.998	0.998	0.998
1997	0.998	0.98	0.918	0	0
1998	0.998	0.998	0.998	0.998	0.998
1999	0.998	0.998	0.998	0.998	0.998
2000	0.998	0.998	0.998	0.998	0.998
