Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	152.646	154.281	155.215	155.169	155.335
1952	141.59	135.715	133.786	132.177	129.807
1953	151.785	149.72	145.986	142.46	139.396
1954	153.078	154.742	155.896	156.668	157.479
1955	155.994	160.325	164.497	166.593	170.578
1956	156.112	158.044	158.816	158.268	156.221
1957	157.19	157.928	156.534	155.13	152.584
1958	153.073	152.984	152.79	152.946	153.205
1959	144.73	141.951	135.661	121.463	114.715
1960	153.499	152.115	149.107	146.321	142.608
1961	141.557	134.822	124.815	118.544	117.079
1962	152.651	156.25	160.275	163.307	165.713
1963	151.732	150.978	150.746	150.364	150.165
1964	147.19	144.91	144.635	144.939	145.33
1965	154.645	156.625	156.516	155.979	156.242
1966	149.102	146.267	143.113	139.949	141.942
1967	154.636	155.254	153.077	148.765	142.842
1968	148.861	146.339	145.796	145.35	136.077
1969	153.139	153.702	155.535	157.911	158.515
1970	154.516	155.375	156.236	157.52	158.237
1971	151.89	151.735	151.048	149.433	147.538
1972	154.758	156.046	155.187	153.987	149.729
1973	155.959	159.387	160.687	160.954	159.869
1974	153.633	152.966	151.559	146.864	141.538
1975	156.037	160.837	163.972	163.751	162.245
1976	154.389	155.441	156.689	158.042	157.873
1977	154.214	156.3	155.454	152.756	147.451
1978	157.123	157.994	156.954	154.973	154.726
1979	159.431	159.281	157.831	156.309	155.226
1980	160.07	162.406	163.211	164.323	165.224
1981	152.769	150.756	145.729	141.299	138.114
1982	158.868	161.146	161.586	161.348	159.982
1983	149.445	149.689	150.626	150.682	149.909
1984	155.255	155.448	154.755	154.238	153.883
1985	153.968	154.041	153.577	152.832	151.735
1986	151.974	152.288	153.173	159.068	159.639
1987	157.123	161.781	164.08	167.343	173.159
1988	150.831	150.405	150.192	150.129	149.723
1989	149.81	148.39	146.293	144.555	143.029
1990	149.947	144.873	137.386	133.498	130.812
1991	162.028	165.927	166.305	163.275	160.83
1992	156.177	157.825	157.521	155.494	153.353
1993	144.516	144.809	144.58	142.853	140.866
1994	148.288	147.989	146.455	144.178	142.521
1995	155.767	158.672	160.101	163.75	168.178
1996	157.141	159.76	161.211	162.938	164.501
1997	157.252	160.471	161.574	162.211	163.43
1998	150.455	147.847	145.421	137.27	137.043
1999	152.066	150.319	147.69	144.952	143.31
2000	145.269	143.759	142.478	138.56	136.121
