Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	167.162	168.799	169.738	169.706	169.904
1952	156.505	152.765	151.758	150.953	148.519
1953	166.321	164.571	162.006	159.709	157.651
1954	167.593	169.258	170.417	171.202	172.038
1955	170.574	175.291	179.603	182.729	185.194
1956	170.634	172.619	173.698	174.002	173.13
1957	171.705	172.443	171.075	169.854	167.709
1958	167.603	167.618	167.998	169.247	170.878
1959	159.442	156.786	150.685	140.182	133.852
1960	168.013	166.63	163.628	160.922	158.233
1961	157.738	153.789	145.693	141.592	143.431
1962	167.275	170.816	174.956	179.249	186.58
1963	166.247	165.497	165.279	164.951	164.921
1964	161.705	159.424	159.148	159.452	159.843
1965	169.16	171.142	171.037	170.509	170.794
1966	163.675	161.251	159.029	156.833	159.895
1967	169.177	169.984	168.74	166.308	157.675
1968	163.4	160.877	160.348	159.949	159.081
1969	167.719	168.876	171.106	172.43	173.036
1970	169.032	169.893	170.763	172.078	172.892
1971	166.409	166.273	165.659	164.294	162.902
1972	169.277	170.578	169.767	168.752	166.91
1973	170.481	173.94	175.414	176.333	176.354
1974	168.196	168.005	168.667	167.916	166.73
1975	170.554	175.353	178.493	178.283	176.794
1976	168.909	169.969	171.215	172.586	172.469
1977	168.735	170.834	170.171	168.291	166.94
1978	171.645	172.547	171.655	170.239	171.106
1979	173.947	173.804	172.384	170.961	170.173
1980	174.585	176.928	177.757	179.067	180.66
1981	167.286	165.277	160.347	155.965	152.831
1982	173.394	175.735	176.532	177.398	177.292
1983	164.013	164.271	165.243	165.681	166.287
1984	169.79	170.098	170.081	171.378	173.045
1985	168.552	169.307	171.397	174.648	176.225
1986	166.568	167.741	171.04	173.662	174.396
1987	171.672	176.646	180.373	184.584	188.776
1988	165.353	164.934	164.751	164.799	164.729
1989	164.558	163.638	163.16	164.826	166.206
1990	164.47	160.765	155.53	153.31	152.028
1991	176.554	180.521	181.231	179.619	179.104
1992	170.693	172.346	172.065	170.129	167.889
1993	159.121	159.431	159.24	157.572	155.673
1994	163.414	164.08	164.452	164.634	168.025
1995	170.308	173.332	175.236	179.277	183.714
1996	171.665	174.431	176.754	180.6	185.932
1997	171.776	175.051	176.488	178.167	180.917
1998	164.977	162.366	159.943	155.848	156.057
1999	166.586	164.861	162.27	159.731	158.37
2000	160.106	158.9	158.194	156.602	155.367
