Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	118.439	117.51	116.607	115.827	115.852
1952	118.045	116.808	115.607	115.101	117.102
1953	117.165	115.72	114.017	112.64	111.122
1954	122.344	123.339	124.987	126.549	130.856
1955	123.222	124.579	125.763	127.546	130.007
1956	125.652	127.598	129.194	132.801	138.097
1957	115.648	113.305	111.719	110.059	110.467
1958	121.964	124.332	125.782	128.451	129.553
1959	115.638	113.555	111.373	108.68	106.641
1960	119.203	118.417	117.524	116.544	115.465
1961	114.019	111.428	109.424	109.165	107.383
1962	119.223	118.586	117.869	118.916	120.051
1963	124.737	126.922	128.598	130.467	132.413
1964	121.158	121.376	121.971	123.362	124.531
1965	120.612	120.778	120.881	121.673	124.166
1966	120.019	119.748	119.361	118.88	119.125
1967	115.643	113.011	110.081	107.261	104.777
1968	117.805	116.53	115.3	114.185	113.477
1969	123.903	126.548	129.183	130.396	131.317
1970	125.705	127.965	130.811	133.878	136.146
1971	118.897	118.074	117.818	119.739	118.498
1972	119.994	119.597	119.08	120.673	120.315
1973	119.379	118.959	118.525	119.959	122.242
1974	114.577	111.678	108.82	106.675	103.263
1975	118.129	117.066	116.885	116.775	123.875
1976	122.611	123.551	124.439	125.269	127.721
1977	118.728	117.959	117.091	116.2	115.395
1978	120.899	121.149	122.712	124.658	126.213
1979	124.991	127.698	130.333	134.256	136.16
1980	122.352	123.327	124.385	126.262	128.941
1981	119.132	118.467	119.003	120.119	120.325
1982	120.807	121.154	121.513	121.874	123.372
1983	118.766	117.974	117.997	120.278	121.358
1984	122.122	122.899	123.598	124.946	130.747
1985	124.114	126.387	127.783	129.092	130.864
1986	124.232	125.775	127.114	131.136	132.664
1987	125.4	127.832	130.006	132.625	135.718
1988	119.335	118.732	118.047	118.122	121.486
1989	115.266	112.777	110.151	107.125	106.147
1990	113.217	110.021	107.217	105.784	106.317
1991	120.443	120.476	120.397	121.11	122.323
1992	118.563	117.64	116.738	115.903	116.092
1993	118.211	117.435	116.751	116.142	116.119
1994	119.181	118.674	118.164	117.666	117.853
1995	118.134	116.988	117.02	118.187	118.494
1996	125.772	128.579	131.657	134.215	136.972
1997	119.412	118.962	119.681	119.098	119.178
1998	116.681	115.066	113.508	112.014	112.908
1999	118.294	117.39	116.48	116.578	115.627
2000	117.899	116.863	115.809	115.802	114.641
