Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.991	0.982	0.953	0.858	0.55
1952	0.993	0.987	0.959	0.817	0.485
1953	0.981	0.926	0.656	0	0
1954	0.978	0.937	0.814	0.463	0
1955	0.962	0.83	0.233	0	0
1956	0.879	0.141	0	0	0
1957	0.994	0.99	0.973	0.869	0.224
1958	0.978	0.915	0.612	0	0
1959	0.99	0.974	0.896	0.605	0.073
1960	0.991	0.986	0.972	0.942	0.872
1961	0.991	0.976	0.919	0.752	0.284
1962	0.988	0.972	0.92	0.76	0.238
1963	0.955	0.837	0.39	0	0
1964	0.987	0.975	0.943	0.861	0.634
1965	0.989	0.978	0.942	0.841	0.621
1966	0.979	0.916	0.635	0	0
1967	0.995	0.992	0.983	0.938	0.716
1968	0.984	0.946	0.77	0.076	0
1969	0.981	0.953	0.864	0.549	0
1970	0.969	0.898	0.637	0	0
1971	0.983	0.94	0.762	0.121	0
1972	0.988	0.97	0.907	0.74	0.224
1973	0.994	0.991	0.983	0.958	0.876
1974	0.994	0.991	0.977	0.933	0.781
1975	0.994	0.991	0.982	0.954	0.917
1976	0.987	0.97	0.917	0.741	0.317
1977	0.991	0.98	0.936	0.733	0
1978	0.961	0.766	0	0	0
1979	0.97	0.87	0.296	0	0
1980	0.988	0.976	0.941	0.846	0.567
1981	0.989	0.974	0.919	0.71	0
1982	0.981	0.945	0.805	0.259	0
1983	0.987	0.964	0.886	0.694	0.203
1984	0.99	0.985	0.974	0.95	0.916
1985	0.966	0.884	0.573	0	0
1986	0.866	0	0	0	0
1987	0.949	0.751	0	0	0
1988	0.993	0.987	0.955	0.804	0.483
1989	0.995	0.994	0.988	0.967	0.895
1990	0.995	0.992	0.973	0.867	0.444
1991	0.987	0.972	0.919	0.721	0
1992	0.993	0.989	0.976	0.902	0.442
1993	0.989	0.979	0.952	0.88	0.703
1994	0.983	0.941	0.756	0.199	0
1995	0.992	0.985	0.962	0.888	0.656
1996	0.974	0.931	0.808	0.455	0
1997	0.98	0.92	0.619	0	0
1998	0.993	0.986	0.967	0.913	0.775
1999	0.991	0.984	0.967	0.922	0.746
2000	0.994	0.992	0.987	0.975	0.933
