Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.99	0.981	0.948	0.792	0
1952	0.992	0.987	0.968	0.875	0
1953	0.981	0.929	0	0	0
1954	0.977	0.939	0.826	0	0
1955	0.964	0.85	0	0	0
1956	0.889	0	0	0	0
1957	0.994	0.989	0.974	0.891	0
1958	0.979	0.926	0	0	0
1959	0.099	0.097	0.09	0	0
1960	0.991	0.985	0.972	0.944	0.876
1961	0.99	0.976	0.92	0.756	0
1962	0.987	0.974	0.929	0.799	0
1963	0.956	0.845	0	0	0
1964	0.986	0.975	0.945	0.866	0
1965	0.989	0.979	0.948	0.862	0
1966	0.979	0.921	0	0	0
1967	0.994	0.991	0.981	0.914	0.399
1968	0.984	0.946	0.773	0	0
1969	0.982	0.956	0.879	0	0
1970	0.969	0.9	0	0	0
1971	0.982	0.942	0.776	0	0
1972	0.987	0.969	0.908	0.665	0
1973	0.993	0.991	0.984	0.957	0.83
1974	0.994	0.989	0.976	0.924	0.711
1975	0.993	0.99	0.984	0.965	0.938
1976	0.987	0.971	0.924	0	0
1977	0.99	0.982	0.947	0.726	0
1978	0.963	0.793	0	0	0
1979	0.969	0.87	0	0	0
1980	0.987	0.975	0.942	0.848	0
1981	0.987	0.975	0.928	0.688	0
1982	0.98	0.944	0.806	0	0
1983	0.986	0.966	0.897	0	0
1984	0.99	0.984	0.974	0.947	0.866
1985	0.966	0.885	0	0	0
1986	0.881	0	0	0	0
1987	0.95	0.76	0	0	0
1988	0.992	0.988	0.971	0.898	0
1989	0.995	0.993	0.988	0.972	0.917
1990	0.995	0.992	0.981	0.929	0
1991	0.987	0.973	0.934	0	0
1992	0.992	0.989	0.98	0.949	0.607
1993	0.988	0.979	0.952	0.86	0.417
1994	0.983	0.945	0.778	0	0
1995	0.992	0.985	0.965	0.883	0
1996	0.974	0.933	0.817	0	0
1997	0.979	0.92	0	0	0
1998	0.992	0.982	0.908	0.117	0
1999	0.99	0.984	0.969	0.934	0.753
2000	0.993	0.992	0.986	0.973	0.924
