Location id	1	2	3	4	5
Location latitude	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0
1951	0.991	0.982	0.949	0.793	0.02
1952	0.993	0.988	0.969	0.875	0
1953	0.982	0.93	0.682	0	0
1954	0.979	0.941	0.827	0.432	0
1955	0.965	0.852	0.11	0	0
1956	0.89	0	0	0	0
1957	0.995	0.991	0.976	0.892	0
1958	0.98	0.927	0.675	0	0
1959	0.99	0.974	0.898	0.593	0
1960	0.992	0.986	0.974	0.945	0.877
1961	0.992	0.977	0.921	0.757	0
1962	0.989	0.975	0.93	0.8	0
1963	0.957	0.846	0	0	0
1964	0.988	0.976	0.946	0.867	0.437
1965	0.99	0.979	0.949	0.864	0
1966	0.98	0.923	0.664	0	0
1967	0.995	0.993	0.982	0.915	0.444
1968	0.985	0.947	0.774	0	0
1969	0.983	0.957	0.88	0	0
1970	0.97	0.902	0.59	0	0
1971	0.983	0.943	0.777	0	0
1972	0.989	0.971	0.909	0.74	0
1973	0.994	0.992	0.985	0.959	0.831
1974	0.995	0.991	0.977	0.925	0.711
1975	0.994	0.992	0.985	0.966	0.939
1976	0.988	0.973	0.925	0.52	0
1977	0.992	0.983	0.948	0.807	0
1978	0.964	0.794	0	0	0
1979	0.97	0.871	0.251	0	0
1980	0.988	0.976	0.943	0.849	0
1981	0.989	0.976	0.93	0.765	0
1982	0.981	0.945	0.807	0.176	0
1983	0.988	0.967	0.898	0.711	0
1984	0.991	0.986	0.975	0.948	0.867
1985	0.967	0.886	0.564	0	0
1986	0.882	0	0	0	0
1987	0.951	0.761	0	0	0
1988	0.994	0.989	0.972	0.898	0
1989	0.996	0.994	0.989	0.973	0.919
1990	0.995	0.993	0.982	0.93	0.186
1991	0.988	0.975	0.935	0.805	0
1992	0.993	0.99	0.981	0.95	0.811
1993	0.989	0.98	0.953	0.861	0.464
1994	0.984	0.947	0.779	0	0
1995	0.992	0.987	0.966	0.884	0.224
1996	0.975	0.934	0.819	0	0
1997	0.98	0.922	0.589	0	0
1998	0.993	0.983	0.908	0.117	0
1999	0.991	0.985	0.97	0.935	0.838
2000	0.994	0.993	0.988	0.975	0.926
