Location id	1	2	3	4	5	6
Location latitude	47.5	47.5	47.5	47.5	47.5	47.5
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	146.283	139.508	131.771	127.512	121.311	123.658
1952	130.836	125.059	118.275	112.443	114.475	119.447
1953	137.481	125.419	118.84	112.754	108.783	107.337
1954	159.84	152.114	142.011	130.428	125.63	131.255
1955	150.869	144.18	130.587	124.204	120.098	124.81
1956	148.687	141.29	132.762	125.887	120.264	118.059
1957	139.049	120.447	111.426	99.103	112.88	135.865
1958	148.156	142.17	137.163	133.207	130.142	126.312
1959	137.6	127.875	115.463	107.988	112.754	123.044
1960	141.555	134.51	131.468	122.366	115.731	137.95
1961	124.659	112.448	109.17	108.174	116.379	148.597
1962	162.92	155.006	142.893	136.577	131.598	125.84
1963	156.208	141.745	127.653	118.707	113.908	108.999
1964	143.482	136.59	128.232	120.897	120.12	125.546
1965	153.689	137.5	128.001	120.273	107.175	102.624
1966	141.283	135.241	126.021	122.999	121.612	126.896
1967	152.927	142.826	136.259	132.811	130.743	129.602
1968	150.008	136.933	129.697	124.332	121.597	118.225
1969	149.328	140.397	130.675	124.932	125.169	128.63
1970	151.199	147.371	144.254	140.988	136.255	130.374
1971	140.179	135.757	130.15	125.062	120.26	116.931
1972	158.291	146.107	130.897	124.831	114.419	122.685
1973	154.728	151.185	146.002	139.834	133.628	129.067
1974	144.506	133.814	124.163	110.977	103.806	109.119
1975	160.145	148.874	140.294	133.774	133.239	132.6
1976	149.507	143.007	136.201	128.873	125.228	122.04
1977	155.799	148.14	137.503	122.24	125.918	133.63
1978	162.004	154.689	145.788	136.457	128.976	126.725
1979	158.379	153.215	147.46	141.585	136.327	133.744
1980	159.518	150.451	144.087	138.221	132.334	129.003
1981	138.922	129.743	120.385	104.484	102.055	101.225
1982	159.4	155.407	147.415	135.72	127.539	123.324
1983	162.811	152.287	134.822	126.149	124.014	128.249
1984	166.204	157.281	150.366	142.44	135.938	125.719
1985	154.332	146.327	139.872	134.993	130.236	127.412
1986	162.801	153.859	145.506	138.785	131.58	125.194
1987	156.199	150.555	145.702	137.359	129.837	124.304
1988	144.78	136.91	129.712	122.283	115.469	122.133
1989	145.064	136.926	129.305	125.3	123.891	131.877
1990	140.959	135.444	129.234	132.536	136.513	140.736
1991	158.944	148.952	139.163	129.814	130.44	133.668
1992	150.77	145.73	138.661	128.857	118.67	118.302
1993	138.965	132.113	126.066	119.937	114.603	116.297
1994	143.537	136.726	129.274	121.257	118.947	122.834
1995	154.667	148.523	142.838	135.598	129.845	137.344
1996	155.799	148.059	139.09	129.911	122.346	121.146
1997	147.88	138.227	131.387	128.922	125.946	127.023
1998	147.747	140.7	134.987	128.786	126.361	125.182
1999	142.391	134.945	129.483	122.363	117.542	120.749
2000	151.665	141.715	132.265	126.287	119.915	119.401
