Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	116.607	113.084	108.634	106.493	104.663	102.909
1952	115.607	112.091	111.473	111.56	111.898	118.487
1953	114.017	110.24	106.447	102.794	100.263	98.151
1954	124.987	121.049	119.588	122.267	122.345	121.157
1955	125.763	122.627	120.382	118.579	118.306	121.94
1956	129.194	127.686	125.815	125.31	122.788	122.633
1957	111.719	108.279	104.527	103.086	105.147	117.683
1958	125.782	122.303	120.136	119.258	116.977	117.045
1959	111.373	107.058	104.207	101.315	99.088	99.545
1960	117.524	112.885	109.339	105.489	103.653	105.608
1961	109.424	107.052	104.932	104.558	104.074	104.979
1962	117.869	114.802	112.265	111.168	110.596	113.243
1963	128.598	124.847	121.643	118.804	115.686	112.268
1964	121.971	119.009	116.983	115.074	118.09	118.314
1965	120.881	116.616	114.189	113.801	115.556	116.869
1966	119.361	115.734	112.818	110.006	108.202	106.37
1967	110.081	105.854	102.024	98.525	96.577	96.864
1968	115.3	112.218	109.38	107.362	104.947	106.59
1969	129.183	125.368	122.053	118.152	116.16	114.521
1970	130.811	128.025	125.907	123.254	119.687	119.453
1971	117.818	115.827	111.804	111.355	108.888	111.784
1972	119.08	116.708	112.959	110.063	107.2	108.227
1973	118.525	114.909	112.781	112.472	112.038	111.758
1974	108.82	104.402	101.031	101.416	99.284	99.844
1975	116.885	113.554	110.826	112.519	113.339	124.344
1976	124.439	120.176	116.368	114.925	113.304	112.318
1977	117.091	112.937	108.909	104.506	102.622	106.65
1978	122.712	120.075	119.55	117.269	115.869	113.955
1979	130.333	125.903	124.428	122.848	120.466	119.426
1980	124.385	119.863	116.387	113.818	113.497	112.101
1981	119.003	116.422	112.725	109.556	106.887	106.49
1982	121.513	116.679	112.965	111.341	110.058	108.7
1983	117.997	115.715	115.246	113.16	111.56	114.432
1984	123.598	120.31	118.5	118.994	117.054	115.708
1985	127.783	124.169	120.621	116.581	113.535	115.891
1986	127.114	124.414	123.092	120.443	118.119	118.15
1987	130.006	126.28	122.703	121.054	119.762	120.196
1988	118.047	112.545	109.766	109.117	114.221	119.553
1989	110.151	105.539	102.96	100.749	98.539	104.779
1990	107.217	104.312	102.5	101.596	102.997	101.85
1991	120.397	115.671	111.996	110.406	110.496	108.163
1992	116.738	112.828	109.056	105.489	102.782	102.112
1993	116.751	113.781	111.273	109.689	110.644	115.275
1994	118.164	114.707	111.423	108.474	104.478	102.934
1995	117.02	114.609	113.832	113.63	112.909	119.746
1996	131.657	126.846	122.576	118.635	117.824	115.83
1997	119.681	115.654	112.141	108.942	108.18	106.179
1998	113.508	109.53	106.243	104.119	104.225	103.903
1999	116.48	112.715	109.246	105.649	104.567	103.708
2000	115.809	112.75	110.553	108.348	106.647	105.436
