Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	0.949	0.969	0.981	0.988	0.992	0.995
1952	0.969	0.981	0.991	0.996	0.998	0.999
1953	0.682	0.772	0.839	0.889	0.928	0.956
1954	0.827	0.882	0.93	0.966	0.98	0.987
1955	0.11	0.498	0.707	0.818	0.903	0.962
1956	0	0	0	0	0.135	0.52
1957	0.976	0.988	0.994	0.997	0.998	0.999
1958	0.675	0.785	0.869	0.927	0.956	0.976
1959	0.898	0.929	0.95	0.965	0.977	0.985
1960	0.974	0.983	0.99	0.994	0.996	0.998
1961	0.921	0.95	0.968	0.981	0.988	0.992
1962	0.93	0.957	0.974	0.985	0.992	0.995
1963	0	0	0.708	0.818	0.877	0.917
1964	0.946	0.966	0.978	0.987	0.992	0.995
1965	0.949	0.968	0.981	0.99	0.995	0.997
1966	0.664	0.762	0.838	0.896	0.936	0.961
1967	0.982	0.991	0.996	0.998	0.999	1
1968	0.774	0.843	0.891	0.924	0.948	0.965
1969	0.88	0.922	0.95	0.968	0.982	0.99
1970	0.59	0.759	0.838	0.891	0.927	0.953
1971	0.777	0.857	0.904	0.938	0.959	0.974
1972	0.909	0.944	0.963	0.976	0.985	0.991
1973	0.985	0.992	0.996	0.998	0.999	0.999
1974	0.977	0.986	0.991	0.995	0.997	0.998
1975	0.985	0.992	0.996	0.998	0.999	1
1976	0.925	0.953	0.972	0.984	0.991	0.995
1977	0.948	0.968	0.98	0.988	0.993	0.996
1978	0	0	0	0.752	0.849	0.905
1979	0.251	0.475	0.631	0.74	0.82	0.875
1980	0.943	0.964	0.977	0.986	0.991	0.994
1981	0.93	0.956	0.972	0.982	0.989	0.993
1982	0.807	0.867	0.909	0.938	0.958	0.972
1983	0.898	0.938	0.966	0.979	0.988	0.994
1984	0.975	0.986	0.992	0.996	0.998	0.999
1985	0.564	0.707	0.8	0.862	0.906	0.939
1986	0	0	0	0	0	0.088
1987	0	0	0.235	0.583	0.726	0.825
1988	0.972	0.984	0.992	0.996	0.999	0.999
1989	0.989	0.994	0.997	0.998	0.999	1
1990	0.982	0.991	0.995	0.998	0.999	0.999
1991	0.935	0.959	0.976	0.987	0.993	0.996
1992	0.981	0.99	0.994	0.997	0.998	0.999
1993	0.953	0.972	0.983	0.99	0.995	0.997
1994	0.779	0.847	0.894	0.932	0.955	0.974
1995	0.966	0.982	0.991	0.995	0.998	0.999
1996	0.819	0.877	0.917	0.945	0.968	0.98
1997	0.589	0.733	0.811	0.868	0.908	0.935
1998	0.908	0.961	0.982	0.991	0.995	0.997
1999	0.97	0.981	0.989	0.993	0.996	0.998
2000	0.988	0.993	0.996	0.998	0.999	0.999
