Location id	1	2	3	4	5	6
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0
1951	0.999	0.999	0.999	0.998	0.998	0.998
1952	0.999	0.999	0.999	0.998	0.998	0.998
1953	0	0.998	0.999	0.998	0.998	0.999
1954	0.999	0.998	0.999	0.998	0.999	0.999
1955	0	0	0	0.999	0.999	0.999
1956	0	0	0	0	0	0
1957	0.998	0.998	0.999	0.999	0.999	0.999
1958	0	0.999	0.998	0.999	0.999	0.999
1959	0.998	0.999	0.999	0.998	0.999	0.998
1960	0.998	0.998	0.998	0.999	0.999	0.998
1961	0.999	0.998	0.998	0.999	0.999	0.999
1962	0.998	0.998	0.999	0.999	0.998	0.999
1963	0	0	0	0.999	0.998	0.999
1964	0.999	0.999	0.998	0.999	0.999	0.999
1965	0.999	0.998	0.998	0.999	0.998	0.999
1966	0	0.998	0.998	0.999	0.999	0.998
1967	0.999	0.998	0.998	0.999	0.998	0.998
1968	0.998	0.998	0.999	0.998	0.999	0.999
1969	0.998	0.998	0.998	0.998	0.999	0.999
1970	0	0.999	0.999	0.999	0.998	0.999
1971	0.999	0.999	0.998	0.998	0.999	0.998
1972	0.998	0.999	0.998	0.998	0.998	0.998
1973	0.999	0.998	0.999	0.999	0.998	0.999
1974	0.999	0.999	0.999	0.998	0.998	0.999
1975	0.998	0.998	0.998	0.999	0.999	0.998
1976	0.998	0.998	0.999	0.999	0.999	0.998
1977	0.999	0.998	0.999	0.999	0.998	0.999
1978	0	0	0	0.999	0.999	0.998
1979	0	0	0	0.999	0.999	0.998
1980	0.999	0.998	0.998	0.999	0.999	0.999
1981	0.998	0.999	0.999	0.998	0.999	0.998
1982	0.999	0.998	0.999	0.998	0.999	0.998
1983	0.999	0.999	0.999	0.999	0.998	0.999
1984	0.999	0.999	0.999	0.998	0.999	0.998
1985	0	0.999	0.998	0.998	0.999	0.999
1986	0	0	0	0	0	0
1987	0	0	0	0	0.998	0.998
1988	0.999	0.998	0.999	0.999	0.999	0.998
1989	0.999	0.999	0.999	0.998	0.999	0.999
1990	0.999	0.999	0.998	0.999	0.999	0.998
1991	0.998	0.998	0.998	0.999	0.998	0.999
1992	0.999	0.998	0.998	0.998	0.999	0.998
1993	0.999	0.998	0.998	0.998	0.998	0.999
1994	0.998	0.998	0.998	0.998	0.999	0.999
1995	0.998	0.998	0.999	0.999	0.999	0.998
1996	0.998	0.998	0.998	0.999	0.999	0.999
1997	0	0.999	0.998	0.998	0.998	0.998
1998	0.999	0.998	0.998	0.999	0.998	0.999
1999	0.999	0.999	0.999	0.999	0.998	0.998
2000	0.998	0.998	0.998	0.999	0.999	0.999
