Location id	1	2	3	4	5	6	7	8	9	10
Location latitude	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1	53.1
Location longitude	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0
1951	273	365	275	299	276	289	278	296	281	297
1952	276	366	279	289	281	290	284	299	289	306
1953	279	365	280	365	282	365	281	365	284	365
1954	275	365	275	365	276	314	277	302	283	303
1955	283	365	281	365	282	365	282	365	285	365
1956	280	366	279	366	278	366	281	366	286	366
1957	278	365	280	289	282	291	281	312	285	320
1958	275	365	275	365	276	365	278	365	285	365
1959	293	365	298	365	305	365	311	365	314	365
1960	270	273	272	275	274	281	276	287	279	294
1961	267	365	265	328	266	292	270	282	274	286
1962	269	365	269	292	269	281	269	281	272	285
1963	280	365	281	365	281	365	284	365	288	365
1964	278	305	279	299	281	299	284	304	291	309
1965	270	288	269	282	270	282	272	283	275	288
1966	270	365	271	365	273	365	273	365	276	365
1967	268	273	269	272	271	275	273	279	272	287
1968	274	366	273	366	272	366	274	366	277	366
1969	280	365	279	365	281	365	288	365	292	324
1970	277	365	275	365	276	365	278	365	280	365
1971	271	365	274	365	277	365	281	365	286	365
1972	271	366	269	366	270	290	274	282	277	283
1973	280	291	280	293	281	296	283	301	289	306
1974	268	267	267	267	268	270	270	274	272	282
1975	281	306	282	314	283	320	285	365	290	365
1976	289	366	291	366	293	309	296	310	302	316
1977	269	365	269	365	269	289	270	277	274	279
1978	274	365	275	365	275	365	276	365	279	365
1979	275	365	276	365	278	365	280	365	288	365
1980	275	301	273	289	274	287	275	287	276	287
1981	269	365	270	365	272	301	277	289	282	289
1982	280	365	282	365	285	365	287	365	292	365
1983	283	365	284	365	286	308	291	311	296	321
1984	272	278	272	278	275	280	276	285	282	289
1985	272	365	273	365	273	365	276	365	280	365
1986	276	365	274	365	274	365	276	365	279	365
1987	277	365	276	365	273	365	275	365	277	365
1988	270	296	272	284	275	291	275	297	279	303
1989	271	275	271	277	272	281	273	288	277	301
1990	266	285	268	268	271	270	274	282	278	303
1991	276	365	278	308	278	301	279	299	284	301
1992	276	286	276	285	278	290	279	293	283	298
1993	265	266	263	266	265	269	265	272	269	276
1994	273	365	274	365	274	365	277	365	279	365
1995	281	300	282	299	279	306	282	318	289	327
1996	278	366	278	366	280	366	283	366	284	307
1997	271	365	273	365	275	365	278	365	283	365
1998	265	266	264	264	267	267	268	272	272	276
1999	278	289	280	287	281	290	284	293	287	298
2000	264	257	265	261	267	265	269	271	274	284
